Subject,Run,Trial,Onset,True_Class,Artifact,C5_Theta_Baseline_R2,C5_Theta_MI_R2,C3_Theta_Baseline_R2,C3_Theta_MI_R2,C1_Theta_Baseline_R2,C1_Theta_MI_R2,Cz_Theta_Baseline_R2,Cz_Theta_MI_R2,C2_Theta_Baseline_R2,C2_Theta_MI_R2,C4_Theta_Baseline_R2,C4_Theta_MI_R2,C6_Theta_Baseline_R2,C6_Theta_MI_R2,Central_Theta_Baseline_R2,Central_Theta_MI_R2,Central_Theta_Change_R2,C5_Alpha_Mu_Baseline_R2,C5_Alpha_Mu_MI_R2,C3_Alpha_Mu_Baseline_R2,C3_Alpha_Mu_MI_R2,C1_Alpha_Mu_Baseline_R2,C1_Alpha_Mu_MI_R2,Cz_Alpha_Mu_Baseline_R2,Cz_Alpha_Mu_MI_R2,C2_Alpha_Mu_Baseline_R2,C2_Alpha_Mu_MI_R2,C4_Alpha_Mu_Baseline_R2,C4_Alpha_Mu_MI_R2,C6_Alpha_Mu_Baseline_R2,C6_Alpha_Mu_MI_R2,Central_Alpha_Mu_Baseline_R2,Central_Alpha_Mu_MI_R2,Central_Alpha_Mu_Change_R2,C5_Beta_Baseline_R2,C5_Beta_MI_R2,C3_Beta_Baseline_R2,C3_Beta_MI_R2,C1_Beta_Baseline_R2,C1_Beta_MI_R2,Cz_Beta_Baseline_R2,Cz_Beta_MI_R2,C2_Beta_Baseline_R2,C2_Beta_MI_R2,C4_Beta_Baseline_R2,C4_Beta_MI_R2,C6_Beta_Baseline_R2,C6_Beta_MI_R2,Central_Beta_Baseline_R2,Central_Beta_MI_R2,Central_Beta_Change_R2,C5_Gamma_Baseline_R2,C5_Gamma_MI_R2,C3_Gamma_Baseline_R2,C3_Gamma_MI_R2,C1_Gamma_Baseline_R2,C1_Gamma_MI_R2,Cz_Gamma_Baseline_R2,Cz_Gamma_MI_R2,C2_Gamma_Baseline_R2,C2_Gamma_MI_R2,C4_Gamma_Baseline_R2,C4_Gamma_MI_R2,C6_Gamma_Baseline_R2,C6_Gamma_MI_R2,Central_Gamma_Baseline_R2,Central_Gamma_MI_R2,Central_Gamma_Change_R2,Central_Overall_Baseline_R2,Central_Overall_MI_R2,Central_Overall_Change_R2
A07,5,46,90585,3,0,0.675190356051122,0.49511790371069286,0.571625890906945,1.1409055148063414,0.8388204133943464,1.6272515939691332,1.134936422020624,1.2986496247059145,1.085463408582585,0.8335138488419331,1.0039310876533878,0.25669188512465513,0.013899546374906101,0.424361728113244,0.7605524464262737,0.8680702998959877,0.10751785346971399,0.11381524124793407,0.12589594036592178,0.26399183758164135,0.14726229937259014,0.28309175814942517,0.14149946663280724,0.2464091218507136,0.1993455872802081,0.2567151221539336,0.1866848286522274,0.29405005869705997,0.09859373573822457,0.1497392134582362,0.9206958532382512,0.22968747901984915,0.25999681589717577,0.03030933687732662,0.019397419264305393,0.24082584557597758,0.035413573056440086,0.4113255087913503,0.058266343376376435,0.45363573964129955,0.03335012515982673,0.23058655707045148,0.01334160130200018,0.2340260316760818,3.8693795580066036e-05,0.1713315384065377,0.006367908180693056,0.6241407590254189,0.023739380590745988,0.3379817114553025,0.3142423308645565,0.002800819973807679,0.01949856819090184,0.004988717000743787,0.029916459777613143,0.0015016512068738693,0.058552365253726195,0.006641036032863697,0.024003420640482186,0.006115343364812275,0.012187024321844405,6.281102063871767e-05,4.8917810733349466e-05,0.00023012162460659728,0.014195899368285263,0.003191500032049518,0.022628950766226626,0.019437450734177106,0.2542927015172296,0.3721694445036732,0.11787674298644357
A07,5,47,92699,4,0,0.011095583160934815,0.0007453485068862949,0.017075841315114235,0.014910566035472049,0.03560509052045041,0.02739909569883912,0.05658850951832644,0.0864671194245678,0.013291457739800821,0.13456818362074385,0.0029346786918235386,0.3463411081668809,0.04035480425217992,0.005382263729008124,0.025277995028375737,0.08797338359748544,0.0626953885691097,0.18100671156709205,1.163979547188881,0.7853126841648347,1.3183190384116465,1.1137528464172664,1.109260107732988,0.930307388722927,0.5387765316156676,0.8465916137113243,0.3171019106890841,0.5628175068110028,0.2023380552007165,1.3956648664093787,1.0896911572509727,0.8307790882576895,0.8199237640128507,-0.010855324244838815,0.00025477402391802174,0.0013322877016735883,0.024381258103253103,0.14140426833008293,0.025357368757607305,0.047817601833448756,0.0007949446706004607,0.05596980026369278,0.0003950242811261952,0.014012120328074718,0.0343620035066548,6.884601932261911e-06,0.002185287993966668,0.09523528258068042,0.012532951619589507,0.05082546366279793,0.038292512043208424,0.007295071131919579,0.015600566457120237,0.009090072303719757,0.05671026362924019,0.028605838096921517,0.05579281087143134,0.01847127125819469,0.12260608167518297,0.04492325461142251,0.07920269955343037,0.029899222106557533,0.0969938616140997,0.02225676494922473,0.02332742356800907,0.02293449920828005,0.06431910105264485,0.0413846018443648,0.2228811335284837,0.2557604280814447,0.032879294552961014
A07,5,48,94758,1,0,0.013296210046559159,0.09980185271928783,0.1166678275215482,0.08985305614792972,0.026783330159306624,2.1517658194861995e-06,0.0016090084188701186,0.0043206868259705496,0.0011832880811871018,0.048661185155508116,0.007816318770809058,0.07993714029147413,0.13201794010282475,0.14094721224886614,0.042767703300157854,0.06621761216497943,0.023449908864821574,0.02178782024444726,0.8400319778966628,0.24363277232653094,0.7579601977755093,0.2602142867121182,1.069237632467838,0.24800589301123221,1.1846697699000932,0.18361059592564438,0.9894499120262141,0.216754538801244,0.6054069565078845,0.03800754006429471,0.3148510745644687,0.1731447781550731,0.8230867887340958,0.6499420105790227,0.013919656821777808,0.010964294392448537,0.022365063639020757,0.01864805904322995,0.0069560578995390004,0.017810136234524442,0.0016992766537951693,0.09339796748724896,9.824316346859096e-05,0.04856653581208054,0.005818925982367618,0.11162027482657744,0.009504802253684877,0.005997702163279905,0.008623146630521975,0.043857852851341396,0.03523470622081942,0.0041596392162941975,0.0015236541788773194,0.0006455247742936164,0.0048833918577373524,0.00019807161395705115,0.0023809721225429297,0.010277822537227135,0.014727623558705372,0.007142578193967727,0.01922050881349194,0.008518488648162617,0.03694684705639391,0.0010457554422902918,0.0022221547506251628,0.004569697203741805,0.011700736048339141,0.007131038844597337,0.05727633132237368,0.23621574744968893,0.17893941612731523
A07,6,2,2254,4,0,0.06866551694840176,0.73817257279948,0.09885817872142154,1.1041551120637065,0.05569094172223372,1.9858104343023177,0.06569559872874303,1.955713162038182,0.010806742282731535,1.2880246869579448,0.004175265154667519,0.4706322843416573,0.0264859190612292,0.11830357380771049,0.047196880374204046,1.0944016894729998,1.0472048090987958,0.0013150918199856902,0.00020756066272200173,0.056371667391328845,0.007958680304051285,0.004941430777994515,0.15272171425128575,0.004321201883256244,0.1299173965236777,0.008708121024328308,0.07699543382200139,0.030390994853629356,0.002860406055474641,0.12563704318401447,0.11623412904882041,0.03309793584779106,0.06955647438114759,0.03645853853335653,0.012209208466555327,0.18940004770884214,0.022646973376045994,1.2991326661252092,0.04239021609238562,0.5219722296374425,0.005194218371139045,0.3777502259649128,0.014420024223518521,0.2747745401578949,0.021910646142030678,0.5476010163066938,0.04874146308435485,1.7068553371641433,0.023930392822290005,0.7024980090093056,0.6785676161870156,0.01895932256261041,0.22803477938598696,0.11230568628686013,0.9581427342116416,0.046204261286267576,0.4299458705256023,0.03799890507164837,0.2616860073771616,0.019571146792119933,0.2499822557596818,0.02167458643138999,0.2902241373743403,0.399091814045612,1.3713194714668386,0.09368653178235833,0.5413336080144647,0.4476470762321064,0.04947793520666086,0.6019474452194794,0.5524695100128185
A07,6,3,4172,1,0,0.0896791721486566,0.05471938877388591,0.01311648934459745,0.24239357120687377,0.01774209593399166,0.5505081855617047,0.15679892252414987,0.5442009047664429,0.15388453936861526,0.6823611825623168,0.20949778594040444,0.7237403281349397,0.013399679784093219,0.1500438428310893,0.09344552643492979,0.4211382005481791,0.3276926741132493,1.1852244021357612,0.008484135444817166,2.261476446196649,0.010318348041408217,2.474342324688143,0.0025437241013735157,2.3930554247665614,0.001333659759971714,1.8950734790362986,5.319372744421756e-05,1.0805017702793729,6.260932016528777e-06,0.8164757189172076,0.39717648447112297,1.7294499380028563,0.05998797235402204,-1.6694619656488343,0.023993945778924164,0.0447969557080307,0.0036642803713949484,0.1340530497513301,0.06763882054179127,0.09754216634972278,0.06825720644680959,0.1018003481291854,0.05501568186254236,0.06961809339581591,0.06881275589067591,0.10237252650420184,0.0029002483627607947,0.02684595171371644,0.04146899132212844,0.08243272736457187,0.04096373604244343,0.006870706272351142,0.004980978993535952,5.008255481486048e-05,0.1628150378663005,0.001389919785547131,0.07210632474644645,0.007196953844423614,0.06342076626904532,0.00273129744716384,0.01946940604813325,0.0073430997494186405,0.01602194435503174,0.002514857203603813,0.30818188308865574,0.0040138452653318635,0.09242804876673556,0.0884142035014037,0.4670945752563116,0.16399673725837716,-0.30309783799793444
A07,6,4,6124,3,0,0.31152781306073735,9.246694405428957e-05,0.2939356367545524,0.011490136497033971,0.22776746559535274,0.005355628822217371,0.11918576977290236,0.004550570463601145,0.279479936221611,0.009473363403254368,0.40691628691490256,0.02253546638070834,1.1769184587581587,0.0037993749868227788,0.402247338154031,0.00818528678538461,-0.3940620513686464,0.049157329405998124,0.152439586938542,0.008919805320337275,0.30632763327222956,0.067661190719039,0.4352898033214474,0.14892860903846333,0.3437705848693066,0.14715440008895214,0.522767235921269,0.09595247096178523,0.5138361602618037,0.006909295013068669,0.01445973510829615,0.07495472864966339,0.3269843913846992,0.2520296627350358,0.13904617006042624,0.06150019928213836,0.6228389057820191,0.17861993516047392,0.24270906495872127,0.17874156476614875,0.16287909576784865,0.24719640922436567,0.06682179290542933,0.2585038659695521,0.17794020726236037,0.22631897829793654,0.9290236691513583,0.08163718395404389,0.33446555798402333,0.1760740195220942,-0.15839153846192913,0.01626019766374958,0.03815547519504928,0.008345902387626631,0.34485261230473274,0.011609180195507779,0.11489813262299782,0.019240203300665438,0.04655220661347904,0.018834920062772084,0.06042937061218538,0.01407136650024783,0.039526721264572184,0.005008607912745654,1.8557981914413788,0.013338625431902142,0.357173244293485,0.3438346188615829,0.20625156255490495,0.21710423549641578,0.010852672941510821
A07,6,5,8132,3,0,0.15249065034064652,0.03433833896473499,0.5292911849746197,0.626651583468071,0.7423655471915473,1.1070309036859756,0.6620955500939629,1.0242836426781012,0.6490990719201306,0.7974058315577703,0.4353911284724057,0.47658252064923645,0.7764174522650509,0.914821496455864,0.5638786550369091,0.7115877596371076,0.14770910460019848,0.8776066557914164,0.043114117901094796,0.9284784336620876,0.38158529372698047,1.8146903751714107,0.40094987069067745,2.380181249225648,0.272015385527138,2.343763932493018,0.32627484757220515,1.8948866508319977,0.4249213645790139,0.6288985550213947,0.24015018602594643,1.5526436931709964,0.298430152289008,-1.2542135408819883,0.32673447883915524,0.036477851142431475,0.7512890762846453,0.10059195751168964,0.703523950911518,0.1911432809385961,0.5275585405746445,0.25147517035320366,0.6331336815008353,0.28200293500272794,0.33023712704148117,0.27695261568758633,0.5985076023930219,0.020151351857037498,0.5529977796493287,0.1655421660704675,-0.3874556135788612,0.015798465072708417,0.0023641955390135715,0.0009399283821122887,0.028771151320999378,0.0035262601491827194,0.030254256672379434,0.010823957080722835,0.02539094419841862,0.015613337266770465,0.01666408705255992,0.007425407199195695,0.015396783744853716,0.005330376354533447,0.18235278382500833,0.008493961643603696,0.04302774319331899,0.0345337815497153,0.6695035223752094,0.30464695529747554,-0.36485656707773384
A07,6,6,10243,4,0,0.06230790727999876,0.24191445889645327,0.0008604405682693477,0.23640059375239264,0.011910470871825517,0.2577407010758568,0.0464406342100807,0.3073117744573426,0.09667615064967632,0.4283203141445145,0.16227571074364508,0.4820152389694737,0.13574107842081207,0.012999645320616251,0.0737446275349011,0.28095753237380705,0.20721290483890595,0.15516874988365226,0.07748717013166605,0.003755099833239271,0.3426729511998676,0.08802925279230762,0.25108342024444263,0.1284063369295932,0.1718177188472913,0.11540489164020447,0.15635500216297887,0.044112901265115495,0.11898735204675713,0.2714260579680822,0.3499517687900621,0.1151861843303135,0.20976505477472368,0.09457887044441018,0.02547174358652978,0.25507792168122234,0.1769439091078271,1.0356693304059084,0.2204830644065426,0.5314279741545265,0.13905404641409688,0.3164124664832577,0.11397675684814679,0.20161718261168798,0.07206970100339695,0.17676696684967463,0.2554071626197941,0.681470048537612,0.1433437691409049,0.45692027010341285,0.31357650096250794,0.021520055533421584,0.006439116878581115,0.06706290415913443,0.018561313414043757,0.04900030733638153,4.0712237220045554e-05,0.04971073621705124,0.0015581692462581654,0.04597783715356808,0.0021562363557237605,0.039984826355640414,0.0003152179080983499,0.18936002862863385,0.039515725738176584,0.0660880993405473,0.00979807025401454,-0.05629002908653276,0.0995906700866667,0.23936023187648953,0.13976956178982283
A07,6,7,12160,1,0,0.022906169951683146,0.07248003689442463,0.08067864230514839,0.05939591266066422,0.1617625020616788,0.000795974561949937,0.1678686448706245,0.003970522768178522,0.08907026668886757,0.011598038460519516,0.08748583399542302,0.18359666209631784,0.1484668085323954,0.06720801564524356,0.10831983834368868,0.057006451869614026,-0.05131338647407465,0.0059597743929654294,1.5047058626511587,0.006017858507566386,1.1238075205696303,0.10412248546664463,2.2105574623271513,0.1116819469181373,2.691591822715157,0.31314973382451583,2.233720275430431,0.35287323710119656,1.7622342117343723,0.019812367511222086,0.0571426784186407,0.13051677196032116,1.6548228334066486,1.5243060614463275,0.05597103811679398,0.06005923940752744,0.7335570897386541,0.08552227456492625,0.250363055813574,0.12274394668150407,0.03979172368315313,0.16913479898827247,0.0024844585591639206,0.1336983170526966,0.0011769521079620135,0.18310147397710375,0.7710378700327629,0.05828787687324458,0.26491174115029487,0.11607827536361073,-0.14883346578668413,0.03895150853646716,3.5883447951246942e-06,0.08263129096549492,0.0012822915049382796,0.03600604286046366,0.0006265352205533484,0.020506503618782337,0.02234345066441113,0.011060558242027372,0.0036559384248305835,0.0032538066340234303,0.0327126645115906,0.10181957923617553,0.006283745385122137,0.042032755727633486,0.009558316293748743,-0.03247443943388474,0.13644527679548452,0.4593664692334055,0.322921192437921
A07,6,8,14210,1,1,0.12500085181825102,2.343192196999416,0.026987276407545165,2.734017658194684,0.2613755375107828,2.512655587281847,0.5339879584261531,2.405713117652152,0.5961317566801004,2.3166302666495358,0.44887427950325254,2.1373085294589513,0.04051263973534585,1.3796340775126485,0.2904100428687758,2.261307347678462,1.9708973048096863,0.011146815861729045,0.9308951370894096,0.3074468335468062,1.6701854184262184,0.2521444226680448,2.2645208929161997,0.14980166395920894,2.485790429280103,0.13591185471457626,3.051946033416482,0.08854829771985893,2.609151767060182,0.3822827641784808,0.6009015548193657,0.18961180752124357,1.9447701761439944,1.7551583686227508,0.022508247623815324,0.012134247973912228,0.007353416067745726,0.00030677599713188137,0.001622310992615239,0.02015478944944086,0.002175495747466553,0.051413771513832945,7.361665003112549e-05,0.04376713673523004,0.014444526531415388,0.02679253618966032,0.036382296638426515,0.00017726315272339357,0.012079987178787983,0.022106645858847383,0.0100266586800594,0.0011360442035616334,0.006092514262061815,0.00018603754037614393,0.02580479808438377,0.007513573132256253,0.0008610545148843044,0.003505302720260403,0.02742763909309223,0.006203320649665737,0.0038330057857392996,0.0084173244998643,0.05955450641899442,0.016393338608271496,0.006026519561641839,0.006193563050607995,0.018514291102971096,0.0123207280523631,0.12457385015485384,1.0616746151960685,0.9371007650412146
A07,6,9,16141,3,0,0.030976920256639118,1.1760481887149303,0.007075471970101865,0.7991532143191449,0.02329462433651734,1.0228696407419275,0.031453717848298014,0.948278447489134,0.029995805377293197,1.1277699348366461,0.031168560857262752,0.8460882794752325,0.027365746787008233,0.23678048057975717,0.025904406776160075,0.8795697408795389,0.8536653341033787,0.013572721413689738,0.05232496836087282,0.07616126505907941,0.17734515921608895,0.061111933750778336,0.3661506096067741,0.08500678624397986,0.4374617488979055,0.08378762096915614,0.25204966004510404,0.07751637206364802,0.004817339198112308,0.08024950401700084,0.11798256604215408,0.06820088621676176,0.20116172162385884,0.13296083540709708,0.002549742490119303,0.34923952455584484,0.0036296885900249007,0.5532022086202717,0.013952237558313986,0.7721348458467414,0.008168942959683798,0.6952977521188766,0.006470794079511072,0.5992358354368126,0.0004903239700134523,0.4666996386278366,9.976750188161647e-05,0.110846001386353,0.005051642449935447,0.5066651152275338,0.5016134727775983,0.00012641464497074192,0.007385008602131914,0.00422081324129729,0.002836949212304919,0.005440712152819113,0.003370078523068595,0.00017388233920968208,0.046086502035796395,0.003313863595008151,0.04042749135907798,0.002164599421975656,0.10059404071560672,0.010313521723739298,0.12013631376996098,0.0036791153027171328,0.045833769173992504,0.04215465387127537,0.025709012686393605,0.408307586726231,0.38259857403983744
A07,6,10,18139,2,0,0.02954592298448738,0.31714388285354006,0.017420133819504857,0.7159088937377268,0.0883558344807544,0.6281532928325243,0.14579882146256948,0.5915610983207977,0.16609448308051727,0.6150426375460096,0.20046388925634256,0.6307822236124817,0.20733017554821487,0.59127278311989,0.12214418009034154,0.5842664017175672,0.4621222216272256,0.11407521671635772,0.2708414445881273,0.061130376212671506,0.6316475758481116,0.23004130973377354,0.8087291287106416,0.41483473792090264,0.608359253217894,0.6211663330804644,0.7465816237382116,0.8178571697854038,0.7485163878348159,0.08329119929749315,0.4257770303428895,0.3346280489638667,0.6057789206115274,0.27115087164766066,0.00010078863978141518,0.10963576425445096,0.014563008084043103,0.10374868030423824,0.045042408981916984,0.159493551744955,0.008741355051700407,0.07312658663397338,0.011775849681191502,0.040237036025108364,0.0023645246034264375,0.02402142222282419,0.053228494890942474,0.16930124834022414,0.019402347133286042,0.09708061278939632,0.07767826565611027,0.0010845721231777438,0.011473669895175568,0.003693336392421596,0.0014029320815009236,0.0007240896936646665,0.0008399353971657247,0.0003759398051325256,0.003939031853849436,0.0007603891856428317,0.006966470360533539,9.319583063869069e-05,0.004779082382893145,0.004597488971597821,0.0002106936960477724,0.0016184302860394108,0.00423025938102373,0.0026118290949843194,0.11944825161838343,0.32283904862487867,0.20339079700649523
A07,6,11,20045,4,0,0.025190843748285972,2.257179748821918,0.2889870982203181,0.8844233756502359,0.6461201423177465,0.7846780821603205,0.5276377287037894,0.9086728694453036,0.4070602371128395,1.3897370613475732,0.1170158657213007,2.226211771607059,0.13221427631342153,0.3138333114767888,0.30631802744824316,1.2521051743584568,0.9457871469102137,0.014678771541543149,0.5021243961132839,0.06966057650879284,0.1980245053652955,0.03205696910718407,0.18852613416656527,0.09311901274520891,0.1733857436096505,0.05656873714227224,0.18429560022924002,0.005859684183936941,0.12274370070500487,0.4051788103385327,0.004800748096783999,0.09673179450963869,0.19627154689797485,0.09953975238833616,0.011086775977621479,0.10181773989286053,8.878212223729222e-05,0.007138312155455268,0.2399273680221607,0.013609424441338395,0.2924307151773385,0.04360793495490356,0.23794298460319677,0.12091220142003006,0.10284409847399437,0.09321506047041808,0.0004825959382233489,0.08500397329274827,0.12640047433068174,0.06647209237539345,-0.059928381955288296,0.010729673367046373,0.0020815807794354233,0.013690984098825505,0.0007581592121745225,0.02121376591528685,0.00045624225955522414,0.03168313980500926,0.0001074651867446282,0.0250255557316537,0.005544812964988837,0.012682128470881474,0.009561177894380733,0.016459927513510338,0.0026311339270112502,0.018783596414601925,0.003020081746327231,-0.015763514668274695,0.1370584731757914,0.37946722384453807,0.24240875066874668
A07,6,12,21940,4,0,0.0037981484239791997,0.31708925428644885,0.10669891376083256,0.9428670121695555,0.037437122454658335,1.1690422844968387,0.0003301479570619759,1.1479039028014904,0.04627751084017807,0.8148160812739286,0.2768728700573868,0.5731515676629393,0.3829519172940504,0.6678879129876253,0.1220523758268782,0.8046797165255466,0.6826273406986684,0.2952656717115468,0.005926281503243426,0.6349209907272155,0.0043534872586383725,0.38964625001171066,0.031739003920356675,0.503075892377168,0.020736697173184614,0.6093214805699537,0.0051585570887175145,1.259863297355465,0.013390768820941942,0.3675067320713312,0.34772822177952967,0.5799429021177701,0.061290431077801744,-0.5186524710399684,0.08841463475914281,0.06527233690101229,0.009815085346452042,0.13397367602417595,0.10352176453228919,0.15352015361728202,0.15112815349337685,0.21496013216316243,0.49360713199829875,0.15818233788856229,0.5076746484132559,0.1664827969263671,0.06367087026728495,0.06560767349948303,0.20254746983001434,0.13685701528857788,-0.06569045454143646,0.004260362522692815,0.0073031267522201924,0.0030379100859883163,0.002476332671426836,0.0214142626696678,0.03383673454944276,0.005347791092787541,0.006057290359579422,0.015340117295384027,0.032776277731470016,0.0011811789799525674,0.0005118225191692689,0.057562698136239085,0.1072824337695471,0.015449188683244592,0.0271777169075508,0.011728528224306208,0.22999798411447683,0.2575012199498693,0.027503235835392464
A07,6,13,23912,4,0,0.6077924598634942,0.02627756358721973,0.5206896408418353,0.21107507059935623,0.6793899530796417,0.2735747127153908,0.5792959950231191,0.3053164635422072,1.3474613291642858,0.30563189531696905,2.1213717216328027,0.2990423697804358,1.9542559939470647,0.4774180885795478,1.1157510133646062,0.27119088058873236,-0.8445601327758738,0.23878836166892348,0.2527497948398719,0.9427621370835572,1.7001393604375292,0.797735045311645,1.4305397955427646,0.3912328976500844,0.6711037400293145,0.21135937208386865,0.7046512142821992,0.023063878325079324,0.3892636873695177,1.873451975665602,2.6621196601753603,0.6397705239698228,1.1157953218109367,0.47602479784111384,0.002097488940612531,0.06159920541966616,0.010687714453282732,0.24847412867217497,0.004968023920689324,0.37288557177650583,0.0006952390926639266,0.31393410601731314,0.026457384272904182,0.45161182871457634,0.12859955385952743,0.2954057224831193,0.163152280220008,0.33187038362251886,0.048093954965669726,0.2965401352436964,0.24844618027802665,0.006367740288639716,0.0019499338891392265,0.11481220032901929,0.0013247636596920968,0.006837885231394558,0.007525434101470162,0.0003367240514866621,0.011726390262164156,0.007490571381058356,0.0009014579210642155,0.00024640850011341486,0.005990928528236672,0.0012899041950648709,0.023182724710503737,0.019625919139539556,0.007514519010324324,-0.012111400129215232,0.4558103528599096,0.4227602141634224,-0.03305013869648721
A07,6,14,25856,2,0,0.9151195206120702,0.021627185929789086,0.9347667878407785,0.021729029980443466,1.0232658568364135,2.0063860345410068e-05,1.0246010623073507,0.007317472625120392,0.7340647859240751,0.0016552536126229558,0.41426058725568354,0.00027060219925787674,0.49460278899833504,0.025037178808429508,0.7915259128249581,0.011093826716572669,-0.7804320861083854,0.2891082718300374,0.3765382697334536,0.37092965018590907,0.20090121437197841,0.8162502507662839,0.515924347405762,0.978794260805147,0.716173720785003,1.1839302015424535,0.8705818108483735,1.2846839855022285,0.864870154404348,0.32603927096698415,0.01402977334511446,0.7499622702284346,0.5084313272705762,-0.24153094295785849,0.3512978233904797,0.019477688368963825,0.862540697279968,0.06965640182300162,0.8830299845824414,0.08552564939657248,0.7312435085738778,0.08973264630101274,0.536005026595551,0.07774158690330377,0.2870071122447604,0.04468856250908322,1.024880231796512,0.0973042073216262,0.6680006263519415,0.06916096323193768,-0.5988396631200038,0.001303606701758842,0.000708963053532645,0.012023335591522227,0.013360384812218054,0.032159863397400415,0.004241395722648607,0.014440088417264938,0.007455457267613373,0.008936528544392848,0.0015570763849685847,0.002150857224290913,0.00045748582332118953,0.03228712395825263,0.0008002886319108635,0.01475734340498326,0.004083007385173331,-0.010674336019809928,0.5560615382025794,0.14819228115106495,-0.40786925705151444
A07,6,15,27823,1,0,0.06361723877732581,0.0055715288316017485,0.001463963742491736,0.5806288736813964,0.01552345261441656,1.0483514085710026,0.050043579816684634,0.8641813407098301,0.05785648888913187,1.2118322185851083,0.04971466166541513,0.750080810154282,0.041153965179507444,0.35408599090203224,0.03991047866928188,0.6878188816336076,0.6479084029643257,0.030275950603287624,0.16575636832913576,0.20457877080116926,0.45075277264716346,0.05068751825122661,0.1751980580561177,0.0005353363471760714,0.10031505390338959,0.0006282432007783981,0.16226927879843628,0.0026544872074220297,0.4417247528466936,0.8002671474442757,0.6267967081273706,0.15566106483647651,0.3032589989583296,0.14759793412185307,0.014864879550497484,0.27770723292622984,0.03467571342801753,0.09953641103878619,0.036127576022398876,0.06925328176938698,0.04277664523227866,0.15149897847307683,0.07284331559696154,0.3945348512105963,0.12434486427465624,0.29112365257691003,0.023514799842599285,0.16886235028873464,0.049878256278201374,0.20750239404053156,0.1576241377623302,0.01403909803761519,0.013517886788494493,0.0009065182622815249,0.004859176337671042,1.2540039987648004e-05,0.0008220853521175067,3.2049107982964696e-06,0.021914547166677633,0.0008592825405756643,0.02262234812757895,0.0017610482143491472,0.07979737915185525,0.017879280006646337,0.014895844379027239,0.005065853144607687,0.022632752471917445,0.01756689932730976,0.06262891323214186,0.30530325677609654,0.24267434354395467
A07,6,16,29943,3,0,0.35686003231693153,0.1623734462365446,0.32066876195898447,0.4239476517918404,0.4446537679094548,0.28572451450301856,0.6448948401928736,0.15745972856758686,0.4528373565398565,0.11190985842730451,0.31486273907101725,0.05223126611414382,0.8028961340042788,0.31376993004384296,0.4768105188561996,0.21534519938346883,-0.2614653194727308,0.08150772071566344,0.0011903411663988256,0.39571277300440916,0.010267719495739224,0.4145690417114504,0.006850381025633481,0.41191101300365246,0.0567876890177408,0.4934209318638404,0.047654770253346135,0.6637718210169193,0.12119194384347612,1.0096810542480914,0.292995346791292,0.4957963365091467,0.07670545594194667,-0.4190908805672,0.010766636771675346,0.19458067223450784,0.01245874221098174,0.1718775322138551,0.036461992393934065,0.5159227180049941,0.040551721869616385,0.6352295220588507,0.10022357902445046,0.6166338019745445,0.09031782836226467,0.5607221274543879,0.05732417395287523,0.10046904782225852,0.04972923922654255,0.39934791739477127,0.3496186781682287,0.013036865612332077,0.0037773979109987097,0.017819644790823094,0.05466425920741314,0.04662994834050515,0.021931069187750535,0.02820316351739947,0.029917494824334614,0.07055595149377565,0.007738912874938806,0.08783282992428368,0.018700489519319144,0.03908226493404783,0.006094919989241145,0.04330866694473814,0.02040350621628515,-0.022905160728452986,0.2664111903841568,0.177950519734118,-0.08846067065003879
A07,6,17,31951,2,0,0.2321096527002919,0.016766006429919086,0.19717360789453842,0.020014150073769315,0.18788850590620915,0.03151309284257255,0.12198451251685544,0.07618950271281355,0.07516070313555362,0.003910037766719915,0.017979706440366994,0.08755905688866847,0.055306290454539386,0.010456474923324728,0.12680042557833643,0.03520118880539823,-0.0915992367729382,0.09541922939042051,0.15894122392864704,0.09358794130630205,0.3187125128830222,0.1760961813479162,0.4572695588048881,0.25908837339708823,0.4825255577745016,0.41335425634124334,0.36518613378899195,0.3739935907456205,0.30071002237908506,0.011905731595485343,0.21823655945388587,0.2033493291605823,0.3287973670018603,0.125448037841278,0.11688901959681006,0.2421442970094197,0.19961467574639052,0.3789728849595544,0.3379744057050432,0.6899817588869156,0.4458762372135878,0.6747382684574522,0.39001608686038536,0.5340298122782823,0.37899886500607394,0.22046477869971567,0.05769064145336476,0.17139802568341103,0.27529427594023653,0.41596140371067863,0.1406671277704421,0.0010832726933068298,0.006990677768628461,0.010104941044663765,0.0013394851387153546,0.006588997038987955,0.0009366545708777745,0.006226948820454464,7.359260068303694e-05,0.0003281996754179241,0.001088860178875861,8.53420022094057e-05,0.01610194465003515,0.004251870590740937,0.015392432761727248,0.00409565312368304,0.005989092524220412,0.0018934394005373726,0.15238492095070957,0.1964872630105394,0.044102342059829824
