Subject,Run,Trial,Overall_Central_R2,Overall_Central_R2,Overall_Central_R2,Overall_Central_R2,Theta_Central_R2,Theta_Central_R2,Theta_Central_R2,Theta_Central_R2,Alpha_Mu_Central_R2,Alpha_Mu_Central_R2,Alpha_Mu_Central_R2,Alpha_Mu_Central_R2,Beta_Central_R2,Beta_Central_R2,Beta_Central_R2,Beta_Central_R2,Gamma_Central_R2,Gamma_Central_R2,Gamma_Central_R2,Gamma_Central_R2
A05,8,10,0.3089628852416912,0.13352282771409857,0.07923816017831777,0.4637243530403184,0.21672216427635277,0.17510612955037208,0.002290564665411443,0.6224287227726928,0.24416633402393886,0.18406208192887408,0.0,0.5944871091276583,0.5109764006947366,0.1329015875905616,0.24873017443371698,0.6501265340837723,0.29246796759892324,0.264491702243235,0.0,0.6658818372705566
A05,8,11,0.3536282063791846,0.10109288780480472,0.21128451414443328,0.5723361278261005,0.18636648695473063,0.17253985742320815,0.0,0.5027816628608529,0.4447032382997851,0.13680747175163208,0.2322965275722046,0.6449189572541334,0.5243561938228156,0.15445669869915682,0.19627879183762736,0.7230556443541809,0.4699019092082915,0.12322436139669864,0.28835263563183583,0.6700187181280507
A05,8,12,0.24847968525735503,0.1742299570167484,0.00046284867296669016,0.5357322388030423,0.15682803497691905,0.1271489256002532,0.0,0.3758857874579857,0.31533818816951537,0.1852062561786701,0.01991708743404979,0.6198237806450401,0.47215828824320705,0.14406550214804414,0.19616841839903287,0.6448878781290965,0.2609654808355403,0.22139817481653914,0.0,0.6498089217207237
A05,8,13,0.2849175714841395,0.1570888506465044,0.01800028749964249,0.5226981176515272,0.16591209946256005,0.13187518509305657,0.0,0.3888111779929279,0.33771813853599025,0.24717452157734826,0.0,0.7285307365525674,0.42569139731646016,0.20092064353890143,0.06947444655182977,0.7448144433778091,0.4042172179075164,0.16938656759793302,0.05215163893569784,0.62394624233287
A05,8,14,0.360934614716836,0.08325264528760822,0.2177077171179029,0.48546864120046646,0.1735252593582352,0.08097185413331967,0.05146138191196216,0.3455158450179957,0.33787262134341367,0.1457755741070585,0.138430471551058,0.5676977577287475,0.6071088431330285,0.12136340216064179,0.3234093000450095,0.7473921847690895,0.4222551613418572,0.13802845229134153,0.13465004845406328,0.7033698873107773
A05,8,15,0.31631241857426323,0.17734702959195353,0.015619434630373154,0.6262432934847286,0.1799105552041563,0.1888120490947726,0.002163457164399902,0.6013588625482863,0.3998293138208639,0.2117432403950722,0.01622208453810592,0.721971252538703,0.44606290281018185,0.19475468369353283,0.007371075585781396,0.7214255566116997,0.2692837108093053,0.20085618917850465,0.0,0.5903466953930465
A05,8,16,0.3937219768066812,0.11048804849057728,0.1210442911883793,0.5313347649432413,0.27035463081819,0.13674520127316886,0.0,0.4786811700257766,0.4554545692871647,0.14006941574459514,0.1884131242633534,0.6551181924768461,0.49674301269139554,0.14744044018295824,0.235621157135023,0.7549964154656059,0.3659039649226584,0.22324588544518975,0.029817597364157074,0.6786785661625105
A05,8,17,0.3563427652159168,0.12161543656438341,0.03010758871415074,0.5005097994749936,0.203095540904516,0.1597454364573356,0.0,0.5591366118913811,0.38198961009170884,0.13872365694292743,0.10489211286469433,0.5891178752720246,0.4911844698154835,0.16131405559540038,0.20239590882986364,0.6719265911594265,0.42450695228130636,0.13072528294212732,0.12080642147239991,0.5921733968215633
A05,8,18,0.3932653710631468,0.11866297384721369,0.10626452517542824,0.5474864247957668,0.23318520718687621,0.14424570499136025,0.0,0.4874704702031318,0.4433711870207253,0.17498020951554152,0.031112681594864227,0.6585772314088025,0.5690086609925941,0.1462935208878104,0.2448107193803865,0.7365586424116227,0.41346065563561196,0.1889012643441772,0.06995630019927716,0.751873103185209
A05,8,19,0.3668862918188678,0.15853244077791698,0.036481240519061396,0.5335555622304535,0.20340248870473357,0.10674225889285265,0.003913852481347886,0.3855035140297972,0.3769152241561165,0.17781173410025153,0.0598219414878059,0.6653376352186646,0.5592906277134077,0.17004329865176304,0.2808491104316431,0.773676620892165,0.49956901090731914,0.17499412497777497,0.007994198130634447,0.6939685382916468
A05,8,20,0.4120342123472417,0.09020772911642594,0.2299249291489605,0.5625107025295284,0.29596848240065055,0.1483774794978932,0.07343289553977163,0.503688314273257,0.38666028393905283,0.18845029429904747,0.04135456271339978,0.618886814921274,0.5473691290367974,0.18457223714446966,0.04785847308635801,0.736070069828016,0.4104060363670333,0.19783572105077554,0.11520361308155772,0.6642996887389758
A05,8,21,0.3505817112533442,0.13398600422906168,0.10546908861486201,0.5305663870680022,0.26900403475213597,0.1690623665087558,0.053694165783856614,0.5894366880967625,0.34134293438486407,0.18379319372882336,0.052327738725278884,0.6491122229108913,0.41150519756714693,0.2115551173481183,0.008889629878003775,0.631987917658083,0.4001530504664474,0.21875651806408195,0.008762472998492785,0.7019948364061737
A05,8,22,0.380975762635562,0.05361242098097065,0.2696796916779551,0.4685696294216472,0.2589172787706144,0.15646941132378314,0.039514452058922504,0.6024990085194403,0.38782604831561523,0.11014017095965298,0.09470799621803419,0.5333453080112902,0.5401188903684339,0.13595633808311883,0.3068584628845233,0.7154622465560108,0.47793820365013034,0.1957985180878791,0.05611059210192109,0.6940145342074008
A05,8,23,0.42106222366104007,0.11826395658433099,0.17989817980955314,0.5695878836744825,0.2322746391940014,0.08503333571983498,0.10708584452026239,0.3970716792984793,0.3833061728795492,0.21368757765582916,0.0,0.6796510729176763,0.6518031219215177,0.07687672349955744,0.514301532478145,0.7991705405591597,0.5082975072293099,0.10261330726010143,0.3605448154672537,0.7402292972532158
A05,8,24,0.43169608812825594,0.13593427790381496,0.19155759663558777,0.6841097787478343,0.33093571752921924,0.21055459110341265,0.15229257821119882,0.8078866711960803,0.44139726548235114,0.25607578028173617,0.0,0.8319928958308623,0.5855331706220849,0.14237765720052348,0.19908213005370085,0.7466463975643751,0.3692315802773667,0.19524003765215578,0.03514602809057056,0.6220301083796419
A05,8,25,0.3909669547983866,0.11216518520131974,0.18696128349185775,0.595003013534537,0.17732604247071002,0.09579355038082883,0.0,0.3184909312203769,0.49585462829805294,0.2029323874939704,0.07761560453412185,0.8103928406375728,0.5854106264119832,0.14644442219650278,0.35443931861965255,0.7528888463515592,0.5440247522045895,0.07087781265593836,0.39741173476496144,0.6329550319917232
A05,8,26,0.3488168515338817,0.13765557383627583,0.05145704291007114,0.5531534216318272,0.21981137019890978,0.1008208558208657,0.054184942058161614,0.424204589811424,0.5009497504934377,0.1583384529747096,0.28662831398892824,0.7368411336680268,0.5188983689445688,0.13815338300313906,0.23014100422932282,0.719852113791603,0.3962798514485864,0.23385946829242332,0.02072343679477519,0.7039268882585006
A05,8,27,0.34950197717593795,0.1680554923193955,0.10174325323877513,0.6406517711311773,0.25870297765134687,0.17705244460516967,0.0014128315546746903,0.6590911797727015,0.44810486402167504,0.21173215157355282,0.03858890344503455,0.7850498499397158,0.4323196922763182,0.15150006166755867,0.1468897038666152,0.648494529705067,0.3196862419783255,0.20783063322389675,0.02403674379886887,0.6161753864211234
A05,8,28,0.3450540977971147,0.09810789807011919,0.11876089392571697,0.477985345408619,0.22590617923298592,0.11087717445157343,0.08305056882799784,0.4824703108423699,0.36323680545949,0.1868095279356776,0.056914329589803345,0.6673781892359545,0.4792967023900452,0.15396580812696845,0.2498730412208325,0.7601399187939213,0.3783711249046945,0.2079667607339648,0.0747151385451964,0.7141753616277126
A05,8,29,0.3728915129200031,0.10976764916447501,0.1714994259616202,0.5327444793945981,0.17456156630415798,0.1014589535699981,0.011347682876709191,0.32958944742451096,0.4215254801344258,0.21282154281849466,0.10405242341632638,0.657525432777153,0.5304846113231391,0.14925310078940518,0.14839912637595226,0.6945693078253182,0.4845283791852282,0.156772632377093,0.16801192818862049,0.7357811591488286
A05,8,30,0.38187106084536976,0.12239532173145146,0.09307093311927164,0.5128707709566165,0.26572990409493025,0.07120344848497484,0.1183354566093495,0.35166979469955767,0.391252003654449,0.19910406178535614,0.06331092211234038,0.6973878029006846,0.4801025892598201,0.1702717428388343,0.18631303597978893,0.7342244962791897,0.33636310045857576,0.14227106535242337,0.0,0.5094132883066526
A05,8,31,0.3639138473810395,0.10262666514736135,0.19311520516383296,0.5507976344488225,0.17985736906129773,0.10459190102456732,0.0,0.3639670141525974,0.34767203215344133,0.12967342815972763,0.1722460097714511,0.5991018664468003,0.5405413854299306,0.1588169819341734,0.16968323382833286,0.7887528561938504,0.5558029528797006,0.16925872785523483,0.1975890864891879,0.7262196901598418
A05,8,32,0.30734266584308595,0.16374067646811616,0.003354656433977286,0.530647374818986,0.12558286232149352,0.12202442925038656,0.0,0.3301433586228754,0.3923579029590875,0.17540333542904168,0.1547500221490148,0.6575127877134516,0.5311297545728448,0.19128418458061394,0.04110982927139024,0.7344283612915642,0.39004349943329936,0.10929652441780624,0.14503738974639774,0.5500495510644852
A05,8,33,0.3736171061613724,0.12653002128635182,0.18612772826189536,0.5584741604376251,0.2601392430542801,0.16126759734125587,0.034817895485645546,0.6881144941734814,0.35566828739679474,0.24600874272319276,0.0,0.759919837093195,0.5547113107773617,0.12374634477287624,0.21214514482967578,0.7440275144795355,0.4896143523517375,0.1333700237335186,0.22386996151228986,0.709795493252491
A05,8,34,0.37813084238782896,0.10805544940767607,0.2051886763047568,0.5910128255406774,0.2551610307036442,0.19582541112635551,0.04073890141858253,0.713899128498317,0.37071358488006523,0.2187954364810585,0.0,0.6526813046381922,0.5218218653354221,0.166036957859435,0.1514236712283355,0.7705182534105429,0.49143635238995625,0.17302700632377951,0.05192660986344766,0.7414148009263505
A05,8,35,0.34707599575521697,0.13242047851094282,0.09238378371491818,0.5568076426547995,0.21118713347951326,0.13954000165295474,0.04483377496401418,0.5764796295353596,0.38766958168714977,0.2228705110569296,0.028422945501719914,0.7611448241696923,0.52227106925998,0.14629224312940198,0.23682848118847197,0.8182053262371848,0.475836506395457,0.11022658761302136,0.26307355965433005,0.6592390918481484
A05,8,36,0.3353857534849381,0.17375176090339775,0.05401450866906481,0.5777803646549591,0.1660225909857136,0.13542678831541308,0.0,0.43531275982434375,0.48006571047182084,0.18739740665098129,0.1883125637253018,0.8090117575655075,0.4736030801842272,0.19754443308619396,0.02055013094372693,0.7416391240917156,0.5261725903815946,0.13910539377431114,0.27423174594519223,0.7151823461131726
A05,8,37,0.3949390685527652,0.10972590576986471,0.11899670289164914,0.5277448602565332,0.2672264924324298,0.14492632288072335,0.05137398653626092,0.5082596101004515,0.48911018212636426,0.14007904558213827,0.21624036250830866,0.6330849602187245,0.46860667077429347,0.17658680130237528,0.08313096977132761,0.7222880010876309,0.3970089223499695,0.10757840198666753,0.19138834398993518,0.5827487764727067
A05,8,38,0.36745897348010376,0.13657687719694458,0.11869889423800169,0.6356012806137784,0.2720231577094479,0.204109826014818,0.0816953374112238,0.7398699997099291,0.38411509581763614,0.22879439050197745,0.039742660701291226,0.7252287314128703,0.4222485016937693,0.13803506169285495,0.10966800396315952,0.594008251936946,0.48454853254859337,0.17179059582548464,0.1805561946356209,0.7199926368401757
A05,8,39,0.4019428378619066,0.07248230920918514,0.2876526742524549,0.5427924439033621,0.22837468525293012,0.11742861906186113,0.03777320986631801,0.38140140864791483,0.38945600956292825,0.17985663429946894,0.031267028181618625,0.7195305436089485,0.5974587446889743,0.1030337254606646,0.3862868577711633,0.7490469573959438,0.46559079295480377,0.17052720284254835,0.09833566765533894,0.6850741402594942
A05,8,40,0.3750307733568808,0.14244126077210237,0.08169198873903882,0.550194087129529,0.10584310732915737,0.09256935618879267,0.0,0.2769232315572218,0.32964730380779084,0.2821784500183624,0.0,0.7835805866676677,0.5816776255167755,0.11563942186601367,0.3656635908877735,0.7299176126239934,0.5595840477763384,0.11237687771460685,0.3094937716114584,0.7499343652558789
A05,8,41,0.3576860191669392,0.1229898474032564,0.13868593574014298,0.563794604415197,0.15582471722016467,0.09429478965977077,0.0,0.3215042120311921,0.4386929150250159,0.19458204942296978,0.03537195986083143,0.6551944359552346,0.4656926609399792,0.1634267642290534,0.21240408682059858,0.7351070636359144,0.43656707953214285,0.17913629052440294,0.04585177438561795,0.7195511852463538
A05,8,42,0.35433073258769654,0.104165776132938,0.152044089168182,0.5192019839513751,0.2096152724649557,0.11965850921680256,0.016408583003158998,0.3770400143318658,0.3572018032571547,0.19642082730314486,0.0338784291715869,0.6896673510829977,0.4146871134278689,0.17627239338075884,0.07877669085064375,0.7126353541124543,0.4405994985876486,0.15671359825269465,0.07115378015056602,0.6566345916545439
A05,8,43,0.43014244927065126,0.08471659658367717,0.27267634010327696,0.5715720366934625,0.2808715850641337,0.11651722372199064,0.08323574012664495,0.45345981032438415,0.42808014195207383,0.2053841182850146,0.008321796530132495,0.7194444901808658,0.6360392947986638,0.08386020260323347,0.44972482294449817,0.7729271957227395,0.4325497868097243,0.2158271603538591,0.0005161266603461564,0.6773806940966652
A05,8,44,0.3315879146731421,0.07933005872956927,0.24632874398605972,0.47439212965949423,0.14002753929849085,0.13711015743183005,0.0,0.3800930220215978,0.37272273588576904,0.11653455963633966,0.23749140024537294,0.6465899801925122,0.5103465965873953,0.11443008402114692,0.3559465869401432,0.7384479009692078,0.30794162809517034,0.17738339282009563,0.010600807643124845,0.6245083624374915
A05,8,45,0.3972228852233323,0.10213369710639156,0.2037889804450863,0.5522791583738763,0.22548484592250626,0.23112444211498342,0.0,0.7179275044792808,0.4682764218340033,0.1424276661004811,0.12211241202877991,0.7245963596303377,0.5454743567779092,0.1303815868484126,0.3237003854951812,0.7678704527233637,0.5041556360735177,0.17002440931830454,0.14236722180834446,0.7412235561002926
A05,8,46,0.32662394235235936,0.14989915403650392,0.012771646814300366,0.5783498341212645,0.2074364690065134,0.12875760610331966,0.0,0.432285991407551,0.3606374371734124,0.21751939555637123,0.0038353098800817387,0.7678588457632801,0.47002718838128854,0.18921403447310664,0.0,0.7377845047014279,0.4355787279541579,0.1577780288330214,0.13406961236916268,0.695797606729605
A05,8,47,0.3160784666184949,0.1104155129827237,0.0656687038883091,0.4590245078944267,0.16990390857045445,0.13290104900945018,0.0,0.43300973584611363,0.2808348242066197,0.1395105133308654,0.034303912118916716,0.5070245319096464,0.4841081208215912,0.1626664692088811,0.20031994040980625,0.7040793984689826,0.4720918567135985,0.11088799656636207,0.21981314419383594,0.6272139153892425
A05,8,48,0.3586840155764713,0.11530712400880797,0.14616068039798616,0.5524463876864006,0.19767175112460242,0.18004503268239364,0.002693164870581006,0.534578535145994,0.4973878546053199,0.11790212720855843,0.25438166827421355,0.678624252931718,0.5663063821977333,0.1014362496591293,0.3663622962297813,0.698941480313794,0.39313410641014496,0.24773955612476303,0.0,0.6914634289631383
A06,3,1,0.23623207090842693,0.1630687843206616,0.021012327925201833,0.46800098104344157,0.32175477434505834,0.19758914690120688,0.0,0.5927477624116274,0.2054980442056059,0.19475716414852773,0.0,0.5481984714945056,0.27666745740099796,0.18363487393520717,0.0,0.5809260797233101,0.3623293011855115,0.19176740598312125,0.022653937387306096,0.7765357153263891
A06,3,2,0.22085507103078064,0.15378130643593965,0.029306443610500547,0.4895526351885908,0.2805544262267599,0.22330166069561067,0.0,0.5937119588447224,0.1876718501775994,0.18922878208335292,0.0,0.5787686616771074,0.33957358707273305,0.13524303706818833,0.053987294086605665,0.557420561353524,0.21433708862330617,0.18088995810666092,0.0,0.5635083728978163
A06,3,3,0.24459606344026566,0.14682671448801676,0.0,0.42067596875520424,0.2993088355317425,0.1715556678909681,0.0,0.5011266795900507,0.16904996917727638,0.17135709929454027,0.0,0.5428042784061662,0.3360558248474755,0.1335755930731851,0.0529648485746982,0.5351869971688838,0.4959996863669505,0.1425201158348665,0.18218018572622244,0.6788721474589277
A06,3,4,0.23075180852400906,0.19987566817888414,0.0,0.6283481793115141,0.25138266643968776,0.23091063562016037,0.0,0.7962200126439304,0.23924504721178702,0.23472437495754803,0.0,0.6987367505589812,0.257896521401142,0.15514462389111366,0.019066251007116168,0.5589101453349467,0.4960515122278881,0.15086456762526557,0.15618005405638888,0.6970609481612513
A06,3,6,0.318460893590438,0.10626002299384758,0.13730405453959957,0.43857141147885603,0.45745538552393317,0.136530728351934,0.10938300537259564,0.7536525058563416,0.28343323179165564,0.16416294231539685,0.012006224721317642,0.4904223910120809,0.24236177708112314,0.1420658227571256,0.06797777316849343,0.5290340333265833,0.2801210334645836,0.19650573940208615,0.001893155960004611,0.6261890991285847
A06,3,7,0.29753114086237886,0.1369060305645428,0.04799327726602382,0.4187518347290454,0.29908458149784767,0.17745000804972713,0.0060874257941402965,0.495234070036007,0.4103258234268915,0.19318314849201326,0.030607714700591458,0.7342499995608753,0.20679587574233205,0.19220977681897491,0.0,0.4778194522532909,0.39992684093473374,0.19637369726976292,0.07896818179418877,0.7456559663971586
A06,3,8,0.3385317450185908,0.13434899573892842,0.04269724007932512,0.5725104407275455,0.35408958858124356,0.19067900971434912,0.014396231673969877,0.6127804920192262,0.3801733507542513,0.1713760236856291,0.10035249443155926,0.6320387133189972,0.28602003639188245,0.18434557051240832,0.02909272823391326,0.6177998422520554,0.3067682904972426,0.1761990114410693,0.07083986287311228,0.6697769066295322
A06,3,9,0.32413295759701677,0.1110370736948186,0.14370270128043577,0.5064193431103546,0.37333438560361254,0.17380111829482278,0.03195873721206916,0.6174483207665028,0.2935343289932245,0.17414827338074815,0.026163161767266328,0.575198195429065,0.4553703428236663,0.09612340651068793,0.2708408590639637,0.6227738377071818,0.3367183498464233,0.14005321201159215,0.1061786227538001,0.5601042118787461
A06,3,10,0.1780658078763197,0.10108519781869889,0.013006235350790136,0.3556408053371659,0.2558520735619997,0.18529422104914622,0.0,0.5976990502916869,0.1533121187108923,0.09352221827538258,0.0,0.2792707743558225,0.2392818764226741,0.12870859920792724,0.06605302552713822,0.43523915574056626,0.40388673163090183,0.13151887293565934,0.10705219704564695,0.5554618465098421
A06,3,11,0.2715084268834219,0.14231396053709092,0.09570597847730808,0.5252721150411844,0.31100045944644433,0.15891925896697154,0.06658117217311801,0.6503163757256577,0.33005630111332224,0.15666398981198934,0.08737943234019621,0.5673817429617313,0.17973789934877463,0.16248014378861378,0.020534364774121534,0.5649631215743233,0.31294933353513105,0.260966334530882,0.0,0.7639076555777635
A06,3,12,0.23681578295041225,0.10863097391570241,0.08774627744228784,0.39823970209901877,0.20418940844151606,0.1567384370085315,0.009005900618213254,0.505543706697966,0.21496383749705547,0.11244851160516253,0.0,0.3683101964499244,0.3861498886982579,0.17686560084995848,0.018476429425038705,0.6662479845412557,0.3650417633769095,0.19686671726283372,0.027473170143713883,0.756954467430458
A06,3,13,0.2754813768044125,0.12480288058536149,0.06896663685365712,0.5052702408711945,0.3604787940516844,0.15541252810611836,0.0,0.5371525723827469,0.22971392924947925,0.14557023865301777,0.04543686411879463,0.4349983673793863,0.2722106659637045,0.17460867602793922,0.04679064169006984,0.5415101872832117,0.4005066199333352,0.2027147956730646,0.0633292611351174,0.6504351760114797
A06,3,14,0.33137168046201576,0.1967424001853765,0.0,0.6211804578450248,0.3119864979963267,0.23910599239051425,0.0,0.6557119225094495,0.3358750986081907,0.23716827921012393,0.004070773260254084,0.6701429597305646,0.3102213678274068,0.15308488614191765,0.0,0.506851314032624,0.2994447272763495,0.21562078708820506,0.07328306616864244,0.7317142379472515
A06,3,15,0.18496903371410484,0.10923924979913892,0.004241809882565918,0.35671364721020904,0.24462116985166527,0.1029059003504117,0.0876772337349935,0.3772706057162155,0.16263975405591577,0.1432536268371302,0.0,0.4356258506525891,0.24934543584912813,0.1676277008970291,0.0,0.5018259293405445,0.19553067806458088,0.16306630787460613,0.0,0.5220987871052493
A06,3,16,0.1830195615240398,0.13690078197094915,0.0190295639390675,0.4293877664229145,0.07977698995776716,0.09550477864641772,0.0,0.33304369527227473,0.36947609888549315,0.21995211834764095,0.07109735949022403,0.7773130598625018,0.2434076318273371,0.1200047057130418,0.021849252312265897,0.4288959903052461,0.3717657249165125,0.20442293841915288,0.019604495518225074,0.6666783688717757
A06,3,17,0.21506179428692798,0.18427755276750463,0.0,0.5544862932896865,0.27249572804567035,0.3011394155828078,0.0,0.812108827567063,0.21769466604198567,0.10697574622238679,0.05061551263807954,0.40100009975855283,0.26976928946688833,0.15235127159181977,0.0,0.5070814777146945,0.2508013549282538,0.19753114181824988,0.0,0.556612537964363
A06,3,18,0.24194914390260325,0.11627947730474318,0.027420764065027897,0.4994229092808598,0.27404405977856994,0.24049350803213546,0.0,0.7040057501585026,0.3190140970498644,0.1466214408239498,0.01568763624375307,0.5448185526196216,0.32017592814899554,0.1198276107884394,0.04547216708652032,0.5132175481158113,0.30583802176276725,0.18694413216356548,0.06712328651870147,0.6803983390513263
A06,3,19,0.23996866357677687,0.1231683597838294,0.023370461597521906,0.4027197885014161,0.22450263771799722,0.20236340372301845,0.0,0.5757610845770597,0.319727270783762,0.175816924316776,0.026495117699334086,0.7004790340667056,0.2472320059030016,0.18374643280600947,0.02397807203126956,0.6094344835790536,0.4203430695466158,0.14290615243647614,0.0723371544712909,0.6580104174465908
A06,3,21,0.30393601273016263,0.12869703533071286,0.08842801773684386,0.4887625811835593,0.39499415732478727,0.21270803277049666,0.0190823995224026,0.6289075998833523,0.2332811907877232,0.14720529396558835,0.0,0.3983607040916849,0.17234857704434609,0.11934275164259656,0.02360797564039812,0.37510620103929354,0.325097298459787,0.18967744891604926,0.03329849400781448,0.6170585271251002
A06,3,22,0.29633436839408767,0.10039912330981365,0.07428606707480281,0.43725254345511555,0.3161259335213676,0.19306150425292867,0.0,0.5628440697207697,0.26093802031738256,0.1818226775212138,0.0,0.6319406397725136,0.3170787546706247,0.16126994119861535,0.0010363827089666339,0.5734377617371296,0.2681082971929871,0.16432973689689645,0.0,0.5551311492571815
A06,3,23,0.28789364397910283,0.10836743655220894,0.04206722261151837,0.42000597767285186,0.28200855876358843,0.2016732013030198,0.037548183851515336,0.6240427153232925,0.3620631783239688,0.1565872687344431,0.10962935023420498,0.6278110694526274,0.30117416755112886,0.14888002145301352,0.0024942877085597503,0.49002323316629937,0.2658333640227476,0.23185068316309582,0.0,0.6543742059438421
A06,3,24,0.2991947354088979,0.171812141359951,0.009690173157781725,0.6099121863174644,0.3673049572407814,0.22096346419493562,0.0,0.7731647383758142,0.2910325163794411,0.16444263185409053,0.020051676092310147,0.49658516954578186,0.23309184050267476,0.13181756212378654,0.06789629033494361,0.4969677632053724,0.453978592273412,0.15450547783521779,0.1667775996044542,0.7475446119340852
A06,3,25,0.3218388342186887,0.1563012396940786,0.009619972018722032,0.5659666696019433,0.3995154095218856,0.20116009506013216,0.030246339238951783,0.6623990860125921,0.3876702078748,0.16883253385619634,0.14826573182766883,0.6477158355897158,0.2515349931491977,0.14025927997495283,0.0436930150014631,0.47684358362081236,0.3033316428292704,0.1967554455535974,0.0277397609872316,0.5786792334795768
A06,3,26,0.20287000164784733,0.1278099064430887,0.0022943949212111325,0.41952716256576394,0.25943284078822704,0.23829029197366391,0.0,0.6501744513775539,0.20093178970805337,0.16926477336097742,0.0,0.5269477516190985,0.30876261498206736,0.11422610726589169,0.16056497734801603,0.598258985951074,0.33082574813122495,0.14463004255933964,0.0662141968394983,0.5249716616474299
A06,3,27,0.23247076093000343,0.13293818081232936,0.0,0.43939642450591104,0.2959669691935363,0.18058104422228885,0.003972270399342496,0.602628190783711,0.18972919777434816,0.15020523286068022,0.0,0.4474637061898621,0.3321034728537156,0.09988206644407371,0.14678363097263342,0.5425016885732071,0.3764661476192193,0.15280606747871228,0.06951231426093597,0.6702074380670441
A06,3,28,0.23203544469622447,0.17143611336540399,0.0054840879341828365,0.540603638042055,0.20084981972357915,0.18995296570056355,0.0,0.5999996357072864,0.3648500107887881,0.24351433439213496,0.008722001799506583,0.6862132885736122,0.26497914207326523,0.14670032874936548,0.05392829859678989,0.5707905624883213,0.38275978467414346,0.25862346204563447,0.0,0.7036925094233855
A06,3,29,0.3297336399444204,0.14608980450722023,0.04955106193592816,0.5835275748116218,0.2454681378467831,0.15934096303652545,0.0,0.5154767680227049,0.32107153853896786,0.16903542346294045,0.008057028519657696,0.5824707247180118,0.33350579732675173,0.15770941850298265,0.0647722453242979,0.6598468172945168,0.41753214452873055,0.18514226214230542,0.018978686034385208,0.6878807809459792
A06,3,30,0.14970130382976074,0.11652752603758536,0.0,0.3591617007442364,0.22771798598730605,0.2176495009837633,0.0,0.7814062199008859,0.1780837399376051,0.15205387425644887,0.0,0.41858268424570794,0.14206302960524905,0.11668710673433279,0.0,0.3339420505702813,0.26991942339315345,0.2892201299361833,0.0,0.7968251538434429
A06,3,31,0.21138183971386393,0.127720732491465,0.0,0.45107964797869193,0.15552221933513302,0.14371210316438796,0.0,0.4724642505552161,0.36328488718782564,0.11049068426548675,0.04224130840998819,0.49759319800373564,0.25574765659585574,0.2015182871040168,0.0,0.6877861586325399,0.19181439713094633,0.1733554224615271,0.0,0.5098534681501296
A06,3,33,0.23925128798811274,0.12462491377417514,0.03759165951996898,0.4743424193465077,0.32585528760912036,0.1734216947761177,0.02066482658762368,0.6207518644874035,0.1676108984582096,0.1471431681725946,0.01516349959553333,0.47804336619500276,0.33991693551289237,0.13303969268889287,0.09129923411247465,0.4887945788518427,0.4033268827274916,0.14451148899121344,0.18999859300524408,0.6383452144124871
A06,3,34,0.18771434888730426,0.11060299475155498,0.044092398623322926,0.458229259717287,0.172305852963086,0.10635629883546727,0.0,0.36472570431519663,0.19612915261411726,0.12563032229833956,0.0,0.4928508201701924,0.25890217161106555,0.1920974648111123,0.0,0.5339411853680494,0.17615004625303848,0.1403319426814153,0.0,0.4137380220983205
A06,3,35,0.4290486512417129,0.07684158485179658,0.3103641855966125,0.564091415665197,0.39663235363169025,0.21378473324454586,0.05353718457202784,0.7713694286847436,0.4485421550296218,0.1946456350771765,0.05706360605485745,0.7946632097778412,0.4797844459623202,0.09259426961261531,0.3196274350153783,0.6079218274141961,0.2912481366850077,0.1644815401483317,0.08493179079313322,0.5458242472911693
A06,3,36,0.25186378540030835,0.1400504719860931,0.024400005559031213,0.5782789168982925,0.24034441243204974,0.19085245362077505,0.0,0.6467842366629771,0.3758989645184023,0.20944730147070229,0.026252516739906775,0.7385918375300449,0.2460738856037418,0.17257119735154017,0.003942703642600076,0.5145938597738842,0.3772009211383261,0.1570493674167035,0.11031708922018116,0.6609791971656833
A06,3,37,0.22165046843031594,0.11401240836108532,0.04112418286574545,0.44815836446101376,0.14795517125290983,0.12906126816149785,0.0,0.43312096576169967,0.30923729286719287,0.1527692564448053,0.06442066669940626,0.6900884428013008,0.31298176933484795,0.13469871106299097,0.11483064019149877,0.578397670034635,0.34305625505263465,0.20358552771178495,0.0,0.68346806221848
A06,3,38,0.213298493176073,0.10768426045272722,0.02159643371813475,0.4173495692620536,0.28501559914402036,0.24198584900162037,0.0,0.7425891234006733,0.17938463315778294,0.14937664711982399,0.0,0.3923882688246923,0.3230678097019695,0.11331927953033578,0.12822442088090075,0.5149122769223579,0.4229045419539136,0.1754257880062025,0.04824284820692678,0.6409774544475414
A06,3,39,0.2908812084966318,0.14691995267455976,0.0,0.591795526242512,0.3402789550719062,0.18566165313905209,0.046121309738813725,0.6215270762356796,0.3703696084265109,0.1511774334541044,0.15644653770685052,0.6691704510761655,0.2728244292782737,0.14850084352825815,0.0,0.5531519058838049,0.31142755651213666,0.1888755615832361,0.0,0.5630006960832702
A06,3,40,0.20506012677579089,0.10948363273291509,0.07305049872596481,0.4396125277861839,0.3435394243554532,0.15574464548720982,0.12133544279578369,0.6790404539283577,0.17848309188126343,0.194553022147827,0.005422180646946916,0.6492051175549644,0.24617174728898636,0.15099362999627391,0.01090204802523677,0.4172490729236272,0.4562489952292771,0.18364866536205782,0.19503047410460947,0.7231714473824236
