Subject,Condition,EEG_Channel_Index,Band,EOG_Left_Beta,EOG_Central_Beta,EOG_Right_Beta,Intercept
A05,All_Clean,14,4-38Hz,0.17339326673172492,0.10408208392371218,0.27273210590659114,5.947829180332515e-05
A05,All_Clean,15,4-38Hz,0.1543293871374741,0.09990205773072361,0.32014777945039835,-0.0020653627607728152
A05,All_Clean,16,4-38Hz,0.11987662215566115,0.10169944233155231,0.37002929137347723,-0.00016542218892941424
A05,All_Clean,17,4-38Hz,0.09969917552829428,0.0939729977499178,0.41719237047207913,0.0012593148887863087
A05,All_Clean,18,4-38Hz,0.12404118091118095,0.07803096122699155,0.26700002175731175,0.0009911037808533164
A05,All_Clean,19,4-38Hz,0.11224633992378713,0.07774861905386585,0.3136877259719528,9.381852172854223e-05
A05,All_Clean,20,4-38Hz,0.0981810846884455,0.07587986955540194,0.33348488880404586,0.0022641650121569016
A05,All_Clean,21,4-38Hz,0.063432632261412,0.059871102873336635,0.2875010574375477,0.0047186191755045235
A05,Theta_Clean,0,4.0-8.0Hz,0.2736514721845075,0.3303739304901579,0.3214110091444903,0.0039597429656356865
A05,Theta_Clean,1,4.0-8.0Hz,0.32498137942953254,0.20049724816269787,0.21401470903893627,0.0015774961746234815
A05,Theta_Clean,2,4.0-8.0Hz,0.26866768191065843,0.19728040686333737,0.27152659489489445,0.0005042146699152626
A05,Theta_Clean,3,4.0-8.0Hz,0.25233818155002,0.20382673616015523,0.3440912957087975,0.0007447813873409051
A05,Theta_Clean,4,4.0-8.0Hz,0.21325185674991473,0.18958652475521873,0.4030897703399391,0.0009117252624498348
A05,Theta_Clean,5,4.0-8.0Hz,0.17583402160590772,0.19045163789428543,0.46375022323006143,0.003121693364972579
A05,Theta_Clean,6,4.0-8.0Hz,0.30200365188073464,0.10689397220850512,0.13325195452445407,0.004569104661193061
A05,Theta_Clean,7,4.0-8.0Hz,0.24909794209644556,0.12578119388805054,0.20033133875407685,0.0026764240821324893
A05,Theta_Clean,8,4.0-8.0Hz,0.2199582407941995,0.13342940937315576,0.2682069714257151,-0.0005497017884635559
A05,Theta_Clean,9,4.0-8.0Hz,0.19564345893251966,0.12939965370592346,0.3224219510710709,-0.0033102417931262385
A05,Theta_Clean,10,4.0-8.0Hz,0.16109411875789695,0.1319488367387189,0.3651718962682251,-0.0012942073078795705
A05,Theta_Clean,11,4.0-8.0Hz,0.13688849674558298,0.11930879123042365,0.43513947218316484,0.00042168626268612177
A05,Theta_Clean,12,4.0-8.0Hz,0.11361751213338772,0.09120399795562256,0.5030425697362383,0.0031830070603501466
A05,Theta_Clean,13,4.0-8.0Hz,0.16867430205511744,0.1002240289185834,0.18620860301052988,0.0023314527345758775
A05,Theta_Clean,14,4.0-8.0Hz,0.14228284204731098,0.10473084847300304,0.24245818149394202,1.1349325210822973e-05
A05,Theta_Clean,15,4.0-8.0Hz,0.1334898172295622,0.0986621851761329,0.29227469028712955,-0.0019337877384632796
A05,Theta_Clean,16,4.0-8.0Hz,0.11970951488615218,0.0990314237837644,0.3400283394245212,-0.00036605611161576586
A05,Theta_Clean,17,4.0-8.0Hz,0.09737860154790913,0.09238669172201772,0.387294195270363,0.001183421594409472
A05,Theta_Clean,18,4.0-8.0Hz,0.05358705849118223,0.09327048230230808,0.19467923685599436,0.0009215027182378926
A05,Theta_Clean,19,4.0-8.0Hz,0.06756733089217411,0.08796688380039716,0.2514254463593653,0.00020739170120241955
A05,Theta_Clean,20,4.0-8.0Hz,0.03875822626167168,0.08739581184610366,0.2713946881363557,0.0017855788759774426
A05,Theta_Clean,21,4.0-8.0Hz,-0.026111157468674127,0.08562605234965148,0.1834852775772104,0.004036560940105302
A05,Alpha_Mu_Clean,0,8.0-13.0Hz,0.2550303038954676,0.37521338515864183,0.30853110140853257,-0.0025219521461330645
A05,Alpha_Mu_Clean,1,8.0-13.0Hz,0.3714404652528208,0.20550517539686408,0.2193933917528613,-0.0045074245231280586
A05,Alpha_Mu_Clean,2,8.0-13.0Hz,0.3050542166354726,0.20970525941682983,0.30196355213241094,-0.0044481330520276625
A05,Alpha_Mu_Clean,3,8.0-13.0Hz,0.2610175065618011,0.22641743194812025,0.3726775023484443,-0.003078596346570189
A05,Alpha_Mu_Clean,4,8.0-13.0Hz,0.19884438415533207,0.21589316628654498,0.4395285508780049,-0.002910829063843005
A05,Alpha_Mu_Clean,5,8.0-13.0Hz,0.1500482193169392,0.21506292107524422,0.5077459861810234,-0.0022405716728461918
A05,Alpha_Mu_Clean,6,8.0-13.0Hz,0.3987370386114775,0.0924446084247448,0.1423375702015825,-0.0040155202295468345
A05,Alpha_Mu_Clean,7,8.0-13.0Hz,0.32960965743372583,0.11236863222866147,0.22842381601731554,-0.004681286758404391
A05,Alpha_Mu_Clean,8,8.0-13.0Hz,0.27121216434279577,0.1280370468601844,0.31964309101051575,-0.0047341347105969035
A05,Alpha_Mu_Clean,9,8.0-13.0Hz,0.235400908948263,0.124386536096877,0.3970093806497545,-0.003917064103217612
A05,Alpha_Mu_Clean,10,8.0-13.0Hz,0.18704720037151296,0.13047008467429444,0.44803955785923416,-0.003681174387639073
A05,Alpha_Mu_Clean,11,8.0-13.0Hz,0.1408064366518775,0.11442230885548432,0.5188796039407835,-0.0031316096653233663
A05,Alpha_Mu_Clean,12,8.0-13.0Hz,0.10054280203060459,0.08631250088232567,0.5884214665937189,-0.002112845163241324
A05,Alpha_Mu_Clean,13,8.0-13.0Hz,0.25950741401091193,0.073697196387318,0.2435141236892997,-0.0042777774208079735
A05,Alpha_Mu_Clean,14,8.0-13.0Hz,0.21398157527176048,0.0831585308072012,0.3242589433660377,-0.004513116280939052
A05,Alpha_Mu_Clean,15,8.0-13.0Hz,0.18870989650941092,0.0759492835726854,0.3864278694087498,-0.003885800921413484
A05,Alpha_Mu_Clean,16,8.0-13.0Hz,0.15597213506234556,0.07953395458694651,0.4392960366103976,-0.0032934231879457663
A05,Alpha_Mu_Clean,17,8.0-13.0Hz,0.12256736809550871,0.06922495197241674,0.4985954825509861,-0.0028513642916240802
A05,Alpha_Mu_Clean,18,8.0-13.0Hz,0.1518720200445493,0.050607391591436846,0.30887706869996057,-0.003873275358655674
A05,Alpha_Mu_Clean,19,8.0-13.0Hz,0.13993310442792325,0.04909178860759228,0.36752360299080195,-0.0036874831623160183
A05,Alpha_Mu_Clean,20,8.0-13.0Hz,0.11266070240821072,0.04320263138220118,0.40467407615719675,-0.0019713820809117264
A05,Alpha_Mu_Clean,21,8.0-13.0Hz,0.07690331175152412,0.020028802036279325,0.3353016956245372,-0.003225322308915541
A05,Beta_Clean,0,13.0-30.0Hz,0.06526130506242592,0.4854952640353146,0.21186956443269103,-0.00030107134557716777
A05,Beta_Clean,1,13.0-30.0Hz,0.2410390631300083,0.2885695348374626,0.16525223173372147,-0.0004054292862023548
A05,Beta_Clean,2,13.0-30.0Hz,0.14595296519983603,0.33169808028704295,0.20826990035615414,-0.0004950838881109078
A05,Beta_Clean,3,13.0-30.0Hz,0.08837098319579893,0.3563482584212342,0.2614782419087221,-0.0006324434987484974
A05,Beta_Clean,4,13.0-30.0Hz,0.035507458258791834,0.35657992794954757,0.31093885357694356,-0.00024547319666928005
A05,Beta_Clean,5,13.0-30.0Hz,0.005838332133130631,0.3334701195547106,0.39090770796247387,-0.00011419168785927874
A05,Beta_Clean,6,13.0-30.0Hz,0.3528030624358657,0.123701214363968,0.15611957480772257,3.6237552717289028e-06
A05,Beta_Clean,7,13.0-30.0Hz,0.25366067716895646,0.1840712156354396,0.19362758231114896,-0.0007311879386051192
A05,Beta_Clean,8,13.0-30.0Hz,0.16439495255295494,0.24654431289968542,0.22921234704034715,-0.0005518760443371371
A05,Beta_Clean,9,13.0-30.0Hz,0.11596615864237655,0.25377734754190556,0.2900578306887241,-0.0007020124901120804
A05,Beta_Clean,10,13.0-30.0Hz,0.07212390240226327,0.26721227383433127,0.3241283342056447,-0.00045678768061606324
A05,Beta_Clean,11,13.0-30.0Hz,0.055872259998448304,0.23038060406221084,0.40177178781855843,-0.0003528629181340107
A05,Beta_Clean,12,13.0-30.0Hz,0.046745974370965955,0.18641806171483577,0.4724419874972936,0.00011323998664062169
A05,Beta_Clean,13,13.0-30.0Hz,0.2291977992995478,0.13116337847950044,0.22041005902487346,-0.0006668470968378147
A05,Beta_Clean,14,13.0-30.0Hz,0.16017377146377806,0.17837720686189945,0.2516440340655304,-0.00046827599525899196
A05,Beta_Clean,15,13.0-30.0Hz,0.130677306883507,0.18047758499285677,0.29790036334370074,-0.0006681871931392816
A05,Beta_Clean,16,13.0-30.0Hz,0.07293720393768192,0.16678457102567895,0.37554145312081827,-0.00047495005810569346
A05,Beta_Clean,17,13.0-30.0Hz,0.0591343232197509,0.15444736465196673,0.423411373523854,-0.00043721099127403
A05,Beta_Clean,18,13.0-30.0Hz,0.14016796777578666,0.08994887023243081,0.30363211421297104,-0.0005826162840406633
A05,Beta_Clean,19,13.0-30.0Hz,0.10734493786698922,0.09281270586625939,0.3540873443430585,-0.0006565079588413512
A05,Beta_Clean,20,13.0-30.0Hz,0.10570687199685978,0.10895405457271445,0.3541988267129834,-0.0003733077527185982
A05,Beta_Clean,21,13.0-30.0Hz,0.09483185573672238,0.012972259522652851,0.3801523909804284,-0.0007466479251645765
A05,Gamma_Clean,0,30.0-38.0Hz,0.09397803303687716,0.3429879608198002,0.19261381729751856,-6.872563769806222e-06
A05,Gamma_Clean,1,30.0-38.0Hz,0.20134312636845364,0.22301266949933934,0.1572270176230686,2.126184374971826e-05
A05,Gamma_Clean,2,30.0-38.0Hz,0.122759088246922,0.2719973212857769,0.16305247216259014,3.700528176340059e-05
A05,Gamma_Clean,3,30.0-38.0Hz,0.09630081157418574,0.2617927194205621,0.21486984019234728,-0.00010004736672634723
A05,Gamma_Clean,4,30.0-38.0Hz,0.05392792272147117,0.2816094239317817,0.23199846762728607,-5.504312551361321e-05
A05,Gamma_Clean,5,30.0-38.0Hz,0.05612353064225158,0.2445823954263836,0.3025594586712532,-0.00016657883709103244
A05,Gamma_Clean,6,30.0-38.0Hz,0.2650617474323386,0.171729706009912,0.13177985951013044,3.2353245222321914e-05
A05,Gamma_Clean,7,30.0-38.0Hz,0.19777201899696734,0.1746986737588984,0.1695961296475113,-1.3801787162315872e-05
A05,Gamma_Clean,8,30.0-38.0Hz,0.12314972172654785,0.22978562226544463,0.17168631893355807,3.0546829525080924e-05
A05,Gamma_Clean,9,30.0-38.0Hz,0.09672576564058864,0.21742584246223956,0.2221142683305396,-0.0001141851006444471
A05,Gamma_Clean,10,30.0-38.0Hz,0.059755657550689095,0.23618193779103214,0.2340082980313907,-6.815699606327322e-05
A05,Gamma_Clean,11,30.0-38.0Hz,0.062162846823793444,0.19402382878724883,0.3040570203879873,-0.00012681411305993101
A05,Gamma_Clean,12,30.0-38.0Hz,0.04450263943171638,0.19522283988685663,0.3395164541953541,1.9876224147363702e-05
A05,Gamma_Clean,13,30.0-38.0Hz,0.17180224905082842,0.15342760203371267,0.18617967982934133,-2.190031220190341e-05
A05,Gamma_Clean,14,30.0-38.0Hz,0.11279192769972696,0.1925215176286405,0.18626077907802768,-1.991053236916135e-05
A05,Gamma_Clean,15,30.0-38.0Hz,0.09773664080017824,0.17778373519535312,0.22748333165475532,-0.00013125048747417481
A05,Gamma_Clean,16,30.0-38.0Hz,0.06791330569272926,0.18305205889749027,0.25335342796314386,-0.00011009133377696988
A05,Gamma_Clean,17,30.0-38.0Hz,0.055142372054018035,0.17793854983396434,0.28869777237329786,-4.090274018667681e-05
A05,Gamma_Clean,18,30.0-38.0Hz,0.11631680454526416,0.14516831655065163,0.21375064150662768,-0.00012597759065141457
A05,Gamma_Clean,19,30.0-38.0Hz,0.09743033270005574,0.15256147312383878,0.2301333340168661,-0.00016488344399057125
A05,Gamma_Clean,20,30.0-38.0Hz,0.0946091009247005,0.14634869346687734,0.24193541529297044,-0.0001999467146846509
A05,Gamma_Clean,21,30.0-38.0Hz,0.10710303205006194,0.12210508883515991,0.23553095766173923,-0.0002280270657287544
A06,All_Clean,0,4-38Hz,0.19425575859814126,0.6500788824823237,0.14814011510993927,0.003710429893957118
A06,All_Clean,1,4-38Hz,0.48722228173894616,0.38381060175779724,0.01438163585214715,-0.005521144101333467
A06,All_Clean,2,4-38Hz,0.3384955634747354,0.46257990457530523,0.09200145016221595,-0.002145290359902631
A06,All_Clean,3,4-38Hz,0.21331878098052387,0.5241819079360093,0.18787618167087855,0.001833125331248251
A06,All_Clean,4,4-38Hz,0.1087739418101322,0.5070338899495279,0.3025392722097266,0.0015162923938554734
A06,All_Clean,5,4-38Hz,0.05682136455962775,0.4587791886852094,0.4269681917518955,0.0013082384625468064
A06,All_Clean,6,4-38Hz,0.6019692182992626,0.14395981638884048,0.0036035491449643423,0.005620222765272956
A06,All_Clean,7,4-38Hz,0.4805554963073147,0.2585175418356003,0.03129565371414436,-0.003486965438322819
A06,All_Clean,8,4-38Hz,0.33218587127649807,0.3500350002189933,0.11631703671043302,-0.0034646808316416847
A06,All_Clean,9,4-38Hz,0.22260055247814678,0.38983653775607024,0.21731437491113914,-0.003701369267629213
A06,All_Clean,10,4-38Hz,0.11809964751735859,0.3893613146852489,0.3300792441118949,-0.0003691753448759509
A06,All_Clean,11,4-38Hz,0.04116892709452645,0.3153565234180774,0.49934376732063807,0.0034154158658060148
A06,All_Clean,12,4-38Hz,0.04368154856014333,0.18741474389108237,0.6178235574705448,0.009321824819488973
A06,All_Clean,13,4-38Hz,0.39563169013956634,0.21621102775587245,0.06903426309304703,0.004659993886020156
A06,All_Clean,14,4-38Hz,0.29662631223000624,0.2744180307721599,0.13830782573239012,0.002707271793117475
A06,All_Clean,15,4-38Hz,0.21351415906603036,0.2973157626215328,0.2324838962906019,0.005181075041443789
A06,All_Clean,16,4-38Hz,0.12559953052470757,0.27566416728591514,0.35096061853630794,0.009042751966180812
A06,All_Clean,17,4-38Hz,0.05907555183925073,0.22718159726644488,0.4776258974626043,0.011707815289031025
A06,All_Clean,18,4-38Hz,0.23548156691055577,0.20037143123583695,0.1705781479935284,0.007503676141275504
A06,All_Clean,19,4-38Hz,0.18047753054188578,0.22555740449668005,0.24294757974460204,0.00886493121855293
A06,All_Clean,20,4-38Hz,0.1241939212533913,0.18463590630528587,0.32229146611911624,0.015444346550994855
A06,All_Clean,21,4-38Hz,0.1296914840808047,0.14811453841083833,0.2421242315290512,0.009297764416472506
A06,Theta_Clean,0,4.0-8.0Hz,0.28269473289861347,0.7028688100707876,0.17326595806300193,0.0021080745715649734
A06,Theta_Clean,1,4.0-8.0Hz,0.4796785746105843,0.4364679954767016,0.04502088829821587,-0.007831159027237699
A06,Theta_Clean,2,4.0-8.0Hz,0.3676875839117417,0.49856515773411997,0.11659003453785685,-0.004420760027160692
A06,Theta_Clean,3,4.0-8.0Hz,0.2746339334524799,0.5552268919616641,0.20303850591586592,-0.0012029258631915773
A06,Theta_Clean,4,4.0-8.0Hz,0.20394198615837175,0.5391669573753751,0.29316031743123083,-0.0018848274341628668
A06,Theta_Clean,5,4.0-8.0Hz,0.1662659806100522,0.4968925712250737,0.40591660206845903,-0.0036143851491866204
A06,Theta_Clean,6,4.0-8.0Hz,0.5358503140860805,0.21284208047321873,0.010298739232264457,0.003972173900980235
A06,Theta_Clean,7,4.0-8.0Hz,0.42670064609229597,0.33022196193072634,0.05544025795520616,-0.006492200655138504
A06,Theta_Clean,8,4.0-8.0Hz,0.3221085030618153,0.39712203609606067,0.1118837289886252,-0.005906858680453827
A06,Theta_Clean,9,4.0-8.0Hz,0.23515884048424784,0.4225843771846582,0.1908654219514539,-0.0056739785898072435
A06,Theta_Clean,10,4.0-8.0Hz,0.18833384608478695,0.4222386874605284,0.28230053202649896,-0.004055829607052157
A06,Theta_Clean,11,4.0-8.0Hz,0.15457360219532362,0.35722571024016414,0.41995504386851634,-0.0027399124202690107
A06,Theta_Clean,12,4.0-8.0Hz,0.12698424935932814,0.22737552044937914,0.5595803480236777,0.004122177630091079
A06,Theta_Clean,13,4.0-8.0Hz,0.3417373810812272,0.3016355893700624,0.038983724152360545,0.0016644570691108985
A06,Theta_Clean,14,4.0-8.0Hz,0.2672930499685312,0.3357238058061718,0.09945692691310958,0.0006727949690137962
A06,Theta_Clean,15,4.0-8.0Hz,0.197089634720995,0.3475362768519773,0.17075253693167217,0.003554389995161008
A06,Theta_Clean,16,4.0-8.0Hz,0.15662856521469284,0.3377984314999214,0.26248876106224456,0.005023229573190476
A06,Theta_Clean,17,4.0-8.0Hz,0.13348768756571502,0.29920615362100056,0.37722102311301847,0.006243566911667215
A06,Theta_Clean,18,4.0-8.0Hz,0.15611921278035254,0.28368364690134434,0.077278625219866,0.006898567919978477
A06,Theta_Clean,19,4.0-8.0Hz,0.12387871488521578,0.3020641373742804,0.14082740860582615,0.008317664821588876
A06,Theta_Clean,20,4.0-8.0Hz,0.08273114319215737,0.26901025434803055,0.19671553935623742,0.012806595363189238
A06,Theta_Clean,21,4.0-8.0Hz,-0.002182654249507563,0.23561003267150032,0.0979225113850898,0.00954633758359906
A06,Alpha_Mu_Clean,0,8.0-13.0Hz,0.033863865547091365,1.0396393235334032,-0.0006096797510752032,-0.011222838839149192
A06,Alpha_Mu_Clean,1,8.0-13.0Hz,0.5454076046769445,0.5820761328448532,-0.20581967111429217,-0.016019211598463343
A06,Alpha_Mu_Clean,2,8.0-13.0Hz,0.2752882146308864,0.7594718216744656,-0.0886757251129108,-0.015085311247544501
A06,Alpha_Mu_Clean,3,8.0-13.0Hz,0.061011321610804435,0.891604504337045,0.05897082863141292,-0.01627541543745588
A06,Alpha_Mu_Clean,4,8.0-13.0Hz,-0.146573569587528,0.8365636502130711,0.285131046480652,-0.014134137659002514
A06,Alpha_Mu_Clean,5,8.0-13.0Hz,-0.23489053700281692,0.7244252122916643,0.49915272747997635,-0.012289016880346906
A06,Alpha_Mu_Clean,6,8.0-13.0Hz,0.7685553590101605,0.13944366738557926,-0.19271967842087034,-0.008484641880326237
A06,Alpha_Mu_Clean,7,8.0-13.0Hz,0.5703289529774592,0.3465576680574307,-0.18924710884218052,-0.013517530582033418
A06,Alpha_Mu_Clean,8,8.0-13.0Hz,0.274583764952746,0.5484778715149891,-0.02507846388259812,-0.013386685386360158
A06,Alpha_Mu_Clean,9,8.0-13.0Hz,0.05466609632964684,0.6730351680675708,0.14480187071524714,-0.015393487395369727
A06,Alpha_Mu_Clean,10,8.0-13.0Hz,-0.16751618100540272,0.6151556990496955,0.4100428975504177,-0.012385243104191323
A06,Alpha_Mu_Clean,11,8.0-13.0Hz,-0.34755694613585547,0.43264444479310105,0.7693655856094371,-0.00815590131119542
A06,Alpha_Mu_Clean,12,8.0-13.0Hz,-0.25022333500377375,0.18841926731606862,0.9069702820371762,-0.002624525058624971
A06,Alpha_Mu_Clean,13,8.0-13.0Hz,0.39009003630132877,0.25734280324677566,-0.0681488924680627,-0.006434464345901769
A06,Alpha_Mu_Clean,14,8.0-13.0Hz,0.2124709476035663,0.3956409981956253,0.05149314133072593,-0.007700344857036558
A06,Alpha_Mu_Clean,15,8.0-13.0Hz,0.0454912992411217,0.4709904741724512,0.22663348477503728,-0.009011658087212026
A06,Alpha_Mu_Clean,16,8.0-13.0Hz,-0.1447548841982131,0.3874170142367269,0.49226997643742715,-0.006034984871952367
A06,Alpha_Mu_Clean,17,8.0-13.0Hz,-0.28882196653342596,0.2456521169921032,0.7650419047850124,-0.0016317674731139147
A06,Alpha_Mu_Clean,18,8.0-13.0Hz,0.09848262611246456,0.26142587246319426,0.13827039111477996,-0.003130512737888097
A06,Alpha_Mu_Clean,19,8.0-13.0Hz,-0.004482204974719217,0.3151642036279227,0.27811616129775724,-0.0039729036637634494
A06,Alpha_Mu_Clean,20,8.0-13.0Hz,-0.12898542582208095,0.20602916761944085,0.47253705160781484,-2.9796730021164742e-05
A06,Alpha_Mu_Clean,21,8.0-13.0Hz,-0.104010951918455,0.16495425524788926,0.3162853054937372,-0.0016057456795080935
A06,Beta_Clean,0,13.0-30.0Hz,0.29064943702231305,0.32046475634699123,0.24850208657472722,0.0005928631763754491
A06,Beta_Clean,1,13.0-30.0Hz,0.6430194765672828,0.13864066610357761,0.047055653847876334,-0.00035095226447210136
A06,Beta_Clean,2,13.0-30.0Hz,0.4646870646170451,0.20869065368642106,0.13800201103172055,-0.0001469725664468729
A06,Beta_Clean,3,13.0-30.0Hz,0.3058478179010209,0.2424094579818737,0.2709091218424409,0.0008176912721176198
A06,Beta_Clean,4,13.0-30.0Hz,0.15946939110138883,0.2587899025533092,0.4007539577401358,0.0008918987465562586
A06,Beta_Clean,5,13.0-30.0Hz,0.0911037152012334,0.22732375918088643,0.5309959849252703,0.001430869535190913
A06,Beta_Clean,6,13.0-30.0Hz,0.7289227824843822,-0.030830181053089253,0.05469770599543558,-0.0005250833213536053
A06,Beta_Clean,7,13.0-30.0Hz,0.6997907545381162,0.013934602709019514,0.046768832743523024,-0.0003162511028507802
A06,Beta_Clean,8,13.0-30.0Hz,0.4844813384272238,0.11625988611540383,0.16435660827098644,3.49957004138959e-05
A06,Beta_Clean,9,13.0-30.0Hz,0.3359787602026321,0.14792969738554973,0.29796765433417777,0.0010008253853800938
A06,Beta_Clean,10,13.0-30.0Hz,0.1716888537149119,0.2030330293310475,0.4130531753477713,0.0008765683361529926
A06,Beta_Clean,11,13.0-30.0Hz,0.04598550354003014,0.17239613699610967,0.5960182430794179,0.0017196390309490838
A06,Beta_Clean,12,13.0-30.0Hz,0.06784885669478993,0.07634123234603074,0.670136992707819,0.0006898590653551177
A06,Beta_Clean,13,13.0-30.0Hz,0.5946661058908822,-0.021450413628025057,0.13716272058572557,0.0007816139071204652
A06,Beta_Clean,14,13.0-30.0Hz,0.45266322580754925,0.05948712745635382,0.2029386667672468,0.0002795707088089542
A06,Beta_Clean,15,13.0-30.0Hz,0.3432992169397102,0.08233160837251785,0.3144891836161075,0.0007305672963861968
A06,Beta_Clean,16,13.0-30.0Hz,0.22476125081899645,0.05844842484869872,0.46296672970153374,0.0008234255845440523
A06,Beta_Clean,17,13.0-30.0Hz,0.13296552073532517,0.0329201108278378,0.5892960225179829,0.0007391379470528251
A06,Beta_Clean,18,13.0-30.0Hz,0.4267118928448959,-0.028460936267472786,0.278853245942336,0.0008913991211094407
A06,Beta_Clean,19,13.0-30.0Hz,0.35247160248291737,-0.010327392034465921,0.35572211878580146,0.0006228448820996044
A06,Beta_Clean,20,13.0-30.0Hz,0.2933686118663522,-0.04264264669536888,0.44364102275886963,0.0002900695729574109
A06,Beta_Clean,21,13.0-30.0Hz,0.3556043340341061,-0.05984521813800023,0.35604079373526004,0.0011733486153174266
A06,Gamma_Clean,0,30.0-38.0Hz,0.4490661459823345,0.043968839261247616,0.38314894640649505,-0.00013984238956535504
A06,Gamma_Clean,1,30.0-38.0Hz,0.5188070738960309,0.02267967698959636,0.31403846251465145,-0.00018945610798777775
A06,Gamma_Clean,2,30.0-38.0Hz,0.48172724171131187,0.0345875209747501,0.3335409097350878,-0.00012394902692536376
A06,Gamma_Clean,3,30.0-38.0Hz,0.451678721868116,0.029336118129551503,0.3695970116499625,-0.00014485158606769073
A06,Gamma_Clean,4,30.0-38.0Hz,0.4052698649198177,0.036966322289964826,0.4115627097608863,-0.00019337027756684223
A06,Gamma_Clean,5,30.0-38.0Hz,0.3898542758615535,0.02127066066627814,0.46178287620326347,-0.00030960562981663386
A06,Gamma_Clean,6,30.0-38.0Hz,0.5338726164216947,0.0108766057675517,0.2972676797018256,8.999830930064554e-05
A06,Gamma_Clean,7,30.0-38.0Hz,0.5204994366417067,0.002052312724174915,0.31639489558316086,2.0197402426189482e-05
A06,Gamma_Clean,8,30.0-38.0Hz,0.4835515057512655,0.017371492219331486,0.34093719559527963,-9.454925970396027e-05
A06,Gamma_Clean,9,30.0-38.0Hz,0.46184460671064625,0.006787766405885798,0.3778800733323901,-9.911795148079284e-05
A06,Gamma_Clean,10,30.0-38.0Hz,0.4152097372513527,0.02570799648395755,0.40138145484658955,-0.00017673162983640345
A06,Gamma_Clean,11,30.0-38.0Hz,0.4004475641706448,0.010491402954789508,0.4470328618225663,-0.00035162860751428355
A06,Gamma_Clean,12,30.0-38.0Hz,0.36338592826326643,0.020011238642407614,0.47949993104698196,-0.00020166639137242018
A06,Gamma_Clean,13,30.0-38.0Hz,0.5063158434563224,-0.009334346567289042,0.3300497490175877,-3.0128749837311776e-05
A06,Gamma_Clean,14,30.0-38.0Hz,0.473625755815809,0.00322440971071275,0.3430500597411033,-0.00010093017715579036
A06,Gamma_Clean,15,30.0-38.0Hz,0.46005495362869514,-0.005269763896955215,0.37481850471425904,-0.00013775233553055974
A06,Gamma_Clean,16,30.0-38.0Hz,0.42755392279240945,0.00169692482716155,0.401691434084036,-0.00027212799262934227
A06,Gamma_Clean,17,30.0-38.0Hz,0.4021521804253139,-0.00036958294530242686,0.4305222122672937,-0.0002315401993723758
A06,Gamma_Clean,18,30.0-38.0Hz,0.473424311602309,-0.011524356648224543,0.35563765873890874,-0.00014108443408670875
A06,Gamma_Clean,19,30.0-38.0Hz,0.46345545812448835,-0.009169640062184514,0.36772460139224405,-0.00023237889056940838
A06,Gamma_Clean,20,30.0-38.0Hz,0.44931993327428565,-0.010604843874790437,0.3724613317318553,-0.0003129633915342673
A06,Gamma_Clean,21,30.0-38.0Hz,0.4714359028712517,-0.009099787018968214,0.34783292725710885,-0.00028822287540908813
A07,All_Clean,0,4-38Hz,0.13543250383628053,0.4398156950106819,0.21441322934743653,0.00012796661508950453
A07,All_Clean,1,4-38Hz,0.2872238971405813,0.22723897259143877,0.11734103385787834,0.0053737115614840925
A07,All_Clean,2,4-38Hz,0.1934653064669767,0.27290659446109744,0.18925999661835313,-0.0007339007281340887
A07,All_Clean,3,4-38Hz,0.14861326173503855,0.30055534084767593,0.2526222020908508,-0.0014183832338895337
A07,All_Clean,4,4-38Hz,0.09411165389248217,0.29124858557544264,0.3177256180254602,-0.0009772424541646468
A07,All_Clean,5,4-38Hz,0.06192337157430679,0.26930952330667457,0.4183452966689464,0.003734294605201589
A07,All_Clean,6,4-38Hz,0.27837742832210943,0.09762930142022896,0.054706976202364435,0.010436496798275772
A07,All_Clean,7,4-38Hz,0.21798553537653143,0.14669096074609095,0.11141276141055496,0.00787809609734382
A07,All_Clean,8,4-38Hz,0.15054034679812475,0.18432880662320406,0.18863056326163807,0.0010176112359169863
A07,All_Clean,9,4-38Hz,0.11645568054738833,0.1995563152371853,0.2505366621337371,-0.0028534925341373784
A07,All_Clean,10,4-38Hz,0.07703852136408824,0.20397586731398787,0.3145608072356797,-0.0004330150525297606
A07,All_Clean,11,4-38Hz,0.05491285918209806,0.1725059246839007,0.4017908636138828,0.005214797215915212
A07,All_Clean,12,4-38Hz,0.04168654517825736,0.12392658483762925,0.48363495061429435,0.007685661727202478
A07,All_Clean,13,4-38Hz,0.13250417969524936,0.11180342109907518,0.11952898437809198,0.01056971395847479
A07,All_Clean,14,4-38Hz,0.0943642929012439,0.1380387426449839,0.1787020770254658,0.004015298361531374
A07,All_Clean,15,4-38Hz,0.06962241948740576,0.14624411739567364,0.22569632839932266,0.001722532814703921
A07,All_Clean,16,4-38Hz,0.04554089005841039,0.14535389725348363,0.2863634786255645,0.0038087808510581297
A07,All_Clean,17,4-38Hz,0.03397336500989613,0.1290938195747201,0.3541595036265723,0.007942390195447882
A07,All_Clean,18,4-38Hz,0.04740106438623372,0.10977256419165679,0.16254362195367908,0.009530210586619606
A07,All_Clean,19,4-38Hz,0.0440426142070597,0.12188054061504244,0.20859799047465302,0.0058731178987310615
A07,All_Clean,20,4-38Hz,0.022554928385431598,0.11194167029557905,0.25044768000647066,0.008166425122898086
