Subject,Trial,Class,Channel,Band,Baseline_R2,MI_R2,Change_R2
A05,242,1,C5,Alpha_Mu,49.66701118717589,38.9032635206927,-10.763747666483193
A05,242,1,C5,Beta,51.99525585542959,54.76553799261814,2.770282137188551
A05,242,1,C5,Gamma,45.95624976435503,60.42618454350755,14.469934779152528
A05,242,1,C3,Delta,43.64765750802787,43.07317819466585,-0.5744793133620196
A05,242,1,C3,Theta,34.043635579109555,8.205127461845285,-25.83850811726427
A05,242,1,C3,Alpha_Mu,55.24772739964532,22.925046374847412,-32.32268102479791
A05,242,1,C3,Beta,57.695569681366706,59.85816593281101,2.1625962514443042
A05,242,1,C3,Gamma,45.18693688851224,70.84010310044529,25.653166211933044
A05,242,1,C1,Delta,32.36934035336668,40.85726670957928,8.487926356212594
A05,242,1,C1,Theta,42.35644584012579,8.23318849609549,-34.1232573440303
A05,242,1,C1,Alpha_Mu,56.89056914135527,24.815075193897172,-32.0754939474581
A05,242,1,C1,Beta,64.02952206174997,58.681464963140996,-5.3480570986089715
A05,242,1,C1,Gamma,46.93388295419128,72.91221466200645,25.978331707815162
A05,242,1,Cz,Delta,27.651014958014652,34.1076446726546,6.45662971463995
A05,242,1,Cz,Theta,53.71736633049046,6.499446772366213,-47.217919558124244
A05,242,1,Cz,Alpha_Mu,67.42511266914471,23.284314265386264,-44.14079840375844
A05,242,1,Cz,Beta,64.77920098549444,57.89123619658222,-6.887964788912216
A05,242,1,Cz,Gamma,44.299936426627426,75.62997902842368,31.330042601796247
A05,242,1,C2,Delta,24.59567764527938,36.25418191365323,11.658504268373848
A05,242,1,C2,Theta,54.60966897131014,9.380009781649123,-45.22965918966102
A05,242,1,C2,Alpha_Mu,66.90215015376691,33.46474445128531,-33.43740570248159
A05,242,1,C2,Beta,68.34607287254113,58.42247904867459,-9.92359382386654
A05,242,1,C2,Gamma,49.04570568197932,76.4491052439033,27.40339956192398
A05,242,1,C4,Delta,32.263571834403805,43.56852229120343,11.304950456799624
A05,242,1,C4,Theta,58.250014014844986,13.160395270967273,-45.089618743877715
A05,242,1,C4,Alpha_Mu,78.80868399944544,42.23035097625629,-36.57833302318914
A05,242,1,C4,Beta,69.76505481453414,57.98489327554401,-11.78016153899013
A05,242,1,C4,Gamma,46.083346867858474,72.27223629627034,26.188889428411866
A05,242,1,C6,Delta,35.29310862459224,49.92259079960106,14.629482175008823
A05,242,1,C6,Theta,42.218758046180085,22.300232150346122,-19.91852589583396
A05,242,1,C6,Alpha_Mu,82.6152063782008,66.79909296863111,-15.816113409569688
A05,242,1,C6,Beta,66.63559074613286,60.3566636609035,-6.278927085229369
A05,242,1,C6,Gamma,40.98433713191184,58.74509251588616,17.760755383974313
A05,243,4,C5,Delta,78.70924547350674,55.9714173340748,-22.737828139431937
A05,243,4,C5,Theta,48.71814251082197,35.4595903744036,-13.258552136418377
A05,243,4,C5,Alpha_Mu,49.73724454269406,49.88064361885376,0.14339907615970038
A05,243,4,C5,Beta,50.953886484907216,58.73750286374637,7.783616378839153
A05,243,4,C5,Gamma,30.781678009329084,58.4958523924181,27.71417438308902
A05,243,4,C3,Delta,70.02746816441565,50.32199659229626,-19.705471572119393
A05,243,4,C3,Theta,48.65902147487796,33.20852998744069,-15.450491487437269
A05,243,4,C3,Alpha_Mu,37.36607102705782,53.78903866364855,16.422967636590723
A05,243,4,C3,Beta,51.55110063304045,59.12385832027468,7.572757687234233
A05,243,4,C3,Gamma,29.875918557870172,61.1936533862839,31.317734828413723
A05,243,4,C1,Delta,69.23812425709998,33.73724145591092,-35.50088280118907
A05,243,4,C1,Theta,45.13690112961935,33.25667145276782,-11.880229676851538
A05,243,4,C1,Alpha_Mu,39.423654421694344,59.304803598668975,19.88114917697463
A05,243,4,C1,Beta,44.7539061436852,60.21581911015124,15.461912966466041
A05,243,4,C1,Gamma,33.92533175693868,64.34267290945488,30.417341152516197
A05,243,4,Cz,Delta,71.84734293852473,33.222832587925396,-38.62451035059933
A05,243,4,Cz,Theta,47.86076892266543,30.232076084889727,-17.628692837775706
A05,243,4,Cz,Alpha_Mu,41.135054901852364,60.03493120929255,18.899876307440188
A05,243,4,Cz,Beta,46.55793226816263,59.67541712090123,13.117484852738603
A05,243,4,Cz,Gamma,38.6421090527241,67.15372829656243,28.511619243838325
A05,243,4,C2,Delta,74.1327598754612,32.707002430416885,-41.42575744504432
A05,243,4,C2,Theta,49.049771460147774,27.648591155849367,-21.401180304298407
A05,243,4,C2,Alpha_Mu,48.626076532437835,65.73271946508983,17.106642932651994
A05,243,4,C2,Beta,50.18856981736492,63.491570045280874,13.303000227915952
A05,243,4,C2,Gamma,43.73196960993353,67.97138182551325,24.239412215579726
A05,243,4,C4,Delta,72.46284413267455,37.015280851528345,-35.4475632811462
A05,243,4,C4,Theta,56.09515355472181,24.85289115069441,-31.2422624040274
A05,243,4,C4,Alpha_Mu,54.92673144844351,70.24984073818061,15.323109289737102
A05,243,4,C4,Beta,53.81070126110594,63.74388023055035,9.933178969444413
A05,243,4,C4,Gamma,45.28581860682442,61.278483478376124,15.992664871551698
A05,243,4,C6,Delta,82.25883895806996,37.79105423718953,-44.46778472088043
A05,243,4,C6,Theta,56.242708175083564,37.02860395619374,-19.214104218889826
A05,243,4,C6,Alpha_Mu,67.64272380053147,78.08418113813767,10.441457337606197
A05,243,4,C6,Beta,52.265403635262494,63.864818330023134,11.599414694760634
A05,243,4,C6,Gamma,36.63008624149284,57.095772572929235,20.465686331436395
A05,244,2,C5,Delta,73.51937620021806,67.44343331444493,-6.0759428857731335
A05,244,2,C5,Theta,33.318971310783375,39.025545959266736,5.706574648483365
A05,244,2,C5,Alpha_Mu,38.31728025272862,76.51909796341843,38.2018177106898
A05,244,2,C5,Beta,44.92009970987093,56.38203384199423,11.461934132123297
A05,244,2,C5,Gamma,31.489845392433192,34.67928312172497,3.1894377292917775
A05,244,2,C3,Delta,70.15648942568485,62.072816275898916,-8.083673149785941
A05,244,2,C3,Theta,31.77186216109823,46.08532531714859,14.313463156050354
A05,244,2,C3,Alpha_Mu,25.161913797622137,73.01793436249409,47.85602056487195
A05,244,2,C3,Beta,48.85940158744157,56.62525044403775,7.765848856596191
A05,244,2,C3,Gamma,33.74970398778616,34.006789503654566,0.2570855158684049
A05,244,2,C1,Delta,69.58675844830728,60.213547054510805,-9.373211393796478
A05,244,2,C1,Theta,30.904536691884843,38.56439574334476,7.659859051459916
A05,244,2,C1,Alpha_Mu,30.930815423469316,71.90414041717563,40.97332499370631
A05,244,2,C1,Beta,51.501982287068685,54.225602157410925,2.723619870342242
A05,244,2,C1,Gamma,36.015820369414264,31.06096947100745,-4.954850898406815
A05,244,2,Cz,Delta,72.72433278850777,64.22367047227948,-8.50066231622828
A05,244,2,Cz,Theta,32.855632961598616,39.1244333684096,6.268800406810982
A05,244,2,Cz,Alpha_Mu,26.53843322279499,66.0568680736811,39.51843485088611
A05,244,2,Cz,Beta,52.032064105196355,55.71361827802528,3.681554172828927
A05,244,2,Cz,Gamma,39.7396145094949,28.021050837756544,-11.718563671738359
A05,244,2,C2,Delta,75.13184661715046,71.10631432882384,-4.025532288326616
A05,244,2,C2,Theta,32.796631355613435,35.67538787355487,2.8787565179414276
A05,244,2,C2,Alpha_Mu,35.51871017027008,63.83195026908519,28.313240098815108
A05,244,2,C2,Beta,55.890956635679046,56.34538557846629,0.4544289427872439
A05,244,2,C2,Gamma,36.46978462522837,28.1190267322594,-8.350757892968975
A05,244,2,C4,Delta,75.68534221810437,68.53597318372584,-7.149369034378528
A05,244,2,C4,Theta,39.01098196830212,53.48488733683312,14.473905368531003
A05,244,2,C4,Alpha_Mu,38.570932891776536,63.80957444596162,25.238641554185094
A05,244,2,C4,Beta,56.60411769671072,59.428836951560335,2.824719254849617
A05,244,2,C4,Gamma,36.707145233123214,26.846336981016282,-9.860808252106935
A05,244,2,C6,Delta,77.62551575519544,74.50744065322633,-3.11807510196912
A05,244,2,C6,Theta,47.83182473227361,52.815133008120974,4.983308275847365
A05,244,2,C6,Alpha_Mu,53.56272039802844,70.03503928315497,16.472318885126537
A05,244,2,C6,Beta,55.94341210620855,61.25147454116414,5.3080624349555965
A05,244,2,C6,Gamma,40.43624432881533,27.3498282650136,-13.086416063801732
A05,245,4,C5,Delta,60.48183583583538,27.68207158095468,-32.79976425488071
A05,245,4,C5,Theta,30.850769868015604,45.86296285130975,15.012192983294149
A05,245,4,C5,Alpha_Mu,53.58986143537074,47.30490425769324,-6.284957177677509
A05,245,4,C5,Beta,36.27840774092934,33.14038080239493,-3.1380269385344106
A05,245,4,C5,Gamma,48.69513665651483,24.66109173716895,-24.034044919345888
A05,245,4,C3,Delta,60.77629442167447,24.158082200262665,-36.6182122214118
A05,245,4,C3,Theta,23.493660203783506,35.95788096994976,12.464220766166257
A05,245,4,C3,Alpha_Mu,46.1343162394633,41.91711053387769,-4.217205705585614
A05,245,4,C3,Beta,46.52067803354881,39.61538151246893,-6.905296521079885
A05,245,4,C3,Gamma,48.40108222310152,35.4302141136319,-12.970868109469624
A05,245,4,C1,Delta,61.02652334900325,37.486820387369036,-23.539702961634212
A05,245,4,C1,Theta,23.505534215190515,25.50465578528912,1.9991215700986054
A05,245,4,C1,Alpha_Mu,50.37784580564069,40.80099894914693,-9.57684685649376
A05,245,4,C1,Beta,49.812532517799625,46.786172409513085,-3.026360108286541
A05,245,4,C1,Gamma,46.895023292321184,34.265538276307325,-12.629485016013852
A05,245,4,Cz,Delta,65.60874582903955,33.07694359797657,-32.531802231062976
A05,245,4,Cz,Theta,32.1258533564868,20.020503385520495,-12.105349970966305
A05,245,4,Cz,Alpha_Mu,49.6829274286054,35.75627094823551,-13.926656480369893
A05,245,4,Cz,Beta,52.36002201267983,52.51178412784176,0.15176211516192417
A05,245,4,Cz,Gamma,50.286733621826706,38.65353845649139,-11.63319516533532
A05,245,4,C2,Delta,64.95118871476598,41.013998647734326,-23.937190067031644
A05,245,4,C2,Theta,37.24650354636489,20.030217526339978,-17.216286020024917
A05,245,4,C2,Alpha_Mu,54.573107190153316,41.79735336647025,-12.775753823683067
A05,245,4,C2,Beta,56.480905328028086,55.7324292419038,-0.7484760861242834
A05,245,4,C2,Gamma,46.90331138143049,34.86446560106453,-12.038845780365959
A05,245,4,C4,Delta,64.37391355032342,49.73902554323993,-14.634888007083491
A05,245,4,C4,Theta,50.95817668578664,19.082989893234036,-31.8751867925526
A05,245,4,C4,Alpha_Mu,49.8496512791315,47.78224643764639,-2.06740484148511
A05,245,4,C4,Beta,59.53369320997013,58.96776044299319,-0.5659327669769398
A05,245,4,C4,Gamma,44.84049243056716,41.2520024281393,-3.5884900024278577
A05,245,4,C6,Delta,64.57479163440178,62.64283213951367,-1.9319594948881025
A05,245,4,C6,Theta,58.76807039327516,22.028303461928843,-36.73976693134632
A05,245,4,C6,Alpha_Mu,49.84163729120261,60.99674947892568,11.15511218772307
A05,245,4,C6,Beta,59.71824153207028,60.90634196194611,1.1881004298758269
A05,245,4,C6,Gamma,43.86424812689077,40.33950405739311,-3.524744069497665
A05,246,1,C5,Delta,73.3710914499564,39.76808893583075,-33.60300251412565
A05,246,1,C5,Theta,83.78549195649173,11.385983148323897,-72.39950880816782
A05,246,1,C5,Alpha_Mu,29.677058811420466,70.41009960818802,40.73304079676755
A05,246,1,C5,Beta,42.788548621716785,41.34514643675408,-1.4434021849627054
A05,246,1,C5,Gamma,33.22955801853419,14.55814654245332,-18.67141147608087
A05,246,1,C3,Delta,61.87790939611871,39.29790480375883,-22.58000459235988
A05,246,1,C3,Theta,81.10380639443599,6.513403813868979,-74.59040258056702
A05,246,1,C3,Alpha_Mu,17.04114351017363,71.8351464698654,54.79400295969178
A05,246,1,C3,Beta,41.951476543069866,38.40087395777717,-3.550602585292695
A05,246,1,C3,Gamma,38.16657957535515,14.576425123488491,-23.590154451866663
A05,246,1,C1,Delta,63.25879559799109,38.675519846761254,-24.583275751229838
A05,246,1,C1,Theta,83.91284947455004,13.466001137991201,-70.44684833655884
A05,246,1,C1,Alpha_Mu,24.587100045032507,70.43781919227298,45.85071914724048
A05,246,1,C1,Beta,34.22247430356562,33.91657322431888,-0.3059010792467398
A05,246,1,C1,Gamma,40.00955764341212,16.218473964907144,-23.791083678504975
A05,246,1,Cz,Delta,63.84554882500174,45.178425924403555,-18.667122900598187
A05,246,1,Cz,Theta,83.34777516962721,12.971449794758882,-70.37632537486833
A05,246,1,Cz,Alpha_Mu,25.950071512475105,73.58438272471395,47.63431121223884
A05,246,1,Cz,Beta,30.98415190689131,37.045599217215354,6.061447310324041
A05,246,1,Cz,Gamma,43.936761960952275,13.846803953075447,-30.089958007876827
A05,246,1,C2,Delta,70.35016330889094,43.88905858447429,-26.46110472441665
A05,246,1,C2,Theta,87.27964357811753,25.547538530609327,-61.7321050475082
A05,246,1,C2,Alpha_Mu,33.755670107190625,67.81001035451557,34.054340247324944
A05,246,1,C2,Beta,31.182595134954973,39.26989287830636,8.087297743351385
A05,246,1,C2,Gamma,45.59291248952394,19.06766684319392,-26.52524564633002
A05,246,1,C4,Delta,75.0221206685082,44.026593079453704,-30.995527589054493
A05,246,1,C4,Theta,89.58302199018,37.47672805127915,-52.10629393890085
A05,246,1,C4,Alpha_Mu,32.47279796599762,73.62132838043833,41.1485304144407
A05,246,1,C4,Beta,33.428593687826556,45.34793033242698,11.91933664460042
A05,246,1,C4,Gamma,43.02440009572545,18.359107068504876,-24.66529302722057
A05,246,1,C6,Delta,80.25147745437604,33.60242345653861,-46.64905399783743
A05,246,1,C6,Theta,91.11471688159129,59.84416243930812,-31.27055444228317
A05,246,1,C6,Alpha_Mu,46.48538341534648,69.91253386308387,23.42715044773739
A05,246,1,C6,Beta,34.20467286040216,56.09812146307633,21.89344860267417
A05,246,1,C6,Gamma,23.218345661145623,18.75359216128497,-4.464753499860652
A05,247,1,C5,Delta,71.21388907847532,60.31188406147921,-10.902005016996108
A05,247,1,C5,Theta,79.72842220985866,33.91451592165038,-45.81390628820829
A05,247,1,C5,Alpha_Mu,44.64471409453948,46.42175971227466,1.7770456177351734
A05,247,1,C5,Beta,31.51448459017283,47.91500158221583,16.400516992043002
A05,247,1,C5,Gamma,45.026426698689136,59.541188860572866,14.514762161883732
A05,247,1,C3,Delta,66.17729797272644,47.59354338179085,-18.583754590935587
A05,247,1,C3,Theta,68.59338911735226,35.34232478729955,-33.251064330052714
A05,247,1,C3,Alpha_Mu,41.5720806222035,39.951212099177866,-1.6208685230256314
A05,247,1,C3,Beta,33.39677918184245,56.49603002630875,23.0992508444663
A05,247,1,C3,Gamma,43.472444643359054,56.41347183925804,12.941027195898979
A05,247,1,C1,Delta,58.022925616363686,55.31492325732044,-2.708002359043249
A05,247,1,C1,Theta,64.78304547535582,46.85938546902224,-17.923660006333574
A05,247,1,C1,Alpha_Mu,46.11031789282121,45.94075712256357,-0.16956077025763738
A05,247,1,C1,Beta,40.92803555012229,62.2695631202522,21.341527570129916
A05,247,1,C1,Gamma,48.62324549682329,61.35794008266344,12.734694585840156
A05,247,1,Cz,Delta,65.17680737371774,53.7812747351297,-11.395532638588035
A05,247,1,Cz,Theta,54.29715077682229,49.435904840559274,-4.861245936263014
A05,247,1,Cz,Alpha_Mu,39.163415080300304,48.12140454073265,8.957989460432348
A05,247,1,Cz,Beta,42.54921053981586,63.61513445435347,21.06592391453761
A05,247,1,Cz,Gamma,47.212387080304,59.41816901734861,12.205781937044613
A05,247,1,C2,Delta,66.42382757663003,54.97748985474493,-11.446337721885103
A05,247,1,C2,Theta,57.941394500160825,56.104488335060964,-1.8369061650998608
A05,247,1,C2,Alpha_Mu,46.778247629701895,60.95722479509262,14.178977165390727
A05,247,1,C2,Beta,47.14011591212922,65.76338089512026,18.62326498299104
A05,247,1,C2,Gamma,46.99459785315189,65.73808355966703,18.743485706515152
A05,247,1,C4,Delta,72.12640211455708,50.59894661670206,-21.52745549785502
A05,247,1,C4,Theta,54.125056203382435,55.128196343543046,1.0031401401606077
A05,247,1,C4,Alpha_Mu,43.08672556591604,68.36638114508371,25.27965557916767
A05,247,1,C4,Beta,42.88864179522909,66.8498510272726,23.96120923204351
A05,247,1,C4,Gamma,41.471818030573935,57.93462316713469,16.462805136560753
A05,247,1,C6,Delta,79.18745091100877,57.705712182470116,-21.48173872853866
A05,247,1,C6,Theta,63.906505561995786,58.3078126849272,-5.59869287706859
A05,247,1,C6,Alpha_Mu,60.85607192456934,79.78091484706141,18.92484292249207
A05,247,1,C6,Beta,46.85570856546203,66.49212314253535,19.636414577073314
A05,247,1,C6,Gamma,41.59595113140391,56.35529080259736,14.75933967119345
A05,248,3,C5,Delta,90.55628517190424,24.979063567337224,-65.57722160456701
A05,248,3,C5,Theta,69.97086707434947,20.137209835918533,-49.83365723843094
A05,248,3,C5,Alpha_Mu,63.05811192170226,8.260350774759296,-54.79776114694297
A05,248,3,C5,Beta,36.00434996666334,37.85484498801417,1.8504950213508287
A05,248,3,C5,Gamma,45.51447879990851,46.90551308810815,1.391034288199644
A05,248,3,C3,Delta,79.52590610896014,29.627779125322128,-49.898126983638015
A05,248,3,C3,Theta,63.48837031188748,5.20481629351387,-58.28355401837361
A05,248,3,C3,Alpha_Mu,60.85610778936355,20.299232917459374,-40.55687487190417
A05,248,3,C3,Beta,38.93940309998894,38.539822670195726,-0.3995804297932115
A05,248,3,C3,Gamma,56.052561091468334,45.08922864618631,-10.963332445282026
A05,248,3,C1,Delta,82.17979485531053,28.327459571614156,-53.852335283696384
A05,248,3,C1,Theta,56.132991563128876,4.651384688338512,-51.481606874790366
A05,248,3,C1,Alpha_Mu,48.84212613253115,34.91947080922016,-13.922655323310995
A05,248,3,C1,Beta,39.794910642228956,43.42361509797688,3.628704455747922
A05,248,3,C1,Gamma,49.579086587498665,44.973175884057405,-4.605910703441262
A05,248,3,Cz,Delta,79.52023695887513,20.284083830954113,-59.23615312792102
A05,248,3,Cz,Theta,45.34130977818926,15.574046755929539,-29.767263022259726
A05,248,3,Cz,Alpha_Mu,47.987657693187856,44.84656079492538,-3.1410968982624743
A05,248,3,Cz,Beta,45.158937258337936,42.497441093925445,-2.6614961644124913
A05,248,3,Cz,Gamma,56.81851024231644,44.58219471605914,-12.236315526257302
A05,248,3,C2,Delta,81.67939375038367,28.334707319108475,-53.34468643127519
A05,248,3,C2,Theta,48.58255701647334,22.121563632073947,-26.46099338439939
A05,248,3,C2,Alpha_Mu,43.207769423318055,46.74598684248642,3.5382174191683657
A05,248,3,C2,Beta,48.20309224529231,50.88964317499731,2.6865509297050005
A05,248,3,C2,Gamma,52.11151631768494,43.204764658830406,-8.906751658854528
A05,248,3,C4,Delta,84.813962173986,43.26481382490209,-41.54914834908391
A05,248,3,C4,Theta,52.25825807176469,29.83598219899044,-22.422275872774257
A05,248,3,C4,Alpha_Mu,42.04231985361334,48.425529591640405,6.3832097380270625
A05,248,3,C4,Beta,55.05014002843072,55.73974936782231,0.6896093393915947
A05,248,3,C4,Gamma,58.74965316129672,40.2174136485493,-18.532239512747427
A05,248,3,C6,Delta,85.58573796900642,51.22926805658168,-34.356469912424735
A05,248,3,C6,Theta,58.360739161323814,50.167534542786264,-8.193204618537553
A05,248,3,C6,Alpha_Mu,33.6066271383787,57.885004578045596,24.278377439666897
A05,248,3,C6,Beta,44.4924788873968,62.6715062787053,18.1790273913085
A05,248,3,C6,Gamma,46.013519358228805,31.084583424494237,-14.928935933734566
A05,249,3,C5,Delta,84.45781713269702,62.812506846814465,-21.64531028588256
A05,249,3,C5,Theta,55.58499921280771,47.72988024134905,-7.855118971458652
A05,249,3,C5,Alpha_Mu,70.81322173395075,52.8565132654659,-17.956708468484848
A05,249,3,C5,Beta,42.60029219339514,31.457227935520482,-11.143064257874657
A05,249,3,C5,Gamma,41.35669714143017,46.68435738181949,5.327660240389321
A05,249,3,C3,Delta,69.54054461408484,54.248662251411204,-15.291882362673626
A05,249,3,C3,Theta,49.64908646752294,43.829185389053,-5.819901078469936
A05,249,3,C3,Alpha_Mu,59.80174562303864,58.6596509879845,-1.142094635054136
A05,249,3,C3,Beta,45.027681724938226,32.79769949050346,-12.229982234434766
A05,249,3,C3,Gamma,57.14059540713266,39.310825884485354,-17.829769522647297
A05,249,3,C1,Delta,80.72159677604309,59.44622754776463,-21.275369228278464
A05,249,3,C1,Theta,40.03514364972784,46.386834068981365,6.3516904192535195
A05,249,3,C1,Alpha_Mu,63.04383606608132,63.437750246180016,0.39391418009869783
A05,249,3,C1,Beta,48.97401375802569,36.896191970889994,-12.0778217871357
A05,249,3,C1,Gamma,58.42668262193398,46.356963484543,-12.069719137390978
A05,249,3,Cz,Delta,80.37945927171805,52.68448804898124,-27.694971222736807
A05,249,3,Cz,Theta,41.03587550562297,44.50160735810249,3.4657318524795255
A05,249,3,Cz,Alpha_Mu,59.502027418918544,60.52974686710988,1.0277194481913332
A05,249,3,Cz,Beta,56.472007746168764,32.833087145603315,-23.63892060056545
A05,249,3,Cz,Gamma,60.59816031017806,43.69794997128871,-16.900210338889355
A05,249,3,C2,Delta,83.94630063560442,63.61786060588812,-20.328440029716287
A05,249,3,C2,Theta,50.02312797903382,42.64136127040119,-7.381766708632631
A05,249,3,C2,Alpha_Mu,70.78323236589702,65.60118296230819,-5.182049403588829
A05,249,3,C2,Beta,59.208693887867206,33.27433429525561,-25.93435959261159
A05,249,3,C2,Gamma,58.86813577043976,44.563438825112925,-14.304696945326834
A05,249,3,C4,Delta,86.50510610804388,60.92321373955142,-25.581892368492454
A05,249,3,C4,Theta,68.02125285303934,42.785018707330295,-25.23623414570906
A05,249,3,C4,Alpha_Mu,68.45951113060416,67.63744064797999,-0.8220704826241709
A05,249,3,C4,Beta,61.05054351718844,27.03593930396745,-34.01460421322099
A05,249,3,C4,Gamma,62.297762778733954,34.045391197734176,-28.252371580999778
A05,249,3,C6,Delta,90.17137685926923,70.67920000444464,-19.492176854824585
A05,249,3,C6,Theta,82.23154440686031,51.205479729342684,-31.026064677517628
A05,249,3,C6,Alpha_Mu,77.53549612432988,68.45135631392148,-9.08413981040841
A05,249,3,C6,Beta,65.6523396703423,31.426513169546453,-34.22582650079584
A05,249,3,C6,Gamma,56.01136513679599,33.085204497439676,-22.926160639356308
A05,250,2,C5,Delta,80.35842183873868,9.02574645992229,-71.33267537881639
A05,250,2,C5,Theta,54.749876869819715,23.897969491634598,-30.851907378185118
A05,250,2,C5,Alpha_Mu,43.691385612469915,52.02375532701389,8.332369714543974
A05,250,2,C5,Beta,49.25165684578897,40.442353515672735,-8.809303330116236
A05,250,2,C5,Gamma,35.25027149228615,34.059597853744414,-1.1906736385417394
A05,250,2,C3,Delta,69.86826572174675,6.487236853395051,-63.381028868351706
A05,250,2,C3,Theta,42.96087207859449,30.77766800172739,-12.183204076867105
A05,250,2,C3,Alpha_Mu,25.03393451618069,46.98904032623802,21.95510581005733
A05,250,2,C3,Beta,48.094701342974474,42.9249795528831,-5.169721790091375
A05,250,2,C3,Gamma,45.251774807805745,35.92788219851256,-9.323892609293182
A05,250,2,C1,Delta,64.68585991437921,20.50040196305467,-44.18545795132454
A05,250,2,C1,Theta,37.964634957531594,32.81110328892133,-5.153531668610267
A05,250,2,C1,Alpha_Mu,23.407277534341354,45.65263575053008,22.245358216188727
A05,250,2,C1,Beta,54.94022730957834,48.31223139703438,-6.627995912543961
A05,250,2,C1,Gamma,38.33351650841722,43.103721379038085,4.770204870620864
A05,250,2,Cz,Delta,66.34493625524141,17.652117164804338,-48.69281909043707
A05,250,2,Cz,Theta,36.93333171759126,33.805099427386956,-3.1282322902043025
A05,250,2,Cz,Alpha_Mu,15.920076621472557,46.70198656513757,30.78190994366501
A05,250,2,Cz,Beta,52.650102070643136,49.405967638257884,-3.2441344323852483
A05,250,2,Cz,Gamma,41.0772251260387,44.94781736398883,3.8705922379501323
A05,250,2,C2,Delta,63.8364079900421,23.842993177445315,-39.99341481259678
A05,250,2,C2,Theta,44.46996274239798,36.341350160509855,-8.128612581888127
A05,250,2,C2,Alpha_Mu,22.11568857669236,55.5975029350889,33.481814358396534
A05,250,2,C2,Beta,52.38734808649015,53.72584695876774,1.3384988722775937
A05,250,2,C2,Gamma,44.01018332214802,45.779570066301055,1.7693867441530342
A05,250,2,C4,Delta,62.57867269191575,29.084164951490965,-33.49450774042479
A05,250,2,C4,Theta,59.42842994253053,43.855823719260634,-15.572606223269892
A05,250,2,C4,Alpha_Mu,18.120048341384987,59.38243964674648,41.26239130536149
A05,250,2,C4,Beta,47.416169740897196,54.548215288512466,7.132045547615274
A05,250,2,C4,Gamma,46.03632944381734,47.09136242869716,1.0550329848798223
A05,250,2,C6,Delta,66.91060633602008,31.82236584824859,-35.08824048777149
A05,250,2,C6,Theta,78.0388623101729,51.35838117556566,-26.68048113460725
A05,250,2,C6,Alpha_Mu,33.34355550342438,69.75898184902907,36.415426345604686
A05,250,2,C6,Beta,41.6105662050968,56.952256402791534,15.341690197694735
A05,250,2,C6,Gamma,42.885711974068286,57.039670003419914,14.153958029351632
A05,251,4,C5,Delta,42.655472515839996,77.96511177315513,35.309639257315126
A05,251,4,C5,Theta,39.95390418630136,55.59526336931433,15.64135918301297
A05,251,4,C5,Alpha_Mu,51.87396003705824,36.407752264346286,-15.46620777271196
A05,251,4,C5,Beta,49.09459938883681,44.80420584900416,-4.290393539832649
A05,251,4,C5,Gamma,28.88925358029325,46.579428341244075,17.69017476095083
A05,251,4,C3,Delta,40.63479651613465,68.93288115488228,28.29808463874762
A05,251,4,C3,Theta,44.55396518593907,55.852378414970985,11.298413229031912
A05,251,4,C3,Alpha_Mu,60.37896862055242,29.367569306939167,-31.011399313613254
A05,251,4,C3,Beta,57.25536346033133,44.125504408358985,-13.129859051972348
A05,251,4,C3,Gamma,34.05291263925378,47.653741116913814,13.600828477660032
A05,251,4,C1,Delta,41.37186597558964,70.48109398909943,29.109228013509792
A05,251,4,C1,Theta,44.33452824476206,60.43088677776905,16.09635853300698
A05,251,4,C1,Alpha_Mu,58.46186074086407,40.412588365755184,-18.04927237510888
A05,251,4,C1,Beta,63.01747053158396,56.40480064153568,-6.612669890048284
A05,251,4,C1,Gamma,39.666263375965116,52.36570163898811,12.699438263022989
A05,251,4,Cz,Delta,46.27168468503427,69.07903845615796,22.807353771123683
A05,251,4,Cz,Theta,40.013072104137294,63.72255330847661,23.709481204339323
A05,251,4,Cz,Alpha_Mu,68.34733320705747,60.516064071759764,-7.831269135297703
A05,251,4,Cz,Beta,65.31401647372937,57.692325256881304,-7.621691216848059
A05,251,4,Cz,Gamma,37.00906560507037,50.453645807377036,13.444580202306666
A05,251,4,C2,Delta,48.00606097340822,71.52491594262902,23.518854969220804
A05,251,4,C2,Theta,41.87870072821901,63.98168020370426,22.102979475485252
A05,251,4,C2,Alpha_Mu,62.74189100370631,64.39193764472233,1.650046641016023
A05,251,4,C2,Beta,68.84121043947393,61.60877826558164,-7.232432173892289
A05,251,4,C2,Gamma,40.08178458280054,54.30407229465351,14.222287711852966
A05,251,4,C4,Delta,50.242471850138855,69.31730683120334,19.07483498106448
A05,251,4,C4,Theta,44.27939369995487,69.56148141662335,25.282087716668478
A05,251,4,C4,Alpha_Mu,79.95353479974565,74.1641161903758,-5.789418609369856
A05,251,4,C4,Beta,71.14475840766288,59.55089792414437,-11.593860483518503
A05,251,4,C4,Gamma,33.20219324818551,48.246779856811415,15.04458660862591
A05,251,4,C6,Delta,54.397243708483,72.36112258973722,17.963878881254214
A05,251,4,C6,Theta,53.17112467665632,71.60176634940132,18.430641672744997
A05,251,4,C6,Alpha_Mu,76.33366843741726,72.77476096724406,-3.5589074701731893
A05,251,4,C6,Beta,77.99914261536365,63.693017766682615,-14.306124848681034
A05,251,4,C6,Gamma,37.37233339082453,39.86773851711748,2.495405126292949
