Subject,Channel,Band,Window_Start_s,Window_End_s,Window_Center_s,Raw_ERD_ERS_percent,Clean_ERD_ERS_percent,Delta_ERD_ERS_percent,Delta_Accuracy,Delta_F1
A05,C4,Mu,5.952,6.448,6.2,101.12035565205642,161.38876533711905,60.26840968506264,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.048,6.544,6.296,91.06139778589376,205.05529167822075,113.993893892327,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.144,6.64,6.392,67.80823326353591,169.15079234918602,101.34255908565012,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.24,6.736,6.488,58.37761282268886,123.78811377968547,65.41050095699659,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.336,6.832,6.584,66.65307437111775,113.39597250565046,46.742898134532695,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.432,6.928,6.68,74.5777133031459,115.49790469695591,40.92019139381002,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.528,7.024,6.776,76.35858496418426,111.92175926492622,35.56317430074198,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.624,7.12,6.872,68.05500481702182,96.83003965789536,28.775034840873523,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.72,7.216,6.968,62.5766404186585,79.61772835808672,17.041087939428245,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.816,7.312,7.064,64.21747897732791,87.4795086182271,23.262029640899204,0.0217391304347825,0.0625057563718594
A05,C4,Mu,6.912,7.408,7.16,67.0439499348232,104.39594358767351,37.35199365285033,0.0217391304347825,0.0625057563718594
A05,C4,Mu,7.008,7.504,7.256,69.04792738015206,113.9459726064773,44.89804522632523,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.0,0.496,0.248,2.2139903491212096,9.599028807088246,7.385038457967035,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.096,0.592,0.344,-0.295035168263534,-0.8541051103569556,-0.5590699420934211,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.192,0.688,0.44,-4.43012028137637,-7.280217738661063,-2.850097457284694,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.288,0.784,0.536,-6.965402706725437,-8.202828201501164,-1.237425494775728,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.384,0.88,0.632,-4.448262768431589,-4.6607271997817,-0.2124644313501103,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.48,0.976,0.728,-1.3813061058988998,0.3629335022253739,1.7442396081242737,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.576,1.072,0.824,5.205487491645357,7.407788333486004,2.202300841840648,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.672,1.168,0.92,10.151948792353766,13.037328838544664,2.8853800461909,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.768,1.264,1.016,6.019552082079201,10.35880759004657,4.339255507967371,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.864,1.36,1.112,2.171765785694677,5.850354751796437,3.67858896610176,0.0217391304347825,0.0625057563718594
A05,C4,Beta,0.96,1.456,1.208,3.956164443087447,6.595028959839095,2.638864516751648,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.056,1.552,1.304,4.57527909548959,6.25077460144753,1.67549550595794,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.152,1.648,1.4,1.0505083770257635,2.001783832066783,0.951275455041018,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.248,1.744,1.496,-0.1001803649299845,0.554130965947197,0.6543113308771816,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.344,1.84,1.592,2.647815098207975,4.418471598617822,1.7706565004098465,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.44,1.936,1.688,3.353164827274396,5.122950897588244,1.7697860703138513,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.536,2.032,1.784,3.8660997286999232,5.062238107950199,1.196138379250276,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.632,2.128,1.88,4.443629588934126,5.302089263062406,0.858459674128281,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.728,2.224,1.976,1.7194015003053655,4.47201795938293,2.752616459077565,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.824,2.32,2.072,3.7602810466091223,10.765664126892494,7.005383080283371,0.0217391304347825,0.0625057563718594
A05,C4,Beta,1.92,2.416,2.168,4.683921593229171,20.753817383683543,16.069895790454375,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.016,2.512,2.264,4.729027302779091,14.39902738414706,9.67000008136797,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.112,2.608,2.36,6.09054352662711,3.893501591213645,-2.197041935413464,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.208,2.704,2.456,4.972426913864852,0.6512451911413925,-4.32118172272346,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.304,2.8,2.552,3.974688145232588,2.2092823859297632,-1.765405759302825,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.4,2.896,2.648,7.519938965851564,9.426269703699417,1.906330737847851,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.496,2.992,2.744,9.174514016094411,12.936942105188669,3.762428089094251,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.592,3.088,2.84,6.262030130624322,10.692613863991312,4.430583733366988,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.688,3.184,2.936,7.002748239954859,10.366067903753782,3.3633196637989218,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.784,3.28,3.032,7.199957831086717,9.127651602497702,1.9276937714109843,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.88,3.376,3.128,7.187754262928051,8.389275398541162,1.20152113561311,0.0217391304347825,0.0625057563718594
A05,C4,Beta,2.976,3.472,3.224,7.303011204271288,6.165914386343592,-1.137096817927695,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.072,3.568,3.32,5.012059043184877,2.6191530285044817,-2.3929060146803938,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.168,3.664,3.416,3.422850880880415,2.3558548464209395,-1.0669960344594749,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.264,3.76,3.512,5.671784170052573,5.087564534810233,-0.5842196352423396,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.36,3.856,3.608,5.950629232092149,5.108175684543991,-0.8424535475481587,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.456,3.952,3.704,3.1752737422821458,2.6218402799909897,-0.5534334622911569,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.552,4.048,3.8,3.099955413993448,3.7354429151053945,0.6354875011119481,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.648,4.144,3.896,5.788924886552376,5.846311265851601,0.057386379299224,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.744,4.24,3.992,8.484130417351286,6.8330730572520455,-1.6510573600992402,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.84,4.336,4.088,9.68357882772312,10.636594317842215,0.9530154901190976,0.0217391304347825,0.0625057563718594
A05,C4,Beta,3.936,4.432,4.184,11.433883376134242,14.527707024278833,3.0938236481445918,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.032,4.528,4.28,11.825147234444724,12.702248170037493,0.8771009355927689,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.128,4.624,4.376,7.734629385827811,9.707998761954018,1.9733693761262068,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.224,4.72,4.472,2.2154244528805984,3.743645192111208,1.5282207392306084,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.32,4.816,4.568,3.241691079140148,2.1658268500018205,-1.0758642291383282,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.416,4.912,4.664,5.457869687525833,5.781232103005265,0.3233624154794314,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.512,5.008,4.76,5.547695205198057,8.328324352518726,2.780629147320667,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.608,5.104,4.856,9.047174974582797,10.034567377818622,0.9873924032358268,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.704,5.2,4.952,8.839519103742761,9.748445576249283,0.9089264725065234,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.8,5.296,5.048,6.140117330021476,7.752051826846605,1.6119344968251317,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.896,5.392,5.144,4.388610745856367,5.80375347707804,1.415142731221672,0.0217391304347825,0.0625057563718594
A05,C4,Beta,4.992,5.488,5.24,1.9869757335074207,3.8753706359888103,1.888394902481389,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.088,5.584,5.336,1.5413445351470634,2.188613775572141,0.6472692404250776,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.184,5.68,5.432,5.459053309511587,4.1094107970802805,-1.3496425124313078,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.28,5.776,5.528,8.615278398049318,6.831992229130038,-1.7832861689192794,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.376,5.872,5.624,7.188486113207174,5.154810224485642,-2.033675888721531,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.472,5.968,5.72,1.7268651686339267,-1.2884398886980994,-3.015305057332026,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.568,6.064,5.816,4.7375330921227485,0.5995653810295724,-4.137967711093176,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.664,6.16,5.912,11.473825685873104,5.431581839934284,-6.042243845938821,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.76,6.256,6.008,8.890141824909305,4.164531738644472,-4.725610086264833,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.856,6.352,6.104,4.895019169385009,2.4656486022017496,-2.42937056718326,0.0217391304347825,0.0625057563718594
A05,C4,Beta,5.952,6.448,6.2,4.405667893471264,5.528279596107981,1.1226117026367164,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.048,6.544,6.296,7.303354388256888,12.92475617602537,5.621401787768485,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.144,6.64,6.392,6.714475486362942,11.997805259466142,5.283329773103202,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.24,6.736,6.488,2.38305476346565,11.331473072453903,8.948418308988256,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.336,6.832,6.584,1.1232101394955527,12.710728084538204,11.587517945042656,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.432,6.928,6.68,3.403370018404295,10.17136746205821,6.767997443653917,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.528,7.024,6.776,3.214683427102991,9.155245800884112,5.940562373781121,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.624,7.12,6.872,3.221568513283275,9.551335525925415,6.329767012642143,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.72,7.216,6.968,5.7111467877518765,8.923169300951066,3.212022513199191,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.816,7.312,7.064,6.598732277016782,7.285767148818489,0.6870348718017056,0.0217391304347825,0.0625057563718594
A05,C4,Beta,6.912,7.408,7.16,7.051213734586635,6.047714477588248,-1.003499256998386,0.0217391304347825,0.0625057563718594
A05,C4,Beta,7.008,7.504,7.256,7.769612612271259,7.445380294539984,-0.3242323177312759,0.0217391304347825,0.0625057563718594
A06,C3,Mu,0.0,0.496,0.248,138.8056196913857,123.04311202719384,-15.76250766419188,0.0,0.0024605276447511
A06,C3,Mu,0.096,0.592,0.344,48.77956416030945,43.79225831337545,-4.987305846933999,0.0,0.0024605276447511
A06,C3,Mu,0.192,0.688,0.44,3.2810113887071792,-1.2229942119923047,-4.504005600699482,0.0,0.0024605276447511
A06,C3,Mu,0.288,0.784,0.536,-5.075855963920196,-7.0822608636428335,-2.0064048997226367,0.0,0.0024605276447511
A06,C3,Mu,0.384,0.88,0.632,4.764261402272959,2.663133400736123,-2.101128001536837,0.0,0.0024605276447511
A06,C3,Mu,0.48,0.976,0.728,19.23181433236042,15.947586589769513,-3.284227742590901,0.0,0.0024605276447511
A06,C3,Mu,0.576,1.072,0.824,29.92966913381419,22.506070083493565,-7.423599050320624,0.0,0.0024605276447511
A06,C3,Mu,0.672,1.168,0.92,41.22872997697406,29.148904535405432,-12.079825441568628,0.0,0.0024605276447511
A06,C3,Mu,0.768,1.264,1.016,53.97319945925347,41.36189370509796,-12.611305754155527,0.0,0.0024605276447511
A06,C3,Mu,0.864,1.36,1.112,59.59058107060411,48.692950223714206,-10.897630846889914,0.0,0.0024605276447511
A06,C3,Mu,0.96,1.456,1.208,66.8522503557,61.66013204691802,-5.192118308781977,0.0,0.0024605276447511
A06,C3,Mu,1.056,1.552,1.304,77.3776259195506,77.15230613315968,-0.2253197863909155,0.0,0.0024605276447511
A06,C3,Mu,1.152,1.648,1.4,73.34788161975308,64.08757718096832,-9.26030443878476,0.0,0.0024605276447511
A06,C3,Mu,1.248,1.744,1.496,53.04262594038177,47.19361892507446,-5.849007015307306,0.0,0.0024605276447511
A06,C3,Mu,1.344,1.84,1.592,53.01784667033261,44.07512120904688,-8.942725461285727,0.0,0.0024605276447511
A06,C3,Mu,1.44,1.936,1.688,69.7945352655298,49.95629361099698,-19.838241654532823,0.0,0.0024605276447511
A06,C3,Mu,1.536,2.032,1.784,63.16973101681194,49.80333741491631,-13.366393601895645,0.0,0.0024605276447511
A06,C3,Mu,1.632,2.128,1.88,61.59487531642531,51.55015581300336,-10.044719503421952,0.0,0.0024605276447511
A06,C3,Mu,1.728,2.224,1.976,69.0120108358978,57.91620391058296,-11.095806925314834,0.0,0.0024605276447511
A06,C3,Mu,1.824,2.32,2.072,97.0091996139918,83.11160087131627,-13.89759874267552,0.0,0.0024605276447511
A06,C3,Mu,1.92,2.416,2.168,154.00817105075942,131.58868559416055,-22.41948545659884,0.0,0.0024605276447511
A06,C3,Mu,2.016,2.512,2.264,201.1273216449967,171.76038250502052,-29.36693913997616,0.0,0.0024605276447511
A06,C3,Mu,2.112,2.608,2.36,159.7135126235007,141.53910105199827,-18.174411571502382,0.0,0.0024605276447511
A06,C3,Mu,2.208,2.704,2.456,87.57576409297965,79.90467574655904,-7.671088346420601,0.0,0.0024605276447511
A06,C3,Mu,2.304,2.8,2.552,85.28518513471352,69.34877101303964,-15.936414121673875,0.0,0.0024605276447511
A06,C3,Mu,2.4,2.896,2.648,86.28523485418678,66.61764181539053,-19.667593038796262,0.0,0.0024605276447511
A06,C3,Mu,2.496,2.992,2.744,63.11853140046115,57.95724312537205,-5.161288275089104,0.0,0.0024605276447511
A06,C3,Mu,2.592,3.088,2.84,80.24755165520887,88.6302259932486,8.382674338039722,0.0,0.0024605276447511
A06,C3,Mu,2.688,3.184,2.936,99.94695797066518,111.49680261824894,11.549844647583756,0.0,0.0024605276447511
A06,C3,Mu,2.784,3.28,3.032,96.73819971482511,105.78938833926756,9.05118862444244,0.0,0.0024605276447511
A06,C3,Mu,2.88,3.376,3.128,99.75975977620168,105.62247325235155,5.862713476149877,0.0,0.0024605276447511
A06,C3,Mu,2.976,3.472,3.224,122.88225855922605,117.460228556004,-5.422030003222018,0.0,0.0024605276447511
A06,C3,Mu,3.072,3.568,3.32,117.17865355738132,113.57983363293653,-3.5988199244448085,0.0,0.0024605276447511
A06,C3,Mu,3.168,3.664,3.416,103.8690506517416,113.3983706857404,9.52932003399884,0.0,0.0024605276447511
A06,C3,Mu,3.264,3.76,3.512,111.17706111287016,110.44804875657124,-0.7290123562989,0.0,0.0024605276447511
A06,C3,Mu,3.36,3.856,3.608,97.2213503327242,87.69885824085219,-9.522492091872005,0.0,0.0024605276447511
A06,C3,Mu,3.456,3.952,3.704,79.3508513370648,70.2132884783556,-9.137562858709206,0.0,0.0024605276447511
A06,C3,Mu,3.552,4.048,3.8,91.51435250323078,81.80796008865029,-9.70639241458048,0.0,0.0024605276447511
A06,C3,Mu,3.648,4.144,3.896,106.54907784666582,84.45560007515675,-22.09347777150904,0.0,0.0024605276447511
A06,C3,Mu,3.744,4.24,3.992,117.07111659442556,87.45577457144276,-29.61534202298281,0.0,0.0024605276447511
A06,C3,Mu,3.84,4.336,4.088,121.13635576456622,91.36145046675422,-29.77490529781198,0.0,0.0024605276447511
A06,C3,Mu,3.936,4.432,4.184,132.95400957538868,109.3650245974338,-23.588984977954887,0.0,0.0024605276447511
A06,C3,Mu,4.032,4.528,4.28,178.4324009239425,155.69320326816387,-22.739197655778604,0.0,0.0024605276447511
A06,C3,Mu,4.128,4.624,4.376,180.1860583816988,154.69761424272417,-25.48844413897464,0.0,0.0024605276447511
A06,C3,Mu,4.224,4.72,4.472,173.72098541783072,143.34760610731374,-30.37337931051697,0.0,0.0024605276447511
A06,C3,Mu,4.32,4.816,4.568,195.1531467344134,144.88111368666597,-50.27203304774744,0.0,0.0024605276447511
A06,C3,Mu,4.416,4.912,4.664,209.1691496210203,140.7521216692117,-68.41702795180858,0.0,0.0024605276447511
A06,C3,Mu,4.512,5.008,4.76,196.15582998584023,144.25999703385625,-51.89583295198399,0.0,0.0024605276447511
A06,C3,Mu,4.608,5.104,4.856,180.01042247527565,148.1196961519875,-31.89072632328816,0.0,0.0024605276447511
A06,C3,Mu,4.704,5.2,4.952,162.27262283324438,124.94837570205073,-37.32424713119363,0.0,0.0024605276447511
A06,C3,Mu,4.8,5.296,5.048,174.9317948515839,138.07100318144916,-36.86079167013475,0.0,0.0024605276447511
A06,C3,Mu,4.896,5.392,5.144,199.08682074703475,167.54622755035538,-31.54059319667935,0.0,0.0024605276447511
A06,C3,Mu,4.992,5.488,5.24,165.16651913708992,138.82300688651844,-26.34351225057148,0.0,0.0024605276447511
A06,C3,Mu,5.088,5.584,5.336,156.3384825355139,122.42071005649046,-33.91777247902336,0.0,0.0024605276447511
A06,C3,Mu,5.184,5.68,5.432,166.44435395014426,132.55596705836004,-33.88838689178422,0.0,0.0024605276447511
A06,C3,Mu,5.28,5.776,5.528,186.914062377298,149.50695665859135,-37.40710571870671,0.0,0.0024605276447511
A06,C3,Mu,5.376,5.872,5.624,198.78545626356103,153.85400152361743,-44.9314547399436,0.0,0.0024605276447511
A06,C3,Mu,5.472,5.968,5.72,202.11199654935675,158.66977850429342,-43.44221804506332,0.0,0.0024605276447511
A06,C3,Mu,5.568,6.064,5.816,208.3784468810602,178.40018321755934,-29.978263663500844,0.0,0.0024605276447511
A06,C3,Mu,5.664,6.16,5.912,199.19009861536588,174.49666068059904,-24.69343793476683,0.0,0.0024605276447511
A06,C3,Mu,5.76,6.256,6.008,166.95121286709443,147.2049311687987,-19.74628169829576,0.0,0.0024605276447511
A06,C3,Mu,5.856,6.352,6.104,132.34562039536647,126.81113689896084,-5.534483496405557,0.0,0.0024605276447511
A06,C3,Mu,5.952,6.448,6.2,138.30218034641422,135.04450827406794,-3.2576720723463,0.0,0.0024605276447511
A06,C3,Mu,6.048,6.544,6.296,157.37895366176218,148.2504042865217,-9.1285493752405,0.0,0.0024605276447511
A06,C3,Mu,6.144,6.64,6.392,209.789625753881,167.01380888752493,-42.77581686635608,0.0,0.0024605276447511
A06,C3,Mu,6.24,6.736,6.488,294.2567507459743,205.23700174956136,-89.01974899641289,0.0,0.0024605276447511
A06,C3,Mu,6.336,6.832,6.584,312.47172265502513,215.77907807401945,-96.69264458100572,0.0,0.0024605276447511
A06,C3,Mu,6.432,6.928,6.68,302.0788941219169,214.96667111929247,-87.11222300262446,0.0,0.0024605276447511
A06,C3,Mu,6.528,7.024,6.776,320.43233609155584,217.2814107267412,-103.15092536481468,0.0,0.0024605276447511
A06,C3,Mu,6.624,7.12,6.872,342.34758926630445,201.78854370281192,-140.5590455634926,0.0,0.0024605276447511
A06,C3,Mu,6.72,7.216,6.968,398.32344395427066,229.2279819115765,-169.09546204269418,0.0,0.0024605276447511
A06,C3,Mu,6.816,7.312,7.064,418.4533820721111,271.8518355219605,-146.60154655015063,0.0,0.0024605276447511
A06,C3,Mu,6.912,7.408,7.16,368.6948293540775,285.72726663108307,-82.96756272299439,0.0,0.0024605276447511
A06,C3,Mu,7.008,7.504,7.256,346.2463262323052,287.72528562492226,-58.52104060738288,0.0,0.0024605276447511
A06,C3,Beta,0.0,0.496,0.248,13.972339435495904,40.66036325031923,26.688023814823328,0.0,0.0024605276447511
A06,C3,Beta,0.096,0.592,0.344,1.5310846353326335,9.576761183851046,8.045676548518413,0.0,0.0024605276447511
A06,C3,Beta,0.192,0.688,0.44,-5.918589927390056,-7.917306507479902,-1.9987165800898463,0.0,0.0024605276447511
A06,C3,Beta,0.288,0.784,0.536,-4.30818866476752,-4.309945304424608,-0.0017566396570883,0.0,0.0024605276447511
A06,C3,Beta,0.384,0.88,0.632,0.5706146173760237,0.4204182392073028,-0.1501963781687201,0.0,0.0024605276447511
A06,C3,Beta,0.48,0.976,0.728,7.433864443526517,4.995969097318404,-2.437895346208109,0.0,0.0024605276447511
A06,C3,Beta,0.576,1.072,0.824,10.63258040436251,9.332747867189337,-1.2998325371731732,0.0,0.0024605276447511
A06,C3,Beta,0.672,1.168,0.92,13.283987033813338,10.02904820180599,-3.254938832007342,0.0,0.0024605276447511
A06,C3,Beta,0.768,1.264,1.016,12.441191259540942,10.726246982729489,-1.714944276811454,0.0,0.0024605276447511
A06,C3,Beta,0.864,1.36,1.112,12.520672184202596,13.272654087218418,0.7519819030158195,0.0,0.0024605276447511
A06,C3,Beta,0.96,1.456,1.208,13.98744296695356,13.66072888745942,-0.3267140794941347,0.0,0.0024605276447511
A06,C3,Beta,1.056,1.552,1.304,9.938544839979851,14.616955612675175,4.678410772695321,0.0,0.0024605276447511
A06,C3,Beta,1.152,1.648,1.4,9.265544810406098,18.60428725088361,9.33874244047751,0.0,0.0024605276447511
A06,C3,Beta,1.248,1.744,1.496,9.980949099281531,15.260631963255632,5.279682863974101,0.0,0.0024605276447511
A06,C3,Beta,1.344,1.84,1.592,9.680327749922562,8.748651534399988,-0.9316762155225758,0.0,0.0024605276447511
A06,C3,Beta,1.44,1.936,1.688,13.533775838647248,11.329738381599672,-2.204037457047578,0.0,0.0024605276447511
A06,C3,Beta,1.536,2.032,1.784,14.66182098679645,14.741451642998726,0.0796306562022759,0.0,0.0024605276447511
A06,C3,Beta,1.632,2.128,1.88,8.842002808685345,9.18238759309788,0.3403847844125377,0.0,0.0024605276447511
A06,C3,Beta,1.728,2.224,1.976,6.444593133564711,9.89974451984813,3.455151386283422,0.0,0.0024605276447511
A06,C3,Beta,1.824,2.32,2.072,11.446647008846108,18.24363348194475,6.796986473098642,0.0,0.0024605276447511
A06,C3,Beta,1.92,2.416,2.168,16.340869601299918,25.682472737536475,9.341603136236555,0.0,0.0024605276447511
A06,C3,Beta,2.016,2.512,2.264,12.06331616061774,23.922110814323407,11.858794653705669,0.0,0.0024605276447511
A06,C3,Beta,2.112,2.608,2.36,8.935072990274502,15.96541560813826,7.030342617863758,0.0,0.0024605276447511
A06,C3,Beta,2.208,2.704,2.456,11.703078665313182,13.47720665837636,1.774127993063178,0.0,0.0024605276447511
A06,C3,Beta,2.304,2.8,2.552,15.588139902896073,15.048706141407251,-0.5394337614888199,0.0,0.0024605276447511
A06,C3,Beta,2.4,2.896,2.648,16.730178520777677,13.812178879412546,-2.917999641365133,0.0,0.0024605276447511
A06,C3,Beta,2.496,2.992,2.744,14.625485737403771,16.240120558276054,1.6146348208722836,0.0,0.0024605276447511
A06,C3,Beta,2.592,3.088,2.84,14.40541086885814,22.561469117424537,8.156058248566392,0.0,0.0024605276447511
A06,C3,Beta,2.688,3.184,2.936,17.807471609307548,24.0713535620092,6.26388195270166,0.0,0.0024605276447511
A06,C3,Beta,2.784,3.28,3.032,20.72584209838444,21.403817115735457,0.6779750173510181,0.0,0.0024605276447511
A06,C3,Beta,2.88,3.376,3.128,23.101764486336283,21.067740131163585,-2.0340243551727,0.0,0.0024605276447511
A06,C3,Beta,2.976,3.472,3.224,19.831376009589736,21.626091246528183,1.7947152369384491,0.0,0.0024605276447511
A06,C3,Beta,3.072,3.568,3.32,21.264601992664925,22.87216230721532,1.6075603145503945,0.0,0.0024605276447511
A06,C3,Beta,3.168,3.664,3.416,28.986927139834226,25.193279694969554,-3.793647444864675,0.0,0.0024605276447511
A06,C3,Beta,3.264,3.76,3.512,20.311599945677276,21.182623767723136,0.8710238220458608,0.0,0.0024605276447511
A06,C3,Beta,3.36,3.856,3.608,9.333394277478298,17.838080158041173,8.504685880562876,0.0,0.0024605276447511
A06,C3,Beta,3.456,3.952,3.704,11.06771200717854,17.460337490014506,6.392625482835965,0.0,0.0024605276447511
A06,C3,Beta,3.552,4.048,3.8,14.197102694483334,17.054667640512292,2.85756494602896,0.0,0.0024605276447511
A06,C3,Beta,3.648,4.144,3.896,15.731332181115604,15.99175839383865,0.2604262127230414,0.0,0.0024605276447511
A06,C3,Beta,3.744,4.24,3.992,13.269662083823436,13.877049320652956,0.6073872368295182,0.0,0.0024605276447511
A06,C3,Beta,3.84,4.336,4.088,16.882945275668074,16.630802252839246,-0.2521430228288309,0.0,0.0024605276447511
A06,C3,Beta,3.936,4.432,4.184,23.594562803748435,22.053015479924788,-1.541547323823653,0.0,0.0024605276447511
A06,C3,Beta,4.032,4.528,4.28,20.2120924500816,20.689143672655774,0.4770512225741757,0.0,0.0024605276447511
A06,C3,Beta,4.128,4.624,4.376,19.3996175176174,22.074678364665715,2.675060847048317,0.0,0.0024605276447511
A06,C3,Beta,4.224,4.72,4.472,18.00281185574548,18.82147166770127,0.8186598119557887,0.0,0.0024605276447511
A06,C3,Beta,4.32,4.816,4.568,16.712251588849355,17.21989879312703,0.5076472042776764,0.0,0.0024605276447511
A06,C3,Beta,4.416,4.912,4.664,17.639144205344046,22.741280190558776,5.1021359852147325,0.0,0.0024605276447511
A06,C3,Beta,4.512,5.008,4.76,13.216512957477176,19.338992398473813,6.122479440996636,0.0,0.0024605276447511
A06,C3,Beta,4.608,5.104,4.856,15.769450272612918,19.570664193666765,3.8012139210538463,0.0,0.0024605276447511
A06,C3,Beta,4.704,5.2,4.952,13.86175560605331,15.200612723306325,1.3388571172530106,0.0,0.0024605276447511
A06,C3,Beta,4.8,5.296,5.048,8.535294593207697,11.542437802074373,3.007143208866674,0.0,0.0024605276447511
A06,C3,Beta,4.896,5.392,5.144,10.839442012766426,14.192591182893734,3.3531491701273084,0.0,0.0024605276447511
A06,C3,Beta,4.992,5.488,5.24,10.0057119424063,10.942305137204904,0.9365931947986068,0.0,0.0024605276447511
A06,C3,Beta,5.088,5.584,5.336,5.942648115812635,6.558987132551392,0.6163390167387597,0.0,0.0024605276447511
A06,C3,Beta,5.184,5.68,5.432,3.023463547263057,2.687386893878768,-0.3360766533842896,0.0,0.0024605276447511
A06,C3,Beta,5.28,5.776,5.528,4.028773993469626,6.755236215824985,2.7264622223553583,0.0,0.0024605276447511
A06,C3,Beta,5.376,5.872,5.624,8.032992324310529,9.509293014849112,1.4763006905385858,0.0,0.0024605276447511
A06,C3,Beta,5.472,5.968,5.72,13.340917311980606,9.38431446296829,-3.956602849012316,0.0,0.0024605276447511
A06,C3,Beta,5.568,6.064,5.816,23.531504441592165,18.830601245432987,-4.700903196159174,0.0,0.0024605276447511
A06,C3,Beta,5.664,6.16,5.912,22.398926636578217,19.838828560180183,-2.560098076398027,0.0,0.0024605276447511
A06,C3,Beta,5.76,6.256,6.008,15.220319811459,13.485139492261672,-1.7351803191973294,0.0,0.0024605276447511
A06,C3,Beta,5.856,6.352,6.104,19.060570439169627,18.425347065710547,-0.6352233734590773,0.0,0.0024605276447511
A06,C3,Beta,5.952,6.448,6.2,23.007845014331444,22.022143298113978,-0.9857017162174664,0.0,0.0024605276447511
A06,C3,Beta,6.048,6.544,6.296,20.883873490390886,16.221712960509212,-4.662160529881676,0.0,0.0024605276447511
