Subject,Run,Trial,Onset,True_Class,Window_Index,Window_Start_s,Window_End_s,Overall_Central_R2,Theta_Central_R2,Alpha_Mu_Central_R2,Beta_Central_R2,Gamma_Central_R2
A06,8,9,16141,3,0,0.0,0.5,0.3775948800082132,0.3976634178701842,0.5840927858125456,0.1565308013534445,0.4336023832304155
A06,8,9,16141,3,1,0.248,0.748,0.1596103736601942,0.3824423390164836,0.2594260467497298,0.1126820744012516,0.2905862327422242
A06,8,9,16141,3,2,0.496,0.996,0.2859285327461008,0.3396534752866294,0.1017778588971153,0.4173517784817505,0.2219472968031938
A06,8,9,16141,3,3,0.744,1.244,0.4283139040164134,0.2849144719901404,0.4943303025363321,0.4307567098570578,0.3078643757771849
A06,8,9,16141,3,4,0.992,1.492,0.5400832718425828,0.1972328386397619,0.8194756825700186,0.2324159373607149,0.0866472302986676
A06,8,9,16141,3,5,1.24,1.74,0.4682974668112145,0.5748395440535429,0.4648781057108814,0.3541989749271669,0.200798288574877
A06,8,9,16141,3,6,1.488,1.988,0.3198688479724202,0.4726084415223606,0.1541512549446632,0.3088380973468493,0.2858402671354492
A06,8,9,16141,3,7,1.736,2.236,0.1962658745545171,0.2276867406196123,0.3439255929099385,0.0446349903081107,0.2723838586786099
A06,8,9,16141,3,8,1.984,2.484,0.2996618319902776,0.2913722588574828,0.3945548246766645,0.1016505260125697,0.1948343009813957
A06,8,9,16141,3,9,2.232,2.732,0.1374796976148851,0.1243629394920994,0.0148927925302553,0.3671044591399137,0.2176279774713307
A06,8,9,16141,3,10,2.48,2.98,0.1060259179091896,0.0266171141309018,0.0077048075008699,0.3533849894613557,0.3330964183191418
A06,8,9,16141,3,11,2.728,3.228,0.3143783600035807,0.2255492786631946,0.4989234364723185,0.21289770232411,0.4811465619994236
A06,8,9,16141,3,12,2.976,3.476,0.4300523176095843,0.149620533655454,0.5960239971194093,0.2377156239809833,0.366181336706245
A06,8,9,16141,3,13,3.224,3.724,0.2264868275451304,0.0825665125866199,0.5436319796150455,0.2419029292653634,0.1545681650931589
A06,8,9,16141,3,14,3.472,3.972,0.1892626778163511,0.1264750041192887,0.4376553648065435,0.1929347337843683,0.2161831075158948
A06,8,10,18139,2,0,0.0,0.5,0.5095616666502225,0.5800608968902425,0.1828904472256164,0.5391806444884051,0.5014052697520335
A06,8,10,18139,2,1,0.248,0.748,0.4916786831664015,0.5360957699141217,0.4570532644925617,0.2072228932605785,0.323165305691502
A06,8,10,18139,2,2,0.496,0.996,0.3918064753090334,0.3445354707678043,0.3769931088352111,0.3014931714726157,0.1483687856180451
A06,8,10,18139,2,3,0.744,1.244,0.2073816491478065,0.2984368450883694,0.2921169355083005,0.1239121753486906,0.0380903217750361
A06,8,10,18139,2,4,0.992,1.492,0.3889662483907668,0.4942728278594775,0.3942200408262431,0.0936915856667612,0.0394507725230664
A06,8,10,18139,2,5,1.24,1.74,0.4230080843620412,0.5195491060868166,0.2584802013160106,0.402093611988661,0.4279816295638893
A06,8,10,18139,2,6,1.488,1.988,0.3242593803214064,0.4622328055724504,0.2502848392254583,0.2960941537689376,0.5251282118353254
A06,8,10,18139,2,7,1.736,2.236,0.3327476130908007,0.3309848559562302,0.3369791181294378,0.2627258980766279,0.2377688922129175
A06,8,10,18139,2,8,1.984,2.484,0.3503454779236881,0.2381876965693832,0.5429897072476003,0.408615730893064,0.3643678972676988
A06,8,10,18139,2,9,2.232,2.732,0.2624281380804623,0.091117523632594,0.5379505914584809,0.414194862614119,0.4817986180449608
A06,8,10,18139,2,10,2.48,2.98,0.1332426861993668,0.0,0.3921646216242163,0.3731931569671488,0.2483603411961267
A06,8,10,18139,2,11,2.728,3.228,0.3587521101421175,0.118728125152507,0.4734492342557441,0.5249232998557274,0.2094525797022982
A06,8,10,18139,2,12,2.976,3.476,0.3864847833444559,0.299620078421915,0.4168140647440291,0.5218099348362648,0.3642542701026663
A06,8,10,18139,2,13,3.224,3.724,0.2448689194191314,0.386851896023404,0.2151697143912581,0.175005310544996,0.1937851988330825
A06,8,10,18139,2,14,3.472,3.972,0.1610004028731814,0.0779113764576253,0.3807355705041833,0.0,0.0213848145274544
A06,8,11,20045,4,0,0.0,0.5,0.3703924553075607,0.4598480325480102,0.0763601168297813,0.0,0.0
A06,8,11,20045,4,1,0.248,0.748,0.3221229124486022,0.4418829002746416,0.1080028347488751,0.0582860844605744,0.0
A06,8,11,20045,4,2,0.496,0.996,0.2314284081605836,0.1586860115969691,0.1890973298342811,0.4916021382612073,0.0573186453297814
A06,8,11,20045,4,3,0.744,1.244,0.1828054818672953,0.1482835243574365,0.194928276814643,0.1914836810593725,0.3534195275281775
A06,8,11,20045,4,4,0.992,1.492,0.1671453996043728,0.1755206697542267,0.2644372205595149,0.1606479650389738,0.2496957473492647
A06,8,11,20045,4,5,1.24,1.74,0.3033383294168135,0.2147355796954977,0.3718287321565796,0.354751296299378,0.0826863589383787
A06,8,11,20045,4,6,1.488,1.988,0.3044005460555455,0.2175104543452078,0.1807531353395949,0.3123043828457073,0.0561773983793594
A06,8,11,20045,4,7,1.736,2.236,0.3890241768985904,0.4770222643796896,0.2053366470227712,0.473308182207135,0.0597594106645279
A06,8,11,20045,4,8,1.984,2.484,0.2026654051295444,0.5745738304102395,0.0,0.1567438091524545,0.0
A06,8,11,20045,4,9,2.232,2.732,0.1263589570956907,0.4183318854880063,0.0343596062214309,0.0,0.0449858809319044
A06,8,11,20045,4,10,2.48,2.98,0.2767472711270344,0.1894818505533814,0.2025431377936416,0.1640905927426575,0.5824478749131823
A06,8,11,20045,4,11,2.728,3.228,0.1730040825574438,0.1867533509476664,0.3111850875958572,0.1469199847481615,0.3378411774385868
A06,8,11,20045,4,12,2.976,3.476,0.1514691458360963,0.1707152015562295,0.4533933457996899,0.1365744842139333,0.2154979996379422
A06,8,11,20045,4,13,3.224,3.724,0.3836062660395881,0.652167159426018,0.4552675756245827,0.137610536119463,0.2893181808450778
A06,8,11,20045,4,14,3.472,3.972,0.4405030539897522,0.7988582921901294,0.4461998102536798,0.0572410694416661,0.520952483954427
A06,8,12,21940,2,0,0.0,0.5,0.0539524392787195,0.2042932519790071,0.0,0.0595835925978669,0.0
A06,8,12,21940,2,1,0.248,0.748,0.3106810059703092,0.202452942373685,0.4634810869099709,0.3144631249303949,0.0
A06,8,12,21940,2,2,0.496,0.996,0.4190379215171751,0.446919336139222,0.5677171699460343,0.4325115736027666,0.0423557016218936
A06,8,12,21940,2,3,0.744,1.244,0.3306050568259789,0.5746101234370489,0.4810028659700948,0.1820524666245911,0.0180887763447653
A06,8,12,21940,2,4,0.992,1.492,0.3106255369775325,0.5373609983295954,0.4389205931004162,0.051271044335389,0.255990719249438
A06,8,12,21940,2,5,1.24,1.74,0.3358135027962293,0.1833359580641004,0.4542655252833883,0.1347325327439565,0.3861184789177376
A06,8,12,21940,2,6,1.488,1.988,0.3923259258954206,0.3631273692730383,0.3719133888494093,0.2414139547297486,0.3502664246046804
A06,8,12,21940,2,7,1.736,2.236,0.3568270979916679,0.6100904932891593,0.1564463028480016,0.1782253663651505,0.0227701277283392
A06,8,12,21940,2,8,1.984,2.484,0.3033634455006841,0.4713074791082126,0.3218511046045059,0.1711213537764462,0.0231594779161049
A06,8,12,21940,2,9,2.232,2.732,0.4316199141922489,0.4524276641502983,0.4392069033214938,0.2255924648314547,0.1075977895670259
A06,8,12,21940,2,10,2.48,2.98,0.046041713965435,0.0783521287202606,0.1183630141494965,0.2163167215530629,0.4426434420235604
A06,8,12,21940,2,11,2.728,3.228,0.0585982322209517,0.0684610735864452,0.1165607134057017,0.3176495740114606,0.5628377832529683
A06,8,12,21940,2,12,2.976,3.476,0.344456815494054,0.2783054452258958,0.3698179268575691,0.1365201213111063,0.375680595997527
A06,8,12,21940,2,13,3.224,3.724,0.2554292084798124,0.3523847903460729,0.4185525625061453,0.0034791027087297,0.09425807049383
A06,8,12,21940,2,14,3.472,3.972,0.3607247252547613,0.3737521007987926,0.3861908315107021,0.3688717324189385,0.0171494975042275
A06,8,13,23912,2,0,0.0,0.5,0.1639631458869844,0.007405140978721,0.3477409760003329,0.5250123658416943,0.0
A06,8,13,23912,2,1,0.248,0.748,0.3007257225012973,0.4735828271475709,0.2410011542683592,0.0867425238527362,0.0278055564071715
A06,8,13,23912,2,2,0.496,0.996,0.3865856490041258,0.3713902873434234,0.4243070924472659,0.3139528341585897,0.1386209666096262
A06,8,13,23912,2,3,0.744,1.244,0.3088509926334074,0.1691450323442445,0.4628886441224235,0.4529499804240232,0.0
A06,8,13,23912,2,4,0.992,1.492,0.1940107140231282,0.4245628769340907,0.3074444403054838,0.3636464079000451,0.2670377741949075
A06,8,13,23912,2,5,1.24,1.74,0.2621370088573825,0.3199642763425122,0.3190226785563475,0.497173157874637,0.250346412701221
A06,8,13,23912,2,6,1.488,1.988,0.3376639167886533,0.4916787086561004,0.3062376917608619,0.4608217497154803,0.3979470734700956
A06,8,13,23912,2,7,1.736,2.236,0.2141604114252788,0.4460499828940443,0.1816326148282045,0.0554962264199391,0.4020174921415412
A06,8,13,23912,2,8,1.984,2.484,0.1092740855230896,0.3743954105861085,0.027161955935956,0.1598640077018022,0.1725344662452011
A06,8,13,23912,2,9,2.232,2.732,0.2426046247693519,0.3271138267864956,0.2427849887671603,0.3546313132882845,0.2374729458126638
A06,8,13,23912,2,10,2.48,2.98,0.3101115803378632,0.2304254554265804,0.2853792224877248,0.3584523477682925,0.1885808483488249
A06,8,13,23912,2,11,2.728,3.228,0.2336377309198465,0.2800710874561975,0.0592009516109958,0.5023804502900225,0.0846258796583369
A06,8,13,23912,2,12,2.976,3.476,0.1339155730324872,0.0227546546855506,0.1724625420529534,0.3999540668354833,0.0300945985435283
A06,8,13,23912,2,13,3.224,3.724,0.0397269097264026,0.0,0.3450172810751492,0.3014412725981732,0.0745426618432357
A06,8,13,23912,2,14,3.472,3.972,0.201060961772062,0.0480638140685325,0.3966779996889364,0.4809015923515522,0.1054694257945992
A06,8,14,25856,1,0,0.0,0.5,0.581865629278126,0.5675860100305493,0.6092091539433232,0.5139337905932228,0.2140559170189035
A06,8,14,25856,1,1,0.248,0.748,0.484605482993905,0.5712638727027886,0.3831045493592965,0.0990263559885606,0.0632121322395324
A06,8,14,25856,1,2,0.496,0.996,0.1910578997955979,0.4108412562587589,0.0068902041808355,0.4182199487816279,0.0
A06,8,14,25856,1,3,0.744,1.244,0.2786227303605031,0.3054330135073526,0.3326274041115475,0.4459944897824111,0.0003138185749627
A06,8,14,25856,1,4,0.992,1.492,0.2812411887254726,0.1516769068274672,0.4787423489762089,0.1638180154258212,0.0093993613784027
A06,8,14,25856,1,5,1.24,1.74,0.2701181909700365,0.0788426617163814,0.418317864879084,0.1312779320860089,0.0843036541361724
A06,8,14,25856,1,6,1.488,1.988,0.3273034894735995,0.1623089410816716,0.4643468145390431,0.1734057489831819,0.3845841546466068
A06,8,14,25856,1,7,1.736,2.236,0.2997797594037629,0.3166610379873864,0.2681607928304529,0.1772033326876655,0.3453264753389518
A06,8,14,25856,1,8,1.984,2.484,0.4454362219891062,0.7100162236264722,0.3268011132012396,0.2755292780016444,0.0998113798784563
A06,8,14,25856,1,9,2.232,2.732,0.3375637022407006,0.7126802745775719,0.2837373938545817,0.2952832033750316,0.0
A06,8,14,25856,1,10,2.48,2.98,0.2790791867421439,0.3167018229333855,0.2090944569130906,0.2370671656996578,0.0686786636838534
A06,8,14,25856,1,11,2.728,3.228,0.1720815548697971,0.2278311966046574,0.1375790773683635,0.282425219540976,0.0899861268603657
A06,8,14,25856,1,12,2.976,3.476,0.0835052054929206,0.1636631226191026,0.0901848071388227,0.2318145334750093,0.2016966892571614
A06,8,14,25856,1,13,3.224,3.724,0.065577039961488,0.0339349218943189,0.1474384302446861,0.0335412745538228,0.4512536012230498
A06,8,14,25856,1,14,3.472,3.972,0.2038319831729065,0.0350023271967134,0.4608107934483111,0.0,0.3797007893200158
A06,8,15,27823,2,0,0.0,0.5,0.2728993750852239,0.2004721396795654,0.3600115323667733,0.3636222796060143,0.0638216235586751
A06,8,15,27823,2,1,0.248,0.748,0.3809883545274543,0.4042127800361367,0.3757127597501141,0.3591235205851819,0.3216926998680423
A06,8,15,27823,2,2,0.496,0.996,0.5441245640790238,0.7465404488777531,0.3482607576672245,0.2601359164236812,0.0183307930762737
A06,8,15,27823,2,3,0.744,1.244,0.4276961988168241,0.6807091068152872,0.2525918063052551,0.2563736088103324,0.1066385128633207
A06,8,15,27823,2,4,0.992,1.492,0.2619992573305235,0.4200385922650603,0.1865837327427879,0.1935675950514429,0.5009004723718303
A06,8,15,27823,2,5,1.24,1.74,0.2315360212844832,0.3321532694432647,0.0989935138315381,0.0092828155146482,0.4642507888543764
A06,8,15,27823,2,6,1.488,1.988,0.092136785423294,0.1949461018187721,0.1080791410744159,0.3117694363612687,0.5033954405333014
A06,8,15,27823,2,7,1.736,2.236,0.2064376987309127,0.3672836311080262,0.1796887561105167,0.2259392707490575,0.6084414692966776
A06,8,15,27823,2,8,1.984,2.484,0.1679135671433827,0.4091389653830313,0.0270975172087058,0.0018226310803489,0.4677408913573568
A06,8,15,27823,2,9,2.232,2.732,0.155062251250266,0.4999030459776237,0.0836407805846649,0.1280003037487399,0.1517664494728004
A06,8,15,27823,2,10,2.48,2.98,0.3605716377609541,0.5581726094320328,0.2489938620430969,0.2289801328497113,0.3160965980710002
A06,8,15,27823,2,11,2.728,3.228,0.3739981362368955,0.5170157993316764,0.4104358689496356,0.2227965930063303,0.438757165394903
A06,8,15,27823,2,12,2.976,3.476,0.3280353279603927,0.3860091347278149,0.3235787017135689,0.1889607337492386,0.4380082852573795
A06,8,15,27823,2,13,3.224,3.724,0.0526775158220434,0.0035012467665016,0.2401899128448795,0.2937030402209122,0.2648357939281879
A06,8,15,27823,2,14,3.472,3.972,0.0565988379538085,0.0328618905492564,0.0994346231512635,0.2888907328153917,0.2224670711031448
A06,8,16,29943,4,0,0.0,0.5,0.2033585843307626,0.2853754513988711,0.110973986450045,0.0518250286780208,0.3068042243663343
A06,8,16,29943,4,1,0.248,0.748,0.2267146278268751,0.2303363839562307,0.1484066964026455,0.3381112534590106,0.4315736314411519
A06,8,16,29943,4,2,0.496,0.996,0.3227900227013754,0.2354584914012656,0.3720314749148065,0.4232929989455757,0.3253435749422569
A06,8,16,29943,4,3,0.744,1.244,0.3451207041681717,0.1197496558702507,0.473429764295586,0.3205846384859716,0.3038100823110817
A06,8,16,29943,4,4,0.992,1.492,0.1357378515227381,0.0,0.311167098618992,0.377624058429251,0.1910432434565003
A06,8,16,29943,4,5,1.24,1.74,0.1926214913442645,0.0342889855059178,0.2609594713817944,0.3752967140299062,0.0542788634566083
A06,8,16,29943,4,6,1.488,1.988,0.4526394791260567,0.5410857854296228,0.3506143526996682,0.4550953226065969,0.0305064432182995
A06,8,16,29943,4,7,1.736,2.236,0.4628282814770108,0.7374447234464804,0.1785203227502302,0.308017149108038,0.0992160337430539
A06,8,16,29943,4,8,1.984,2.484,0.4420344354639695,0.680587814357155,0.2991755075671586,0.0683429563608073,0.1398535275873103
A06,8,16,29943,4,9,2.232,2.732,0.3097634572767508,0.5970440151836216,0.3491751279631262,0.0447266595915778,0.1265886056205373
A06,8,16,29943,4,10,2.48,2.98,0.1707895048246954,0.1664324468141429,0.2454365314975348,0.2907971681387022,0.3050488553004126
A06,8,16,29943,4,11,2.728,3.228,0.0936432840102622,0.0,0.3195652399016181,0.2703240317578844,0.3331552807724738
A06,8,16,29943,4,12,2.976,3.476,0.0585582885771531,0.0,0.5237146131413049,0.2739886047726686,0.070376166920752
A06,8,16,29943,4,13,3.224,3.724,0.2976532398863457,0.0793678356248819,0.4351676711168083,0.2759353706581084,0.0446828423443134
A06,8,16,29943,4,14,3.472,3.972,0.3439221407844222,0.11799446468748,0.4557539512903035,0.3684431841936195,0.1215882582117041
A06,8,17,31951,4,0,0.0,0.5,0.132905758936063,0.2376970891235657,0.3014361197067697,0.0269021925962817,0.0
A06,8,17,31951,4,1,0.248,0.748,0.0835242907759475,0.1221234534398246,0.1223661296241924,0.0646343560663985,0.0
A06,8,17,31951,4,2,0.496,0.996,0.0199298824292588,0.0565144512339681,0.0388846572036259,0.1714578519771539,0.3280205889448123
A06,8,17,31951,4,3,0.744,1.244,0.1716838080411851,0.2404843082693013,0.2377969436208414,0.0331712031360523,0.5590082086552977
A06,8,17,31951,4,4,0.992,1.492,0.2784517029016091,0.2099304159419011,0.3839245992739408,0.0,0.3102319700637537
A06,8,17,31951,4,5,1.24,1.74,0.0558359953365194,0.0739072620552724,0.2967098564338736,0.042167401197342,0.1818317394989835
A06,8,17,31951,4,6,1.488,1.988,0.2722475308421618,0.3680175841443889,0.1666277101522858,0.0399011496055587,0.0840528068459437
A06,8,17,31951,4,7,1.736,2.236,0.2944646078843092,0.3898103356914454,0.2258465241572845,0.0149813811033387,0.0
A06,8,17,31951,4,8,1.984,2.484,0.1191842008419389,0.2061309550324984,0.2358916393294473,0.0171938271812403,0.0
A06,8,17,31951,4,9,2.232,2.732,0.0444877334030435,0.00436777984134,0.2384690165949981,0.195392892706843,0.0
A06,8,17,31951,4,10,2.48,2.98,0.026246504137158,0.0,0.4521586593009305,0.2672138013238055,0.4422920757169519
A06,8,17,31951,4,11,2.728,3.228,0.0354695336967397,0.0,0.3031752295343243,0.204239253009669,0.4912460652097609
A06,8,17,31951,4,12,2.976,3.476,0.0983587730848476,0.2137574121532429,0.0020380647987571,0.2995116900936881,0.4989713000104688
A06,8,17,31951,4,13,3.224,3.724,0.1784614861062572,0.501232714391704,0.0,0.3968088127260257,0.3152037363152905
A06,8,17,31951,4,14,3.472,3.972,0.1027213211179748,0.5206578587214131,0.080903856376284,0.3136845230596558,0.0355964392163155
A06,8,18,34017,2,0,0.0,0.5,0.3074256425156058,0.2901722566812165,0.4554036953476897,0.0436980497386214,0.0093859016163607
A06,8,18,34017,2,1,0.248,0.748,0.257671086167903,0.0788065580763443,0.4782204010677259,0.0,0.1270965741582775
A06,8,18,34017,2,2,0.496,0.996,0.2192518909590262,0.213229216489773,0.3440909146195065,0.0,0.3381142555456226
A06,8,18,34017,2,3,0.744,1.244,0.1234558602405222,0.1498429868160088,0.0929796129006982,0.333729792512303,0.5840781552069325
A06,8,18,34017,2,4,0.992,1.492,0.0909083261543305,0.1122034034337332,0.0958237675470959,0.4248611915480346,0.3874001264617936
A06,8,18,34017,2,5,1.24,1.74,0.2280319360280572,0.1834881293067066,0.1048308633090796,0.3026554049019083,0.07427188916908
A06,8,18,34017,2,6,1.488,1.988,0.3753175122432836,0.5882295524706278,0.2139881028785498,0.3359880068106586,0.3611433489003833
A06,8,18,34017,2,7,1.736,2.236,0.538558662433802,0.5494205682316956,0.4906296061528682,0.5178709152062387,0.0229393649654618
A06,8,18,34017,2,8,1.984,2.484,0.4310187564433318,0.4608781039247581,0.5237876296276416,0.5094851113698267,0.0
A06,8,18,34017,2,9,2.232,2.732,0.4305957279285118,0.3901601980728637,0.4625708928260578,0.4756847968320233,0.0
A06,8,18,34017,2,10,2.48,2.98,0.3561204489725318,0.3574243403068483,0.3762167607411196,0.3674604618015121,0.0734369285302068
A06,8,18,34017,2,11,2.728,3.228,0.2014925840674193,0.4990085564331804,0.2321118036684903,0.0005333288807862,0.102162190468971
A06,8,18,34017,2,12,2.976,3.476,0.305321826515501,0.5625732326689816,0.3915916615014394,0.0,0.1959579753793754
A06,8,18,34017,2,13,3.224,3.724,0.4712626189444844,0.6710481308920594,0.5951064027106822,0.0,0.3128300038940277
A06,8,18,34017,2,14,3.472,3.972,0.4110038226855234,0.513775791694493,0.537025162386257,0.0130618194466685,0.1931399481076186
A06,8,19,36053,2,0,0.0,0.5,0.0417716791824564,0.4254430343185044,0.2023313069895584,0.0,0.0
A06,8,19,36053,2,1,0.248,0.748,0.2572930102607834,0.5171789509165242,0.2924329017565243,0.0408609840697699,0.0
A06,8,19,36053,2,2,0.496,0.996,0.3760118012051433,0.3621913947695097,0.4354389649327665,0.3893695470544504,0.0881097259146109
A06,8,19,36053,2,3,0.744,1.244,0.2847986436443444,0.382257382835151,0.1375931447253782,0.330102343367758,0.0
A06,8,19,36053,2,4,0.992,1.492,0.1157977808983312,0.1363940367086323,0.2085041301908188,0.2311773300756137,0.052103509678313
A06,8,19,36053,2,5,1.24,1.74,0.2166172137927049,0.0545462948431997,0.2342874859213339,0.3441556343219928,0.41104120427006
A06,8,19,36053,2,6,1.488,1.988,0.290588399477026,0.5127808775448921,0.1482048458966936,0.1734104704205753,0.2153141026992813
A06,8,19,36053,2,7,1.736,2.236,0.2880316984940916,0.4766235968828057,0.2665707442670204,0.1386155957389434,0.0477657117918933
A06,8,19,36053,2,8,1.984,2.484,0.1936862885421885,0.1560850685520392,0.3250402811816885,0.3829696293936545,0.0007360825202955
A06,8,19,36053,2,9,2.232,2.732,0.2032948367236599,0.112252222342903,0.4380799075456904,0.26961944856518,0.0
A06,8,19,36053,2,10,2.48,2.98,0.4389830283050971,0.2064497559711365,0.6027920111891277,0.0,0.1380809690098354
A06,8,19,36053,2,11,2.728,3.228,0.4526828036996906,0.1702054461194009,0.6900863057741213,0.3758703172637859,0.2311058507052338
A06,8,19,36053,2,12,2.976,3.476,0.3220114766205108,0.3629316229386273,0.4491989256486173,0.3583566197374015,0.0548506252818574
A06,8,19,36053,2,13,3.224,3.724,0.4198005839146951,0.4890011355992535,0.4594417275233131,0.0613288441055038,0.0644769125596317
A06,8,19,36053,2,14,3.472,3.972,0.2907136023256642,0.4098435500809788,0.4433810664350331,0.2547953157214967,0.4731283872690182
A06,8,20,38119,2,0,0.0,0.5,0.501485624302802,0.4701703982450599,0.6308590150299159,0.2971338167201061,0.2801088370652004
A06,8,20,38119,2,1,0.248,0.748,0.4997999823870689,0.4140416311210204,0.6515568297774984,0.4345931579376579,0.4668900313118478
A06,8,20,38119,2,2,0.496,0.996,0.3757744972026467,0.4818418357137785,0.4273461081400844,0.2016419310206608,0.5846466448909323
A06,8,20,38119,2,3,0.744,1.244,0.4136137437968231,0.5600895880650211,0.22230729138435,0.1474237474368967,0.5099389096133329
A06,8,20,38119,2,4,0.992,1.492,0.3823463235360629,0.4917605089769669,0.18858126866169,0.1184675826418988,0.3753443948448067
A06,8,20,38119,2,5,1.24,1.74,0.1753592497703791,0.1949247071526086,0.296228092511165,0.1102092485776379,0.489129035577817
A06,8,20,38119,2,6,1.488,1.988,0.1292918333805479,0.0067990836021403,0.2762296878929197,0.1433303838222809,0.4697759936145637
A06,8,20,38119,2,7,1.736,2.236,0.2757882543390604,0.3969888053423404,0.2206908602386264,0.0860316438027305,0.0933820592672402
A06,8,20,38119,2,8,1.984,2.484,0.3414352028736996,0.4660461444768621,0.2822581409441752,0.1215170333675146,0.115786217614748
A06,8,20,38119,2,9,2.232,2.732,0.3673282185475471,0.3053316100374891,0.5079321182959732,0.4262822399081969,0.2899771033665669
A06,8,20,38119,2,10,2.48,2.98,0.3770467477366507,0.3462880209207269,0.4155548106281568,0.4194311532002599,0.0593542413343452
A06,8,20,38119,2,11,2.728,3.228,0.3476012670793857,0.540621332854194,0.2257287338654714,0.2836672632694925,0.0813845851981209
A06,8,20,38119,2,12,2.976,3.476,0.3206909492664807,0.4404070798096099,0.2117989023671225,0.4967276673465786,0.1805590462822155
A06,8,20,38119,2,13,3.224,3.724,0.2729126541015824,0.1665042455088491,0.2242185703008084,0.4952772679945025,0.0918272533467407
A06,8,20,38119,2,14,3.472,3.972,0.2237882031487758,0.0822376094690325,0.2946244253708858,0.331515517626031,0.06863265985826
A06,8,21,40189,2,0,0.0,0.5,0.4325071038867055,0.6368787206282376,0.3132965547840868,0.1436486318966306,0.0
A06,8,21,40189,2,1,0.248,0.748,0.3126704197473981,0.3791331390172643,0.4990825176274657,0.1826087088552184,0.0
A06,8,21,40189,2,2,0.496,0.996,0.1863083366064014,0.062640513615672,0.396303628739506,0.058386838216631,0.3017744400841682
A06,8,21,40189,2,3,0.744,1.244,0.1320547943247476,0.2164185931526418,0.3869384054502272,0.116398519289158,0.346451928806942
A06,8,21,40189,2,4,0.992,1.492,0.418417503221478,0.2960827337762521,0.6196912283864725,0.3350657529332189,0.0935193446022241
A06,8,21,40189,2,5,1.24,1.74,0.4013420625510306,0.2581777567815197,0.5878805815310927,0.3290562497524844,0.041949438664248
A06,8,21,40189,2,6,1.488,1.988,0.3044039790599407,0.193173320668234,0.4132794147221411,0.2683915676622088,0.1279363822986166
A06,8,21,40189,2,7,1.736,2.236,0.2502088422667479,0.0764445781069637,0.2656584911264033,0.3429560679053021,0.0073832078244418
A06,8,21,40189,2,8,1.984,2.484,0.2692657621118102,0.2593050813286902,0.2192599963766849,0.3467586322231709,0.026719058906248
A06,8,21,40189,2,9,2.232,2.732,0.2654988768559327,0.4397539198953149,0.2446545809318649,0.2366573574451168,0.1187681449791736
A06,8,21,40189,2,10,2.48,2.98,0.0419077317594237,0.2358158173760476,0.0401561302707817,0.2038166636273853,0.1650413227683023
A06,8,21,40189,2,11,2.728,3.228,0.0892252357216227,0.1376909437473959,0.1654595787362769,0.0684296360510665,0.1876063332169829
A06,8,21,40189,2,12,2.976,3.476,0.369849647721586,0.3020911020211669,0.448244314719718,0.0387494137020809,0.0746926003616047
A06,8,21,40189,2,13,3.224,3.724,0.4060165121917401,0.3184521455249442,0.5936748178999298,0.1348620310388356,0.0724997487907526
A06,8,21,40189,2,14,3.472,3.972,0.3062601175593838,0.1529883906013427,0.5183203761573723,0.1164725940773827,0.0
A06,8,22,42269,4,0,0.0,0.5,0.4045600870637847,0.3956738343648674,0.4343654363085703,0.3818942416253478,0.4679539815476011
A06,8,22,42269,4,1,0.248,0.748,0.3793545149845369,0.2927810923694873,0.4270262971951638,0.2757999764435716,0.0518744802913539
A06,8,22,42269,4,2,0.496,0.996,0.0250823803634558,0.0,0.633971471393667,0.0,0.3385785043380617
A06,8,22,42269,4,3,0.744,1.244,0.266977704688207,0.2764269365863321,0.5313622649138442,0.0026193013473442,0.3725384475061696
A06,8,22,42269,4,4,0.992,1.492,0.2562445794153683,0.2959112218770622,0.352898441160745,0.0976851622764939,0.497615979187723
A06,8,22,42269,4,5,1.24,1.74,0.2028596242116992,0.0,0.6115183229434311,0.2205814335453409,0.1698719858157175
A06,8,22,42269,4,6,1.488,1.988,0.2820589976499311,0.0669521309830586,0.2649736814581803,0.4819026184437253,0.4942980382076802
A06,8,22,42269,4,7,1.736,2.236,0.1236505018341114,0.1858908325406967,0.0447403067301872,0.5528440652845737,0.1727341137445082
A06,8,22,42269,4,8,1.984,2.484,0.2024039179062466,0.3232844697973859,0.0405654469206299,0.4767237085734635,0.0107797740865912
A06,8,22,42269,4,9,2.232,2.732,0.2515714550688844,0.4872845325082376,0.0471048995608098,0.1083773643523286,0.0461027811535314
A06,8,22,42269,4,10,2.48,2.98,0.0950712864166829,0.0267771593042606,0.2589375488246835,0.2444722896782308,0.3193713058217325
A06,8,22,42269,4,11,2.728,3.228,0.3432946941113157,0.3818876821056741,0.2612241962004155,0.5147393518092386,0.4090460233410801
A06,8,22,42269,4,12,2.976,3.476,0.4026027848316544,0.5936097070962109,0.1790785090687866,0.5238575638742052,0.4746058600250651
A06,8,22,42269,4,13,3.224,3.724,0.339636642010955,0.3781531069748012,0.3162024016775318,0.2858351368296252,0.5086009027947551
A06,8,22,42269,4,14,3.472,3.972,0.2948036097980594,0.3602474111653803,0.4572783739429792,0.1241620650855296,0.2655782604891643
A06,8,23,44181,4,0,0.0,0.5,0.0590656957194985,0.0678223044818363,0.093230679497293,0.2470110922949435,0.0139069114984157
A06,8,23,44181,4,1,0.248,0.748,0.2629235665454804,0.1967410239591172,0.3143533267939161,0.1202294885103696,0.0898375762517584
