Subject,Run,Trial,True_Class,Band,Baseline_R2,MI_R2,Change_R2,fs
A04,6,18,4,Alpha_Mu,0.423383404041052,0.2337690681617055,-0.1896143358793465,250.0
A04,6,18,4,Beta,0.1773187279857457,0.2318910352574429,0.0545723072716972,250.0
A04,6,18,4,Gamma,0.342738865622974,0.4292628131622175,0.0865239475392435,250.0
A04,6,19,1,Theta,0.4616736734877907,0.3045915925209316,-0.1570820809668591,250.0
A04,6,19,1,Alpha_Mu,0.4089547404684444,0.5661638486922105,0.157209108223766,250.0
A04,6,19,1,Beta,0.2567666208191616,0.1542526115528729,-0.1025140092662886,250.0
A04,6,19,1,Gamma,0.1342055674385604,0.1321808763824879,-0.0020246910560724,250.0
A04,6,20,4,Theta,0.5324109838204806,0.3576429428897728,-0.1747680409307077,250.0
A04,6,20,4,Alpha_Mu,0.3300180457221767,0.2943787498372555,-0.0356392958849212,250.0
A04,6,20,4,Beta,0.2836729197885496,0.2190111635986012,-0.0646617561899483,250.0
A04,6,20,4,Gamma,0.1097072643608434,0.3213561869840407,0.2116489226231973,250.0
A04,6,21,3,Theta,0.4218461368119189,0.4928995705669622,0.0710534337550433,250.0
A04,6,21,3,Alpha_Mu,0.6752369170331737,0.5285105632778039,-0.1467263537553698,250.0
A04,6,21,3,Beta,0.4764252476845487,0.1409733033927806,-0.335451944291768,250.0
A04,6,21,3,Gamma,0.6921253735383868,0.4926822628289301,-0.1994431107094566,250.0
A04,6,22,2,Theta,0.2632762915567749,0.2122565864932755,-0.0510197050634993,250.0
A04,6,22,2,Alpha_Mu,0.6026423585230738,0.1642836210670124,-0.4383587374560613,250.0
A04,6,22,2,Beta,0.2737087281121009,0.367893328532638,0.094184600420537,250.0
A04,6,22,2,Gamma,0.2920927778593754,0.4583961860186277,0.1663034081592523,250.0
A04,6,23,4,Theta,0.5062427526459592,0.4697230408152889,-0.0365197118306702,250.0
A04,6,23,4,Alpha_Mu,0.3062492238340233,0.3102724054613915,0.0040231816273681,250.0
A04,6,23,4,Beta,0.2349275194616495,0.28269051557003,0.0477629961083804,250.0
A04,6,23,4,Gamma,0.0699557559894347,0.2638855171711191,0.1939297611816843,250.0
A04,6,24,4,Theta,0.4294395449387851,0.1855348492709692,-0.2439046956678158,250.0
A04,6,24,4,Alpha_Mu,0.0787440682353842,0.3533182564101961,0.2745741881748119,250.0
A04,6,24,4,Beta,0.0929406987907553,0.3341677003502742,0.2412270015595189,250.0
A04,6,24,4,Gamma,0.2072601496557682,0.5737484517471556,0.3664883020913874,250.0
A04,6,25,1,Theta,0.4242117565837032,0.0445490738744737,-0.3796626827092294,250.0
A04,6,25,1,Alpha_Mu,0.5507727352009282,0.1655750486780603,-0.3851976865228678,250.0
A04,6,25,1,Beta,0.3385057749665451,0.2435123934229051,-0.0949933815436399,250.0
A04,6,25,1,Gamma,0.1757613108909905,0.5351199357644625,0.3593586248734719,250.0
A04,6,26,2,Theta,0.542045898686523,0.385547155546008,-0.1564987431405149,250.0
A04,6,26,2,Alpha_Mu,0.1855943899570195,0.2684342008375338,0.0828398108805142,250.0
A04,6,26,2,Beta,0.2858782952409521,0.2003906757303397,-0.0854876195106124,250.0
A04,6,26,2,Gamma,0.2264777912601709,0.1984608436295353,-0.0280169476306355,250.0
A04,6,27,2,Theta,0.341245796713687,0.3384666435563761,-0.0027791531573108,250.0
A04,6,27,2,Alpha_Mu,0.1827220325252154,0.4329337268806882,0.2502116943554727,250.0
A04,6,27,2,Beta,0.3041785741557963,0.2607174815294543,-0.043461092626342,250.0
A04,6,27,2,Gamma,0.18764410447122,0.1515224300082183,-0.0361216744630017,250.0
A04,6,28,3,Theta,0.4128307687583749,0.4517422599662691,0.0389114912078942,250.0
A04,6,28,3,Alpha_Mu,0.0315183938238711,0.2287206449763579,0.1972022511524868,250.0
A04,6,28,3,Beta,0.1192108993599065,0.3455437566822105,0.226332857322304,250.0
A04,6,28,3,Gamma,0.1693484920612496,0.5002548984608384,0.3309064063995888,250.0
A04,6,29,4,Theta,0.2810861115832925,0.2114851442694723,-0.0696009673138201,250.0
A04,6,29,4,Alpha_Mu,0.1735903741391735,0.2242817479219841,0.0506913737828106,250.0
A04,6,29,4,Beta,0.2636424594886014,0.2574918834666551,-0.0061505760219462,250.0
A04,6,29,4,Gamma,0.4211191764626731,0.5511579006146722,0.130038724151999,250.0
A04,6,30,2,Theta,0.2710195195010156,0.515562948114617,0.2445434286136014,250.0
A04,6,30,2,Alpha_Mu,0.4333861948512787,0.4495923068125659,0.0162061119612872,250.0
A04,6,30,2,Beta,0.2860652830258548,0.2871812063249161,0.0011159232990612,250.0
A04,6,30,2,Gamma,0.2536551713596749,0.3949115479067335,0.1412563765470585,250.0
A04,6,31,1,Theta,0.7400728277109153,0.3719245532433163,-0.3681482744675989,250.0
A04,6,31,1,Alpha_Mu,0.2265447609691175,0.3673101873345603,0.1407654263654428,250.0
A04,6,31,1,Beta,0.2383301455024939,0.454727753963717,0.2163976084612231,250.0
A04,6,31,1,Gamma,0.1927635858157746,0.5852908660794911,0.3925272802637164,250.0
A04,6,32,1,Theta,0.644375247259685,0.3504328771805712,-0.2939423700791138,250.0
A04,6,32,1,Alpha_Mu,0.4967314412464101,0.3783004986609839,-0.1184309425854262,250.0
A04,6,32,1,Beta,0.2095887117124706,0.2722278982189663,0.0626391865064957,250.0
A04,6,32,1,Gamma,0.0541551453754738,0.3043487171011237,0.2501935717256499,250.0
A04,6,33,4,Theta,0.707528672827337,0.1617433999566734,-0.5457852728706636,250.0
A04,6,33,4,Alpha_Mu,0.4164022253164233,0.5103419995202533,0.0939397742038299,250.0
A04,6,33,4,Beta,0.3229972409853453,0.2808712723641323,-0.042125968621213,250.0
A04,6,33,4,Gamma,0.4321074019559182,0.5639108475668231,0.1318034456109049,250.0
A04,6,34,2,Theta,0.6292764715385613,0.5293884351009402,-0.099888036437621,250.0
A04,6,34,2,Alpha_Mu,0.5129548585681201,0.5384455545288335,0.0254906959607134,250.0
A04,6,34,2,Beta,0.2408212744517611,0.3860671458335964,0.1452458713818353,250.0
A04,6,34,2,Gamma,0.3709470427737446,0.3128244400011475,-0.0581226027725971,250.0
A04,6,35,1,Theta,0.3452158596336955,0.0857991308349173,-0.2594167287987782,250.0
A04,6,35,1,Alpha_Mu,0.5080410928223301,0.1949865118351066,-0.3130545809872234,250.0
A04,6,35,1,Beta,0.2358493738524403,0.3167802704959365,0.0809308966434961,250.0
A04,6,35,1,Gamma,0.3605265218020966,0.5280265178830174,0.1674999960809207,250.0
A04,6,36,3,Theta,0.1448881338164231,0.2098695027756185,0.0649813689591954,250.0
A04,6,36,3,Alpha_Mu,0.2801812052330474,0.2285682336866798,-0.0516129715463675,250.0
A04,6,36,3,Beta,0.464397243768928,0.306177239287781,-0.158220004481147,250.0
A04,6,36,3,Gamma,0.784231632169384,0.40050460238515,-0.3837270297842339,250.0
A04,6,37,2,Theta,0.2494677736476046,0.4004730885601711,0.1510053149125665,250.0
A04,6,37,2,Alpha_Mu,0.2475036317694739,0.5485165524098279,0.3010129206403539,250.0
A04,6,37,2,Beta,0.299001227063371,0.3458320400412904,0.0468308129779194,250.0
A04,6,37,2,Gamma,0.0435854488457048,0.4594958290509261,0.4159103802052212,250.0
A04,6,38,2,Theta,0.790169093591718,0.3788240683997132,-0.4113450251920048,250.0
A04,6,38,2,Alpha_Mu,0.0980520850399955,0.2408360285782441,0.1427839435382485,250.0
A04,6,38,2,Beta,0.1551607670250446,0.3530178365396636,0.1978570695146189,250.0
A04,6,38,2,Gamma,0.0453574111851012,0.5202186807125292,0.4748612695274279,250.0
A04,6,39,3,Theta,0.3288102665703291,0.2815042740904502,-0.0473059924798788,250.0
A04,6,39,3,Alpha_Mu,0.3613924047198746,0.440008388388219,0.0786159836683444,250.0
A04,6,39,3,Beta,0.2451137029927079,0.2584996840632497,0.0133859810705417,250.0
A04,6,39,3,Gamma,0.3209659566627239,0.4925870382800769,0.171621081617353,250.0
A04,6,40,1,Theta,0.4762748839840843,0.5637627118773171,0.0874878278932327,250.0
A04,6,40,1,Alpha_Mu,0.4856665986168633,0.654320654921905,0.1686540563050417,250.0
A04,6,40,1,Beta,0.1753810928480043,0.1875052703420261,0.0121241774940217,250.0
A04,6,40,1,Gamma,0.4705637167758674,0.2506758393793839,-0.2198878773964834,250.0
A04,6,41,4,Theta,0.1199926074413022,0.3955626225906261,0.2755700151493239,250.0
A04,6,41,4,Alpha_Mu,0.5093928252592065,0.4762192394528434,-0.033173585806363,250.0
A04,6,41,4,Beta,0.3145597991783103,0.2130013683954825,-0.1015584307828278,250.0
A04,6,41,4,Gamma,0.4214164161677667,0.5654072736212277,0.1439908574534609,250.0
A04,6,42,3,Theta,0.260746874197533,0.4802996325622863,0.2195527583647533,250.0
A04,6,42,3,Alpha_Mu,0.3916045423553071,0.1006845411170118,-0.2909200012382953,250.0
A04,6,42,3,Beta,0.3393301951359578,0.3273661745392243,-0.0119640205967334,250.0
A04,6,42,3,Gamma,0.4780823594822986,0.4417358601385491,-0.0363464993437494,250.0
A04,6,43,3,Theta,0.2399737930557817,0.1405050920662515,-0.0994687009895301,250.0
A04,6,43,3,Alpha_Mu,0.1565037540686393,0.4058518082800804,0.249348054211441,250.0
A04,6,43,3,Beta,0.1737983451074118,0.3685700117067769,0.1947716665993651,250.0
A04,6,43,3,Gamma,0.2937010652271424,0.2947309682163713,0.0010299029892289,250.0
A04,6,44,3,Theta,0.3712165054938782,0.244116897807794,-0.1270996076860841,250.0
A04,6,44,3,Alpha_Mu,0.5614455221600415,0.2190335636594801,-0.3424119585005614,250.0
A04,6,44,3,Beta,0.3073038533987088,0.4994922537129756,0.1921884003142667,250.0
A04,6,44,3,Gamma,0.2468422212595255,0.5179494029334991,0.2711071816739735,250.0
A04,6,45,3,Theta,0.1126449866146658,0.1904730922253909,0.0778281056107251,250.0
A04,6,45,3,Alpha_Mu,0.1752757764283124,0.4360041719393157,0.2607283955110032,250.0
A04,6,45,3,Beta,0.1672297065174792,0.3969453940475213,0.229715687530042,250.0
A04,6,45,3,Gamma,0.4105271791220505,0.2592099758542932,-0.1513172032677573,250.0
A04,6,46,1,Theta,0.5573625450906287,0.2160620865468785,-0.3413004585437501,250.0
A04,6,46,1,Alpha_Mu,0.1833850281201989,0.3787300903038514,0.1953450621836525,250.0
A04,6,46,1,Beta,0.1549245050638919,0.2745526588920272,0.1196281538281353,250.0
A04,6,46,1,Gamma,0.1076625346033558,0.4097375939287639,0.302075059325408,250.0
A04,6,47,2,Theta,0.6576126024774471,0.3814742772673719,-0.2761383252100752,250.0
A04,6,47,2,Alpha_Mu,0.4759015479329158,0.4957954079621529,0.019893860029237,250.0
A04,6,47,2,Beta,0.2647361289716616,0.3680157181190067,0.103279589147345,250.0
A04,6,47,2,Gamma,0.1965314568805989,0.553388542164333,0.356857085283734,250.0
A04,6,48,1,Theta,0.241034377829904,0.3221072076995854,0.0810728298696814,250.0
A04,6,48,1,Alpha_Mu,0.3415071348188156,0.4434558987866603,0.1019487639678446,250.0
A04,6,48,1,Beta,0.2562149759979228,0.1897736433729787,-0.066441332624944,250.0
A04,6,48,1,Gamma,0.3921123716091958,0.4926020271142158,0.1004896555050199,250.0
A04,7,1,2,Theta,0.3073718157908949,0.3514319185624286,0.0440601027715336,250.0
A04,7,1,2,Alpha_Mu,0.4508161797993371,0.4361869577156991,-0.014629222083638,250.0
A04,7,1,2,Beta,0.5275463815364765,0.5517723697867639,0.0242259882502874,250.0
A04,7,1,2,Gamma,0.7398845138714385,0.7887424632754446,0.0488579494040061,250.0
A04,7,2,1,Theta,0.530902100424967,0.4009925883117134,-0.1299095121132535,250.0
A04,7,2,1,Alpha_Mu,0.5256129662358805,0.3708722054355715,-0.154740760800309,250.0
A04,7,2,1,Beta,0.3493514567092176,0.5963704817521948,0.2470190250429771,250.0
A04,7,2,1,Gamma,0.4017892754691787,0.4463820688435205,0.0445927933743418,250.0
A04,7,3,1,Theta,0.5163389207179966,0.3180549185137009,-0.1982840022042957,250.0
A04,7,3,1,Alpha_Mu,0.382481490829561,0.512562206977825,0.1300807161482639,250.0
A04,7,3,1,Beta,0.5122081160704075,0.3456043346765995,-0.166603781393808,250.0
A04,7,3,1,Gamma,0.4889472254166864,0.5339059721677886,0.0449587467511021,250.0
A04,7,4,3,Theta,0.3378255167300698,0.0905840895079479,-0.2472414272221219,250.0
A04,7,4,3,Alpha_Mu,0.44761064357925,0.3825016939131954,-0.0651089496660546,250.0
A04,7,4,3,Beta,0.3648356494752803,0.304591537007976,-0.0602441124673043,250.0
A04,7,4,3,Gamma,0.4072243610410679,0.5415470549200191,0.1343226938789511,250.0
A04,7,5,3,Theta,0.2214273957506433,0.3266545829917599,0.1052271872411165,250.0
A04,7,5,3,Alpha_Mu,0.3175748876701141,0.4723097008918482,0.1547348132217341,250.0
A04,7,5,3,Beta,0.3513353723447388,0.3425293159447453,-0.0088060563999934,250.0
A04,7,5,3,Gamma,0.3675812183185459,0.4821798544681449,0.114598636149599,250.0
A04,7,6,2,Theta,0.4339398141451648,0.2634001347902593,-0.1705396793549055,250.0
A04,7,6,2,Alpha_Mu,0.2754991495003493,0.4331467227064462,0.1576475732060968,250.0
A04,7,6,2,Beta,0.3194796522785439,0.1762117273628353,-0.1432679249157086,250.0
A04,7,6,2,Gamma,0.3594791746962536,0.5385718391278174,0.1790926644315637,250.0
A04,7,7,3,Theta,0.3414258226491607,0.3273910571959135,-0.0140347654532472,250.0
A04,7,7,3,Alpha_Mu,0.6103170770302463,0.4758586411426092,-0.1344584358876371,250.0
A04,7,7,3,Beta,0.3262015737740045,0.1946716154759813,-0.1315299582980232,250.0
A04,7,7,3,Gamma,0.2282348928123176,0.28232944148921,0.0540945486768923,250.0
A04,7,8,4,Theta,0.6622002175670632,0.4096918433977743,-0.2525083741692888,250.0
A04,7,8,4,Alpha_Mu,0.1038247582395686,0.427199538952955,0.3233747807133864,250.0
A04,7,8,4,Beta,0.2576758982960158,0.3515707759324402,0.0938948776364243,250.0
A04,7,8,4,Gamma,0.4160783405252796,0.7514197007373412,0.3353413602120616,250.0
A04,7,9,1,Theta,0.5441330038609994,0.467039144939852,-0.0770938589211474,250.0
A04,7,9,1,Alpha_Mu,0.4051427963881891,0.4533263626614826,0.0481835662732935,250.0
A04,7,9,1,Beta,0.244539375174657,0.107056696608254,-0.137482678566403,250.0
A04,7,9,1,Gamma,0.3017332825552187,0.2352950004025942,-0.0664382821526244,250.0
A04,7,10,4,Theta,0.3136072154333646,0.3988605104722639,0.0852532950388992,250.0
A04,7,10,4,Alpha_Mu,0.3065635132345222,0.4590624279553111,0.1524989147207888,250.0
A04,7,10,4,Beta,0.096761422483692,0.2371314173751604,0.1403699948914683,250.0
A04,7,10,4,Gamma,0.3342974200022399,0.2867935234669663,-0.0475038965352735,250.0
A04,7,11,1,Theta,0.317486178126557,0.4819117433016468,0.1644255651750897,250.0
A04,7,11,1,Alpha_Mu,0.2601785906500062,0.6807113686892171,0.4205327780392109,250.0
A04,7,11,1,Beta,0.1331733340570729,0.3385714272385496,0.2053980931814767,250.0
A04,7,11,1,Gamma,0.385814778281412,0.1989149508320888,-0.1868998274493231,250.0
A04,7,12,1,Theta,0.2443414375361571,0.4203206873337893,0.1759792497976321,250.0
A04,7,12,1,Alpha_Mu,0.4429723112574094,0.276612375223871,-0.1663599360335383,250.0
A04,7,12,1,Beta,0.1268736733867425,0.3279079179528023,0.2010342445660597,250.0
A04,7,12,1,Gamma,0.3326291261808545,0.2810924122573394,-0.0515367139235151,250.0
A04,7,13,2,Theta,0.3364661068357618,0.2710353779725137,-0.065430728863248,250.0
A04,7,13,2,Alpha_Mu,0.39707991807134,0.6014049170284783,0.2043249989571383,250.0
A04,7,13,2,Beta,0.2953168227920691,0.2322148635101155,-0.0631019592819535,250.0
A04,7,13,2,Gamma,0.3068293542613185,0.2205510414663825,-0.086278312794936,250.0
A04,7,14,4,Theta,0.2664160785720741,0.3447144683156168,0.0782983897435427,250.0
A04,7,14,4,Alpha_Mu,0.5418502173806969,0.5456837153177035,0.0038334979370066,250.0
A04,7,14,4,Beta,0.3374595667312609,0.2305575597710928,-0.106902006960168,250.0
A04,7,14,4,Gamma,0.2291102797122974,0.176013333197076,-0.0530969465152214,250.0
A04,7,15,3,Theta,0.3948333447660878,0.5153912353696819,0.120557890603594,250.0
A04,7,15,3,Alpha_Mu,0.1819755932563897,0.1521544629460571,-0.0298211303103325,250.0
A04,7,15,3,Beta,0.180860320899586,0.3955987298010848,0.2147384089014988,250.0
A04,7,15,3,Gamma,0.2368638274811951,0.2868897241063216,0.0500258966251264,250.0
A04,7,16,2,Theta,0.2850129784278846,0.1972000564110934,-0.0878129220167911,250.0
A04,7,16,2,Alpha_Mu,0.0883843662383819,0.2271551424204496,0.1387707761820676,250.0
A04,7,16,2,Beta,0.250664721374881,0.3530585941202681,0.102393872745387,250.0
A04,7,16,2,Gamma,0.3867197368027282,0.422395687922033,0.0356759511193047,250.0
A04,7,17,4,Theta,0.1849392516407515,0.4216931730493448,0.2367539214085932,250.0
A04,7,17,4,Alpha_Mu,0.1533365485179183,0.3014569612388791,0.1481204127209608,250.0
A04,7,17,4,Beta,0.4455301351846349,0.3170800633615125,-0.1284500718231223,250.0
A04,7,17,4,Gamma,0.3138226611812896,0.5165936691928161,0.2027710080115264,250.0
A04,7,18,3,Theta,0.1929563762941913,0.2145506703652766,0.0215942940710853,250.0
A04,7,18,3,Alpha_Mu,0.2238452903351193,0.136580868984011,-0.0872644213511082,250.0
A04,7,18,3,Beta,0.2901809253725501,0.3134691832153441,0.023288257842794,250.0
A04,7,18,3,Gamma,0.4063447611629316,0.1449029214928023,-0.2614418396701292,250.0
A04,7,19,4,Theta,0.1831127307840225,0.5278623191621258,0.3447495883781032,250.0
A04,7,19,4,Alpha_Mu,0.3976430325663465,0.5054156217079374,0.1077725891415908,250.0
A04,7,19,4,Beta,0.348220512328788,0.2859419379812539,-0.062278574347534,250.0
A04,7,19,4,Gamma,0.2286849950003923,0.1257258035957573,-0.102959191404635,250.0
A04,7,20,3,Theta,0.3525718501072442,0.1759573210940076,-0.1766145290132366,250.0
A04,7,20,3,Alpha_Mu,0.6634068458209149,0.4983348288835712,-0.1650720169373437,250.0
A04,7,20,3,Beta,0.1069549250476522,0.2069666091705511,0.1000116841228989,250.0
A04,7,20,3,Gamma,0.1564480661850941,0.2649106585930222,0.1084625924079281,250.0
A04,7,21,4,Theta,0.4228305993485572,0.4421654587148648,0.0193348593663075,250.0
A04,7,21,4,Alpha_Mu,0.312584757618023,0.4853285552484908,0.1727437976304677,250.0
A04,7,21,4,Beta,0.2357342992826341,0.1908761312411646,-0.0448581680414694,250.0
A04,7,21,4,Gamma,0.2182393326872452,0.3519259111849724,0.1336865784977272,250.0
A04,7,22,2,Theta,0.3519897553760712,0.3993496294207298,0.0473598740446585,250.0
A04,7,22,2,Alpha_Mu,0.6877178645966039,0.3914306772959993,-0.2962871873006045,250.0
A04,7,22,2,Beta,0.2436249556760759,0.3279637670666784,0.0843388113906025,250.0
A04,7,22,2,Gamma,0.1832507904303028,0.2948510407801227,0.1116002503498198,250.0
A04,7,23,2,Theta,0.0945196217296287,0.4718737777402358,0.377354156010607,250.0
A04,7,23,2,Alpha_Mu,0.1808947525129814,0.6565021165721827,0.4756073640592012,250.0
A04,7,23,2,Beta,0.4038390597952145,0.2157621471321623,-0.1880769126630521,250.0
A04,7,23,2,Gamma,0.2351890861874766,0.3504230526493933,0.1152339664619167,250.0
A04,7,24,4,Theta,0.2734071632223184,0.1457968147261386,-0.1276103484961798,250.0
A04,7,24,4,Alpha_Mu,0.4230664626508257,0.5819746041602666,0.1589081415094408,250.0
A04,7,24,4,Beta,0.209209321420733,0.3079359351016649,0.0987266136809318,250.0
A04,7,24,4,Gamma,0.0716133602472403,0.2498251710154308,0.1782118107681904,250.0
A04,7,25,1,Theta,0.4199166880923041,0.1849886110971946,-0.2349280769951094,250.0
A04,7,25,1,Alpha_Mu,0.2092658559310138,0.5837005528881244,0.3744346969571105,250.0
A04,7,25,1,Beta,0.1059617644200651,0.3219103878784616,0.2159486234583964,250.0
A04,7,25,1,Gamma,0.2433101698972028,0.3286201841618085,0.0853100142646056,250.0
A04,7,26,2,Theta,0.6962411785512902,0.3606836174396414,-0.3355575611116488,250.0
A04,7,26,2,Alpha_Mu,0.4059429969281137,0.6028579561816277,0.196914959253514,250.0
A04,7,26,2,Beta,0.2796728392691707,0.2634376315017546,-0.0162352077674161,250.0
A04,7,26,2,Gamma,0.0742355636408463,0.0597803915436632,-0.014455172097183,250.0
A04,7,27,2,Theta,0.4891999808711095,0.3459633052355994,-0.1432366756355101,250.0
A04,7,27,2,Alpha_Mu,0.2713279822795137,0.2964752479629172,0.0251472656834034,250.0
A04,7,27,2,Beta,0.2998096654450253,0.1334236557991306,-0.1663860096458947,250.0
A04,7,27,2,Gamma,0.2099448430292883,0.0904177347123849,-0.1195271083169034,250.0
A04,7,28,2,Theta,0.4985853150940511,0.2869243232226616,-0.2116609918713894,250.0
A04,7,28,2,Alpha_Mu,0.304383799724876,0.591309004658758,0.2869252049338819,250.0
A04,7,28,2,Beta,0.1436461053072636,0.2313126416936651,0.0876665363864015,250.0
A04,7,28,2,Gamma,0.1432291040140145,0.2085729764705377,0.0653438724565232,250.0
A04,7,29,3,Theta,0.4294789894208581,0.571162703413917,0.1416837139930588,250.0
A04,7,29,3,Alpha_Mu,0.2507866525044656,0.2135959734810298,-0.0371906790234357,250.0
A04,7,29,3,Beta,0.2230876638501712,0.234689751387708,0.0116020875375368,250.0
A04,7,29,3,Gamma,0.4626875779986897,0.3716356438608664,-0.0910519341378233,250.0
A04,7,30,4,Theta,0.6429285778210712,0.3984037886906825,-0.2445247891303886,250.0
A04,7,30,4,Alpha_Mu,0.052440622536188,0.4391460436897886,0.3867054211536005,250.0
A04,7,30,4,Beta,0.1371839297115821,0.3926476504104559,0.2554637206988737,250.0
A04,7,30,4,Gamma,0.222231071826336,0.1933222647817848,-0.0289088070445512,250.0
A04,7,31,1,Theta,0.2351746711192332,0.3921764038929768,0.1570017327737435,250.0
A04,7,31,1,Alpha_Mu,0.4350159675933024,0.4776118200904942,0.0425958524971918,250.0
A04,7,31,1,Beta,0.1467457641736912,0.3187552518164738,0.1720094876427826,250.0
A04,7,31,1,Gamma,0.2191522844048946,0.190417871322418,-0.0287344130824766,250.0
A04,7,32,4,Theta,0.1718153331376034,0.677887506972423,0.5060721738348195,250.0
A04,7,32,4,Alpha_Mu,0.3919412623289088,0.2563295422538048,-0.135611720075104,250.0
A04,7,32,4,Beta,0.3412381654876974,0.3945779842678406,0.0533398187801432,250.0
A04,7,32,4,Gamma,0.282392537477216,0.2893858068664151,0.006993269389199,250.0
A04,7,33,1,Theta,0.4727461767956272,0.3119305355388547,-0.1608156412567724,250.0
A04,7,33,1,Alpha_Mu,0.5685587566919036,0.5724008109981001,0.0038420543061965,250.0
A04,7,33,1,Beta,0.2779307018748401,0.3619556207354258,0.0840249188605857,250.0
A04,7,33,1,Gamma,0.3015225257572568,0.3192507317399572,0.0177282059827004,250.0
A04,7,34,3,Theta,0.5417678384917172,0.2517746814656321,-0.2899931570260851,250.0
A04,7,34,3,Alpha_Mu,0.0735640531515288,0.4609466211535748,0.3873825680020459,250.0
A04,7,34,3,Beta,0.3465624860121137,0.2601627932201995,-0.0863996927919142,250.0
A04,7,34,3,Gamma,0.4102592135061454,0.3203627184483196,-0.0898964950578257,250.0
A04,7,35,1,Theta,0.6042336697189782,0.2688576755598648,-0.3353759941591134,250.0
A04,7,35,1,Alpha_Mu,0.5365794145672022,0.2257829141597296,-0.3107965004074725,250.0
A04,7,35,1,Beta,0.1427452168527133,0.3070214272282084,0.164276210375495,250.0
A04,7,35,1,Gamma,0.2974636963499906,0.3222067561164032,0.0247430597664126,250.0
A04,7,36,4,Theta,0.2527924935485736,0.3692014281222372,0.1164089345736636,250.0
A04,7,36,4,Alpha_Mu,0.3520871588202695,0.2455641898423911,-0.1065229689778783,250.0
A04,7,36,4,Beta,0.1616336155183033,0.222902429336771,0.0612688138184676,250.0
A04,7,36,4,Gamma,0.1511126602830461,0.2879631486877048,0.1368504884046587,250.0
A04,7,37,1,Theta,0.4270491726454519,0.3408419639011377,-0.0862072087443142,250.0
A04,7,37,1,Alpha_Mu,0.2452460448149332,0.5306678367767221,0.2854217919617889,250.0
A04,7,37,1,Beta,0.2621218456347045,0.2831120840688417,0.0209902384341371,250.0
A04,7,37,1,Gamma,0.4038610522734396,0.1430720916948511,-0.2607889605785884,250.0
A04,7,38,3,Theta,0.4074887382496066,0.363160066985488,-0.0443286712641186,250.0
A04,7,38,3,Alpha_Mu,0.3647498255986919,0.6071837273748925,0.2424339017762005,250.0
A04,7,38,3,Beta,0.2738564687832854,0.3885081984669156,0.1146517296836301,250.0
A04,7,38,3,Gamma,0.4168821988392571,0.3367535306628256,-0.0801286681764314,250.0
A04,7,39,1,Theta,0.5015778588981843,0.2625782105959288,-0.2389996483022554,250.0
A04,7,39,1,Alpha_Mu,0.2923262565548742,0.3964696570042181,0.1041434004493438,250.0
A04,7,39,1,Beta,0.2927382187715824,0.1890556045673231,-0.1036826142042592,250.0
A04,7,39,1,Gamma,0.3260293754097373,0.3793748046280277,0.0533454292182904,250.0
A04,7,40,2,Theta,0.1727103749526949,0.3824977336936361,0.2097873587409411,250.0
A04,7,40,2,Alpha_Mu,0.0750329099168955,0.6232442852292769,0.5482113753123814,250.0
A04,7,40,2,Beta,0.2320815320594189,0.1992007881403886,-0.0328807439190302,250.0
A04,7,40,2,Gamma,0.3054791396539583,0.2784841135523069,-0.0269950261016513,250.0
A04,7,41,3,Theta,0.4051995694735695,0.4231188361194923,0.0179192666459227,250.0
A04,7,41,3,Alpha_Mu,0.4121325843228623,0.1934544601652034,-0.2186781241576589,250.0
A04,7,41,3,Beta,0.1875326838681497,0.2844509711484762,0.0969182872803264,250.0
A04,7,41,3,Gamma,0.4205118680774776,0.2866074053900263,-0.1339044626874513,250.0
A04,7,42,3,Theta,0.4090889709458701,0.4078041462375744,-0.0012848247082957,250.0
A04,7,42,3,Alpha_Mu,0.2849514464008639,0.6639956905312074,0.3790442441303435,250.0
A04,7,42,3,Beta,0.2837296484662551,0.3105379920543288,0.0268083435880736,250.0
A04,7,42,3,Gamma,0.3713430817319242,0.1006231867976753,-0.270719894934249,250.0
A04,7,43,4,Theta,0.4984237901018812,0.2269705746813763,-0.2714532154205049,250.0
A04,7,43,4,Alpha_Mu,0.4664472471293323,0.3641086644617605,-0.1023385826675717,250.0
A04,7,43,4,Beta,0.115645511210558,0.3395540360914866,0.2239085248809285,250.0
A04,7,43,4,Gamma,0.2853124970272124,0.4162964539461539,0.1309839569189415,250.0
A04,7,44,1,Theta,0.1318377991766356,0.3160528795664067,0.1842150803897711,250.0
A04,7,44,1,Alpha_Mu,0.391924885113707,0.4101729617595984,0.0182480766458913,250.0
A04,7,44,1,Beta,0.1636142806742113,0.2268145079102916,0.0632002272360803,250.0
A04,7,44,1,Gamma,0.173306666083842,0.1996412943477008,0.0263346282638587,250.0
A04,7,45,2,Theta,0.3505919119279904,0.3751179302993907,0.0245260183714003,250.0
A04,7,45,2,Alpha_Mu,0.477902245312187,0.41596025979936,-0.0619419855128269,250.0
A04,7,45,2,Beta,0.2056290662367347,0.133020745072043,-0.0726083211646917,250.0
A04,7,45,2,Gamma,0.0513499437840527,0.1972547079213249,0.1459047641372722,250.0
A04,7,46,4,Theta,0.4198839621332356,0.37362130811931,-0.0462626540139256,250.0
A04,7,46,4,Alpha_Mu,0.2858385050868753,0.4499719221137038,0.1641334170268284,250.0
A04,7,46,4,Beta,0.2294871317137057,0.2745088986985101,0.0450217669848043,250.0
