Run,Trial,Onset_pred,True_Class_pred,Subject,Predicted_Class,Correct,Model,Inference_ms,Onset_eog,True_Class_eog,C5_Theta_R2,C3_Theta_R2,C1_Theta_R2,Cz_Theta_R2,C2_Theta_R2,C4_Theta_R2,C6_Theta_R2,Central_Theta_R2,C5_Alpha_Mu_R2,C3_Alpha_Mu_R2,C1_Alpha_Mu_R2,Cz_Alpha_Mu_R2,C2_Alpha_Mu_R2,C4_Alpha_Mu_R2,C6_Alpha_Mu_R2,Central_Alpha_Mu_R2,C5_Beta_R2,C3_Beta_R2,C1_Beta_R2,Cz_Beta_R2,C2_Beta_R2,C4_Beta_R2,C6_Beta_R2,Central_Beta_R2,C5_Gamma_R2,C3_Gamma_R2,C1_Gamma_R2,Cz_Gamma_R2,C2_Gamma_R2,C4_Gamma_R2,C6_Gamma_R2,Central_Gamma_R2,Central_Overall_EOG_R2
6,27,52230,2,A06,2,1,EEGNet,25.57516098022461,52230,2,52.93037638579,42.72488611587093,40.95209294081027,38.35675188400255,40.016672135472085,40.058522740840594,52.77058415206645,43.97284090783612,38.45592073325147,16.999751672060736,32.62711340032914,46.96110271422194,38.20335811995803,28.83655814669141,42.99665928612798,35.011494867520106,24.411388632297605,18.22348243894194,19.85358090952324,24.063514537565645,23.858164945486827,22.50842829101767,42.56370459922765,25.06889490772294,35.95484862912415,56.20293534150387,49.89256717584766,52.84034316979213,52.11622050601725,60.55239571310727,57.11535606086136,52.09638094232195,39.03740290635028
6,28,54234,3,A06,1,0,EEGNet,25.57516098022461,54234,3,54.163737055911774,34.84960749517166,28.44803350477028,23.113026131310644,26.699390244180957,31.62137100948608,43.32748052799161,34.60323513840329,49.37830539492818,41.77704927513696,55.37468388737009,66.57105201703008,64.60274892697268,47.48697903286906,58.75875923117587,54.84993968078328,23.92681045439836,22.23881897202539,26.84020570971698,29.01338456976669,28.361413823378644,30.38422801421649,42.35799085480547,29.01755034261543,38.77183104892279,37.73885232784016,35.39971213934852,29.415704586520064,33.063581738688164,29.468722991919627,47.38140874651939,35.89140193996553,38.59053177544188
6,29,56209,4,A06,2,0,EEGNet,25.57516098022461,56209,4,50.12830722208419,54.78200526381238,57.22229433914278,51.98644932902244,58.72647781704159,65.33426291526513,66.43438980820147,57.80202667065285,16.389712378170096,13.69136253684854,29.2924617091508,36.28495493081195,26.29610917565858,14.05968201693809,30.52450579213628,23.79125550567348,22.16968621545148,11.44025495307427,11.542435903093262,14.022833709210955,14.29279404822772,15.14901776815073,29.760039022659345,16.91100880283825,36.33560605094549,41.60721573430845,26.33260773083333,14.907622415363177,26.79085639257865,31.20069903320031,45.426385989341966,31.800141906653057,32.57610822145441
6,30,58235,2,A06,2,1,EEGNet,25.57516098022461,58235,2,37.862306342987154,34.37645971709073,30.484621234686585,29.833638857955734,43.16646670539487,52.43399454113461,64.76355485799597,41.84586317960652,13.598810514540029,6.121167120811299,20.524023364341904,40.5716715063613,19.500923168862805,7.702976068247935,16.597625109445836,17.802456693230155,19.13852688164842,16.755534417190198,22.106577657041093,26.668043996753976,28.17465314908109,26.30860258127685,35.76659994975946,24.988362661821583,18.933402874030413,19.23633570040958,20.790441900719014,19.139236939412086,24.895597700254637,24.645716188667286,30.126940349881327,22.538238807624907,26.793730335570796
6,31,60306,1,A06,1,1,EEGNet,25.57516098022461,60306,1,48.18258346406636,43.1610679119553,43.54006413075516,41.0899823474244,40.48244707793198,42.05174070262713,54.032838996978114,44.64867494739121,10.990291202214877,10.707184497797073,34.38441299164383,55.63315218823645,51.388922041364026,22.360227685555188,29.403439849041924,30.69537577940763,29.30550191078153,24.53886056631155,28.672517396062947,31.06454435637648,32.671029114449745,31.75030640441613,44.48414472241262,31.783843495830144,28.329853908100965,27.155701392477937,17.533389763192265,21.804444229576404,23.773361951091097,24.3685357306191,44.73041821139376,26.813672169493078,33.48539159803052
6,32,62413,1,A06,4,0,EEGNet,25.57516098022461,62413,1,14.699033462309377,14.16562800374981,14.30311810383268,13.398839080293143,16.954702172539715,24.522269410894857,45.55595532757205,20.514220794455948,13.604729786148583,18.970498967023808,44.51707185416536,55.64590893221614,50.75836485593297,26.107190372574472,39.43878412180997,35.57750698426732,31.488954986186933,24.06814002576745,22.654049617751216,27.462929231954604,27.603282151077323,25.519855987457817,36.22611514545392,27.860475306521327,44.99967475046552,46.89849271538208,32.00397674910489,38.945329471031776,41.93122115103861,43.11757328355594,46.95081719634898,42.12101218813255,31.51830381834429
6,33,64505,4,A06,2,0,EEGNet,25.57516098022461,64505,4,3.526184624881723,4.83747192693158,7.624075003759955,9.892086104538544,12.843030434329206,17.198321609639123,35.3718745369463,13.041863463003777,27.67268251715317,9.33989423340229,12.352778281366438,27.803221269200662,34.44175987134751,35.47747645503561,49.3991646792188,28.069568186674925,23.46930646241525,17.126207761102407,20.712003343425035,22.48376090322686,22.07234391022719,19.071667141356485,33.83099359029691,22.68089758743573,45.54006909808762,38.99970167790343,26.094075152594588,23.897882610592024,35.17084808358101,42.37293413102279,54.35146347310026,38.06099631812596,25.463331388810097
6,34,66596,2,A06,2,1,EEGNet,25.57516098022461,66596,2,18.2652643765284,16.85944051626094,16.61148778327299,17.055773280612385,17.293512329690497,21.792642900131696,33.97043819408707,20.264079911512,15.262195983175753,8.729453466821347,29.040321352059397,48.335163580200735,36.86771925315252,22.209237989508445,30.94054587271216,27.34066249966148,22.95184093215764,12.095036059461496,15.154014855593768,18.427774754048144,17.077922388386757,17.75938069876878,33.987007993284415,19.63613966881443,33.21671794657547,27.997757911850453,27.40484159083222,17.18719103200823,35.0166512773644,35.42402019915093,49.144893431016925,32.19886762697124,24.859937426739783
6,35,68639,1,A06,1,1,EEGNet,25.57516098022461,68639,1,51.83351577769071,44.78020561694902,41.28049552510738,38.74149889068321,42.02296622337151,45.79541492207571,54.49285227761319,45.56384989049867,15.34370740623957,38.43677316515494,70.85877850163864,74.93510152212582,70.16886000560419,55.0544411233756,69.75167084980207,56.364190367705824,18.52094755940952,14.502132092860707,31.218769480626907,36.605082519291045,37.0310110696917,33.10020516304473,49.83757319600197,31.545103011560943,20.831458836148972,14.969770100262558,17.795574758060184,14.005013280973156,19.605392127225272,17.743226236126752,40.76310140191624,20.81621953438759,38.57234070103826
6,36,70703,3,A06,4,0,EEGNet,25.57516098022461,70703,3,51.70653116841714,41.20896948916651,33.626584219791866,25.44446727619217,28.84148528689411,32.52305932598741,32.6329959011244,35.14058466679623,41.91386161697821,33.889965636458584,47.32963877608309,54.41715009392824,51.19668115424422,47.59708390610786,64.6614645117273,48.71512081364679,29.575802471056743,16.229023411300012,23.654729434834685,27.07155822096469,35.03809037936183,35.854571275258195,52.31571198412273,31.391355310985556,43.714425138106975,36.7507206876902,36.37535785549024,35.801057738160104,39.82960364544641,46.32564206589248,49.81422065977037,41.23014682722239,39.11930190466274
6,38,74695,2,A06,1,0,EEGNet,25.57516098022461,74695,2,54.93333051222946,48.4862882484872,48.33495572542069,41.1956563461413,48.84758584656582,57.973006886113446,66.18243437770847,52.27903684895234,11.169939284539476,22.931414413795004,41.39197465247254,52.69588679317345,44.83910756556904,31.97702990073107,32.93262545358824,33.99113972340983,31.135768182234635,23.20373524276157,26.59695859495015,23.69058752722884,25.07677616712013,22.39057287581125,35.137109275292936,26.747358266485648,39.33048216827254,50.924301202088905,49.68372070428436,42.843986421784166,39.02409489317832,33.06420484169185,34.272953512091,41.30624910619874,38.58094598626164
6,39,76658,3,A06,4,0,EEGNet,25.57516098022461,76658,3,56.80346565172498,48.50492348922268,37.08975748725513,29.03426891381491,38.10085490354831,45.15668064935588,48.15395527129144,43.26341519517333,9.532369504380824,6.712998607364806,17.428105560923836,28.496907568332265,37.69310948657804,35.84927660578958,52.03611093320401,26.821268323796197,18.897357965608684,12.07805333646076,23.889212452689566,24.92317227760216,26.93984724715236,25.93771632137012,38.89331704666815,24.50838237822169,46.520300789076416,38.953136375240746,44.776072639666666,42.51440324517573,46.93461393019823,43.29226833101152,56.92120498104792,45.701714327345314,35.07369505613413
6,40,78583,1,A06,1,1,EEGNet,25.57516098022461,78583,1,30.141719247899943,35.07340788765414,40.63354645294825,44.34069062548483,45.23987310829848,49.58289042194741,63.83866631389517,44.12154200830403,26.92708235785136,21.478946740608084,47.35622302738821,58.59384425263217,56.31419176969506,44.9396042987661,64.21940955767627,45.68990028637389,28.229702094000007,18.541491383706298,21.301862434769543,24.60490333074522,31.4951888565308,32.54081280614698,50.337919340653,29.5788400352217,34.65051342546614,49.49145621953285,51.09895460244744,50.883825557506725,51.23037428973887,57.66137661703471,62.35395196786817,51.0529218113707,42.61080103531759
6,41,80664,4,A06,1,0,EEGNet,25.57516098022461,80664,4,54.59510281729777,49.49052119381408,47.43326211061471,40.73325668072384,49.892334437498654,57.08141022474547,61.9645418921546,51.59863276526415,35.0519937615282,25.335253545357805,41.299479476576586,47.75524123841609,30.857767457080374,16.813284173062183,28.556092439804846,32.238444584546585,23.075133066913324,18.213462852972384,18.560841965886897,22.50749024272386,21.52247588056977,18.31912062748643,31.43690764999356,21.947918898078036,23.669897982748733,33.13586255672729,20.159805049656843,18.315555353178624,16.598473407995517,20.76026218924515,24.01809122831657,22.379706823981248,32.0411757679675
6,42,82642,3,A06,3,1,EEGNet,25.57516098022461,82642,3,25.623542766284316,26.469470998436773,25.65561493686977,26.641408711274373,40.61793909879402,48.91963771579626,55.95607585839151,35.69767001226386,30.36019345297466,30.779836176504503,52.40907105766477,63.14842282476113,59.02284527723127,49.80184858907043,69.7019670873535,50.746312066508615,26.66746482080996,17.47987204840893,23.15280482381033,24.971536121927475,30.909131545799408,29.87893724237537,45.763133401402726,28.403268572076318,33.78885385267601,39.997636066993145,38.346161156520445,37.45815369326338,37.52073875735821,46.16343036972833,56.25233105210548,41.36104356409215,39.052073553735234
6,43,84632,3,A06,4,0,EEGNet,25.57516098022461,84632,3,51.90383281659935,48.991825817189806,46.64255601694441,44.92542485455042,54.923218102063,62.840381470618254,63.80317941318131,53.43291692730665,5.467240966858333,14.681267872836967,25.140986933159592,41.97947328582422,52.61757041734376,40.59308268381944,49.85593182985826,32.9050791413858,12.295252615454556,12.011182679005929,18.31379761989445,25.909422342410828,28.01460811769137,26.861545168000035,37.463343681371065,22.98130746054689,49.31582576521988,32.10490126357455,43.20392594927467,30.137869131265266,50.71373323603987,43.30656646553241,60.5876845954027,44.19578662947277,38.378772539678025
6,44,86751,3,A06,3,1,EEGNet,25.57516098022461,86751,3,38.21077638256298,35.41758389162718,33.67345463853935,32.868460389309206,35.031487307637256,40.29579628004269,49.738670427524426,37.89088990246329,30.192224044948603,17.954775781069788,23.50002929181404,41.81982642950102,52.5240894538148,47.09944007681622,64.84652415346572,39.70527274734717,38.883486525338526,27.61384729065889,29.962633201183607,32.20071254822774,35.76302860047274,30.789823485316457,43.68939896324318,34.1289900877773,45.36221083358617,48.772232122479785,49.45128664564314,47.66441952230944,48.815064873939626,49.75992575027885,56.35572751942504,49.45440960966601,40.294890586813445
6,45,88657,3,A06,4,0,EEGNet,25.57516098022461,88657,3,66.82584765850254,57.71572867797605,53.42294797834683,52.5225791390037,59.88390057531423,71.65068268705126,82.64068809602205,63.52319640174524,44.49254115688679,32.78806483020071,33.27344193330444,33.50970300029046,37.677713304397095,36.53030555100772,44.13681212791941,37.48694027200095,30.491635802096496,31.485575247021725,35.34176452625276,38.62333710689933,29.799858903931053,27.127860224001832,39.57296971220941,33.206143074630376,30.34445805571156,26.81316081212285,23.71502757033407,26.616524811995955,27.079449593469285,28.094793289405096,39.51324906471119,28.882380456821423,40.7746650512995
6,47,92699,2,A06,2,1,EEGNet,25.57516098022461,92699,2,41.76144441853924,46.03821103894832,43.9462507907071,41.62280842346002,43.969675989728266,39.78511214017654,40.12325728651705,42.46382286972522,64.67021201226429,49.99663159452899,64.41416554632282,59.90673656772372,39.95513849610336,28.26321603883412,39.58564108061232,49.54167733376995,39.85473194929088,29.84319408211817,38.08995651958459,32.79269650676263,31.36517417066106,22.412705130356024,37.98760531240144,33.19229481016783,33.706935383085664,40.8230664465766,28.79753682357445,29.942878853925517,27.43710344326036,25.776928220925544,34.98825627262798,31.638957920568014,39.20918823355776
7,4,6124,3,A06,1,0,EEGNet,25.57516098022461,6124,3,49.8867438627185,39.69013008611153,37.74603771789731,32.71742119994572,42.76274708895019,49.27962993907983,64.79638137118017,45.26844160941189,16.727374747963974,12.315856796791405,25.03658417409913,33.30656402901023,35.06416322010267,35.32232152819876,44.76151474929205,28.93348274935117,33.06219655660199,30.939989331099103,40.73492955124145,44.13902018205352,43.63451657432552,38.437795385662845,46.275161342141466,39.603372703303705,27.573740220804044,36.247371778803405,39.87734076982314,34.33826253068637,33.82811531250937,31.77491322822127,23.68361614718032,32.47476571257542,36.57001569366055
7,5,8132,3,A06,3,1,EEGNet,25.57516098022461,8132,3,39.04202147424586,41.300831999732665,43.25609083213985,47.27020293753118,54.37043652469218,65.18358613115487,75.33401035937801,52.25102575126781,27.084404796947137,16.750948496423433,28.63070085691192,35.317326635661985,30.467603175501235,24.580317996774397,48.821162573028495,30.236066361606944,19.45436204505263,19.28367623763997,24.91792237843633,28.132025739660527,25.35962432530542,19.27835017422128,25.502939266330948,23.13270002380673,33.67736061400042,46.31249288212637,45.02603355004261,46.3871570848844,45.47809453720021,44.566800102159576,49.54501410747554,44.4275646968413,37.5118392083807
7,6,10243,2,A06,2,1,EEGNet,25.57516098022461,10243,2,33.58141579251556,19.015093630714063,11.856148405950684,7.494565108531592,9.419180757926338,14.596619761193386,37.86581578896193,19.11840560654193,24.127460999728857,16.633207240761216,31.12981206038746,42.0360682502706,34.15118453447433,18.04938599059598,24.75633100350417,27.269064297103228,24.03270914075739,24.206559020613994,33.74147097856456,44.66280839698265,51.25920649525665,45.99707302762863,55.15852724625443,39.86547918657976,39.96372364386864,48.47865594760778,49.220158154445,45.00266606231145,51.71549808666134,52.16870044175097,45.971904965468326,47.503043900301925,33.43899824763171
7,7,12160,3,A06,3,1,EEGNet,25.57516098022461,12160,3,4.713784836194568,5.269987373273999,7.226676725699599,14.837691151015775,26.10269425163956,37.97314750902152,49.91263741424834,20.86237418015619,23.38127636390531,16.154205498167407,21.189006707295952,23.906251808206225,31.594042980080385,33.25712267251046,48.01851027520841,28.214345186482028,22.85463032562469,23.83618276297299,35.82636033795461,41.30995006128675,41.31238506721119,32.90994544354597,43.82378593569791,34.553319990613446,57.487813542044286,40.886179563934846,35.1632513901733,24.791093009048726,28.20984793319749,23.429995594972752,23.123303057000765,33.29878344148174,29.232205699683348
7,8,14210,4,A06,2,0,EEGNet,25.57516098022461,14210,4,41.16473100238986,32.39864683694076,29.587009445605418,28.776054128234176,30.88382911244334,33.31195431946096,52.7499576164967,35.55316892308159,33.06422830443726,21.00833599571708,22.3582667890858,30.58956331625353,29.403636880981036,28.832975602852997,44.781421694123125,30.005489797635835,32.22955586451647,25.32433148826391,30.32909479911036,31.286697850076884,29.957488518309265,26.880266806017573,44.10103065248624,31.44406656839724,28.64317907493943,41.0638277608688,32.9884098311513,32.41492101119703,27.42372157248456,28.56290792993684,32.68508448851502,31.96886452415614,32.2428974533177
7,10,18139,4,A06,3,0,EEGNet,25.57516098022461,18139,4,41.30845832521423,37.9624020415795,33.162385607368826,28.63401922492066,31.762570401708142,36.29922496521571,50.329556187328585,37.065516679047946,7.553533498667109,8.693738408462615,11.58328060071856,17.805475001892866,15.75520928372912,10.21886264249946,18.893010455559317,12.929015698789865,18.011323985531426,13.690007144385296,16.855067704202785,19.06967435325293,21.57281449751841,19.308505398775644,33.703340188063265,20.31581903881854,45.695414926875046,42.22239357795308,42.035213340887545,38.27508206583134,39.9790889606484,42.2974881906656,45.79424598069512,42.32841814907945,28.15969239143395
7,11,20045,1,A06,3,0,EEGNet,25.57516098022461,20045,1,13.750375807140202,8.50162952931478,5.2700222602228735,2.874503509597537,6.310059762332887,12.916618349791232,28.39879352955975,11.14600039256561,35.59506171165021,24.339281190560293,38.506452070839714,47.11670192372735,24.300928138273857,8.12918949055752,22.098338306532483,28.58370754744878,34.999313930380914,25.06863626988174,35.24061757198823,47.27899256200258,48.30563178803244,44.26300351734134,57.90563733239511,41.86597613886033,25.16227239649623,28.27784720718277,29.91008918620473,32.20489332630584,35.495127679909125,36.716404912191415,36.46537655349065,32.03314446596868,28.40720713621085
7,12,21940,1,A06,2,0,EEGNet,25.57516098022461,21940,1,22.34017675029624,19.66055799701385,17.032992193500696,17.009244974090898,16.499671648047322,13.850794990181836,22.20234888722777,18.37082677719409,11.746237816926808,6.8405791170722985,21.528287740791814,52.361632858502006,57.62661266219622,50.09594871900619,53.120001874594095,36.18847154129849,27.293213874461543,18.99990125396228,22.283103609225684,19.8655005676849,18.85837979830155,14.438585920460712,28.25551094826234,21.42774228176557,32.76062424005871,19.11266563223023,18.03712094486012,11.317164890852204,13.911137105748727,12.098369583067914,20.11454197342547,18.193089195749053,23.5450324490018
7,13,23912,2,A06,3,0,EEGNet,25.57516098022461,23912,2,66.72793621099638,55.01867772761373,39.881816117936864,33.34728724669744,38.79774648005784,47.82805693491999,56.99697831527506,48.37121414764248,55.07540082873332,52.75353511660315,67.58614409308355,75.93832925855183,67.22834470452399,47.806730808704266,64.35603617314626,61.53493156904949,48.1873290093087,40.31264521584315,42.587794033299154,39.37286538780486,33.66576050111056,26.47251591263536,38.62284527571408,38.46025076224512,26.00712555242797,30.811833164768625,24.983303844485206,22.81061724309087,23.28740062973204,28.788435395837983,37.95120236873864,27.80570259986876,44.04302476970146
7,14,25856,4,A06,1,0,EEGNet,25.57516098022461,25856,4,24.199332055984925,14.472235325018124,8.748706218689273,8.040836896219494,13.257610769267458,28.96494302446077,45.8917453875416,20.51077281102595,29.166646813190766,29.66008709067604,45.54375618301079,57.41782903750522,52.29720978540541,30.899084771023755,43.71898637665805,41.24337143678144,34.01905558172891,31.37023151298095,36.194805209173495,39.00003175337794,40.472141589195,40.27699212864431,49.104936665390206,38.63402777721298,23.74259639603449,38.266477762843046,32.20308078811498,33.00107636390111,31.2525862466324,36.380102402528415,28.082475502569917,31.846913637517765,33.05877141563453
7,15,27823,3,A06,3,1,EEGNet,25.57516098022461,27823,3,49.6679973756177,47.36514063797242,47.67023680326011,41.51141428652891,40.34183044548416,39.04083601801336,46.18829245514874,44.54082114600363,10.026693613418558,13.114285791458258,23.520965261981,32.17234733514527,34.714319866373586,31.048996925059196,42.78243831391973,26.76857815819365,37.26701430376789,31.8934229068938,37.1464149568683,36.765505876493854,42.60743115314439,39.88939368422229,52.0320267112342,39.657315656089246,39.9469895104926,40.72734060769474,43.76516384807293,36.28478000892268,44.60016728388452,39.40214087322457,39.54651427894081,40.61044234446184,37.89428932618709
7,16,29943,2,A06,4,0,EEGNet,25.57516098022461,29943,2,43.52408206017365,45.66201281144519,56.42771655098022,62.38876645065907,64.30261496750165,55.09490243792333,55.00744913584788,54.629649202075846,42.78323700578035,40.89145627373482,62.46644514370971,68.8730171743343,55.492477891944624,26.392066812482152,28.084531514894397,46.42617597384004,25.54506508588972,20.55437315993144,25.69687969796064,27.14076858983119,32.04591304018231,29.96290026575974,45.238082129071465,29.454854566946644,48.79396868600756,43.64703857884837,46.11793389324935,33.46334092242685,38.49288109344779,37.848613975971,39.75997828095874,41.16053649012996,42.91780405824812
7,17,31951,4,A06,4,1,EEGNet,25.57516098022461,31951,4,52.47309817324776,48.42324340888986,40.67153082670498,28.97926411002532,43.897024079924506,54.91780960016111,63.95866327441566,47.617233353338456,9.97312189431112,7.599674142368274,38.95301139368108,52.50524641378736,44.595645789275295,30.232949966012114,42.0838674505894,32.27764529286066,36.1453138787,32.086229769085115,37.22486680122024,38.54949648238735,36.4418175350706,33.3851008724714,40.64810428657829,36.354418517930426,40.508298696677656,39.882029824358334,26.62348523245337,26.080365721304155,31.27832588519428,43.46992757042361,45.79003812895957,36.23321015133871,38.12062682886706
7,18,34017,3,A06,2,0,EEGNet,25.57516098022461,34017,3,34.71331009387046,35.57115607869215,36.16148323993915,40.25596164278152,45.57554162526881,50.30453361310126,56.3194101899235,42.70019949765384,21.462231879429293,10.739351846899826,20.221317738988866,37.15743182403036,39.445463111823166,34.163258632698835,44.81232715524391,29.71448316987346,22.397436636409896,18.96707028907668,18.801292614419552,20.64403218032293,20.32784481841644,23.87001833316734,37.69502851083447,23.24324619752105,31.57886301620936,19.83703124058611,20.30979954760458,19.63819864190985,28.72282771170648,33.006112977446165,38.27767345299896,27.33864379835164,30.74914316585
7,20,38119,3,A06,1,0,EEGNet,25.57516098022461,38119,3,71.41907215101908,69.55289844449698,64.35510123701764,59.53761813052311,62.41206723235372,65.08938730189367,70.07549317843599,66.06309109653432,19.81585809295402,19.288951627361985,23.66346145951781,26.308016870931827,19.781601689315558,8.336242276918682,11.018865732650507,18.316142535664344,33.829733647418706,24.400913860593988,24.064728758390817,19.885069159177803,20.63362570429808,22.337868990822763,39.16924252901883,26.331597521388712,34.06169473170648,37.92668600316499,33.893523860678854,20.81998439792506,29.42973179731336,38.771379267457775,54.05762996029389,35.56580428836291,36.569158860487576
7,22,42269,2,A06,1,0,EEGNet,25.57516098022461,42269,2,60.46366738626674,64.53456420472412,63.75844452181372,62.19449040871255,61.17581590674172,61.88726228485595,64.49387369525834,62.64401691548187,15.292348773371266,10.043499809055412,44.11172618628203,64.21377608571667,60.835658534128136,44.4138638921832,66.49810273087495,43.62985371594452,21.33045525491549,16.290966148443353,31.039444740167436,26.522366507229933,35.542871163395795,28.619891124936537,50.6086044168517,29.99351419370576,22.610477129894925,21.244698520111104,14.172499445986375,12.26894994678942,15.92740471280768,18.13866457699995,33.44764074436342,19.68719072527898,38.988643887602784
7,23,44181,2,A06,4,0,EEGNet,25.57516098022461,44181,2,56.77172345581008,52.66592077942271,55.715345571970886,54.31829465735236,57.70452797805539,50.75749236755547,60.92582888581901,55.55130481371228,20.886174235297894,13.078922224205492,27.27974298629393,39.16010106473412,25.933275703842828,15.060971628588282,30.045926771060472,24.492159230574718,36.66684084852425,28.93558659878768,33.36323728285833,36.970843605183525,38.63147396865069,34.6049701516883,47.73371540262972,36.70095255118892,45.355483913172655,34.84817816757256,38.28392370184199,32.18531222543408,39.02686676562942,30.131200906923738,40.37094878645768,37.17170206671887,38.47902966554869
7,24,46212,4,A06,1,0,EEGNet,25.57516098022461,46212,4,35.838657746568735,28.989087598532613,28.42129201876136,24.080682439764256,29.06256919036303,32.3698903464946,45.48874253038068,32.03584598155218,18.686937482184728,11.216480482991608,19.09925302959049,24.7855541686546,15.577436698854209,10.346593265344117,16.338830545331263,16.57872652470729,15.761383189832625,11.457589689358503,14.85385449118839,15.36175539148168,13.970347335311208,13.698657808591364,26.56513450691309,15.952674630382408,35.645450580371204,31.46680549000638,29.403034504077365,25.37691695012124,29.667807014232285,25.365607411177336,45.5102681273769,31.77655572533753,24.08595071549485
7,25,48165,1,A06,1,1,EEGNet,25.57516098022461,48165,1,33.98809194211418,33.80528315522522,35.86420587704096,30.757139600621414,27.93692533316683,29.109521924650096,34.01244067066755,32.21051550049804,25.73417672378752,10.62432552838164,21.649776932763757,28.54277788488544,33.78978068975728,30.463422786927985,32.96762470752464,26.253126464861182,33.15406329146799,24.20699503478255,30.863093381657706,31.018490118888632,30.20215414689652,27.60819974763985,39.01322981731728,30.866603648378643,36.9237784675043,37.20532262622184,25.89105279772752,13.116955752168844,25.454782126770368,37.51422801429511,51.26553685899105,32.48166523481129,30.45297771213729
7,26,50126,2,A06,4,0,EEGNet,25.57516098022461,50126,2,28.13535029728382,28.206695366054223,36.47808321366097,42.22583500800777,41.13864632925157,32.580246254798226,36.48122633485934,35.03515468627371,32.139311847776575,19.291268372202065,29.684291460984905,44.25836162146483,43.000507423453904,36.39577559784113,47.11687475029542,35.98377015343125,41.984862710347294,28.92211716027805,36.85760000305499,39.01616382386802,42.078222526113926,35.27829529967853,50.266231646220014,39.20049902422297,42.02113398537784,43.808998743596014,35.28346171935025,37.58624643036912,35.61409889857605,41.13504587732177,37.06639398074927,38.930768519334336,37.287548095815566
7,27,52230,2,A06,4,0,EEGNet,25.57516098022461,52230,2,35.8837895468478,28.28931777668584,30.54371067506142,37.02598634972741,46.46900423415912,52.12967331333671,57.304614058657386,41.09229942206796,37.631737231723605,24.73613981788761,37.4226043070667,42.34289234269727,45.60907237610993,40.77085086238912,57.845475764110766,40.908396100283575,28.37457453468861,25.556013712591906,38.1953992149114,46.19114594071707,48.37657301126656,43.73588566075583,57.33352511156047,41.10901674092741,41.30271281041975,48.65603143614428,40.33845551009119,49.54314135645168,47.93088133033782,53.92991502041713,56.70602303335479,48.34388007103095,42.86339808357747
7,28,54234,2,A06,2,1,EEGNet,25.57516098022461,54234,2,28.468189150525525,26.178840931139725,29.869631928185942,33.19242860087698,36.57335575540602,38.80143510504042,46.09237139235331,34.168036123361134,16.7433912185882,6.092046699671161,19.33499484249865,26.111283853411937,35.680210046440784,34.636533830011274,48.90591321821898,26.786339101263003,38.72907103089208,30.04837614539048,36.928678928005695,40.25873056548757,43.012664845255344,43.2372985551625,58.01824465285741,41.4618663890073,32.725905530475515,35.81316677066485,43.88046556781213,42.6314391326357,48.319056604158085,51.400754934922574,59.41875817108296,44.884220958821686,36.82511564311328
7,29,56209,3,A06,1,0,EEGNet,25.57516098022461,56209,3,32.97492262601889,35.5049071519853,38.24033785018093,38.33743691664986,32.718796018526255,30.85627438793891,41.64524361424306,35.75398836650617,16.299342267120398,12.309899902213362,30.9428677102487,52.38463831529827,42.69920093469645,34.32970343938516,50.51593701064196,34.21165565422918,22.96024128833626,17.8933608844704,27.934623784566405,37.353611235403285,40.59420384400389,40.79749682620144,58.72978297810428,35.18047440586942,42.7267044578845,47.24551920632975,52.24318751066775,48.64330297087559,51.06910501996049,53.47943773162449,51.08221769441985,49.49849637025178,38.66115369921414
7,30,58235,4,A06,2,0,EEGNet,25.57516098022461,58235,4,32.09806525861435,25.264343754690987,17.045887503715807,15.148093549876672,19.25009132157513,25.55470154588171,36.72520898728776,24.4409131316632,24.286655754954523,15.8641778446155,29.056593679557263,41.15191422572693,46.70272482380148,49.94634436191093,62.55874340471904,38.50959344218367,33.04385445576386,29.25638466079397,35.718380783845774,38.0019330786739,37.58713350580775,36.10721222459895,49.43390316298728,37.02125741035306,47.38616339176429,52.2523250718576,49.41253763789006,37.31019918035372,40.11557614710358,32.60815504692918,41.3383251519867,42.91761166112645,35.72234391133159
7,31,60306,1,A06,2,0,EEGNet,25.57516098022461,60306,1,19.95970524235158,18.53021825764174,16.03094677638579,19.32513705858845,24.22397783610527,33.39940874699976,36.98323648163041,24.06466148567185,29.776387746743527,20.13145888972121,41.236268873495774,60.82188347825905,47.82065849898151,36.9353792694528,55.89734377232911,41.80276864699757,32.20362290001948,25.394853421667097,37.479837010333306,32.741182579663075,36.24424216989256,30.58701630549801,51.19490996725698,35.120809193475786,45.75181780660954,38.96472287474999,40.16170268480384,33.598881349285094,47.44177394817128,52.92522634472236,57.41013889441189,45.17918055753629,36.541854970920376
7,32,62413,4,A06,1,0,EEGNet,25.57516098022461,62413,4,18.978612518490856,12.213726819774507,18.54470751414048,22.18870861882749,33.13178858092082,47.09656544968733,61.16931042808069,30.47477427570317,27.28226033400635,27.12546875500404,40.80459065965505,44.9945166370445,45.19936623570996,42.00388811558358,62.0763043862661,41.35519930332423,37.74983324797492,27.12787534367963,32.824538690759866,36.52072695351115,40.27829964318404,35.03376508804704,48.044052483720925,36.79701306441108,41.44746161459349,51.8590639533665,45.26239242105342,52.01172857931914,52.88474960767636,64.91473177414304,65.31373326796539,53.3848373168739,40.50295599007809
