Subject,Trial_Index,True_Class_ID,True_Class,Raw_Prediction,Raw_Predicted_Class,Clean_Prediction,Clean_Predicted_Class,Raw_Margin,Clean_Margin,Delta_Margin,Raw_Correct,Clean_Correct,Raw_Competitor,Clean_Competitor,Raw_Status,Clean_Status,Outcome_Transition
A04,194,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.9641647338867188,-1.0868101119995115,-0.1226453781127929,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,195,1,Right_Hand,0,Left_Hand,0,Left_Hand,-1.5400192737579346,-1.5582008361816406,-0.018181562423706,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,196,1,Right_Hand,3,Tongue,3,Tongue,-0.508655309677124,-0.9719475507736206,-0.4632922410964966,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,197,1,Right_Hand,0,Left_Hand,0,Left_Hand,-1.316220998764038,-0.9430328607559204,0.3731881380081177,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,198,2,Feet,3,Tongue,3,Tongue,-1.2937836647033691,-0.980420708656311,0.3133629560470581,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,199,3,Tongue,3,Tongue,3,Tongue,2.545017004013061,2.6343493461608887,0.0893323421478271,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,200,2,Feet,3,Tongue,3,Tongue,-0.274187684059143,-0.1360368132591247,0.1381508708000183,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,201,3,Tongue,2,Feet,2,Feet,-0.8122485280036926,-0.9771664142608644,-0.1649178862571716,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,202,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.3586286902427673,-0.1365774273872375,0.2220512628555297,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,203,2,Feet,0,Left_Hand,0,Left_Hand,-1.0774837732315063,-0.5574542880058289,0.5200294852256775,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,204,0,Left_Hand,2,Feet,2,Feet,-2.7129387855529785,-3.298816680908203,-0.5858778953552246,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,205,3,Tongue,3,Tongue,3,Tongue,4.204791069030762,4.0131425857543945,-0.1916484832763672,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,206,0,Left_Hand,0,Left_Hand,2,Feet,0.4356452226638794,-0.0637440085411071,-0.4993892312049866,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A04,207,2,Feet,3,Tongue,3,Tongue,-1.9377772808074951,-2.367236852645874,-0.4294595718383789,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,208,3,Tongue,0,Left_Hand,0,Left_Hand,-0.9638291597366332,-1.2444428205490112,-0.2806136608123779,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,209,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.6279712915420532,0.7336885929107666,0.1057173013687133,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,210,2,Feet,3,Tongue,3,Tongue,-1.277727723121643,-1.14253568649292,0.1351920366287231,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,211,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.8880683183670044,1.9411176443099976,0.0530493259429931,True,True,3,3,Correct,Correct,Correct_to_Correct
A04,212,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.1389743685722351,0.0230447649955749,-0.1159296035766601,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,213,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.1275024712085724,-0.562346339225769,-0.4348438680171966,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,214,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.891910076141357,3.1205337047576904,-0.771376371383667,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,215,3,Tongue,0,Left_Hand,0,Left_Hand,-0.9764740467071532,-1.165355920791626,-0.1888818740844726,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,216,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.5491526126861572,-0.8131232857704163,-0.263970673084259,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,217,3,Tongue,3,Tongue,3,Tongue,1.357002854347229,1.1041299104690552,-0.2528729438781738,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,218,2,Feet,2,Feet,2,Feet,1.2333526611328125,0.922591507434845,-0.3107611536979675,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,219,2,Feet,2,Feet,2,Feet,1.749690294265747,1.6252710819244385,-0.1244192123413086,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,220,2,Feet,3,Tongue,3,Tongue,-2.294865846633911,-3.026489734649658,-0.7316238880157471,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,221,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.1308598518371582,-0.0636377334594726,0.0672221183776855,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,222,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.9418597221374512,-1.0980457067489624,-0.1561859846115112,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,223,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.1471372246742248,0.1300566494464874,-0.0170805752277374,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,224,2,Feet,3,Tongue,3,Tongue,-0.9223746061325072,-0.5974622964859009,0.3249123096466064,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,225,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.5693896412849426,-0.2666360139846802,0.3027536273002624,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,226,1,Right_Hand,0,Left_Hand,0,Left_Hand,-2.6088078022003174,-2.4453442096710205,0.1634635925292968,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,227,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.9541155099868772,1.7274973392486572,-0.2266181707382202,True,True,1,1,Correct,Correct,Correct_to_Correct
A05,0,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.1226648092269897,0.2359405755996704,0.1132757663726806,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,1,1,Right_Hand,1,Right_Hand,3,Tongue,0.7203755378723145,-0.1813030242919922,-0.9016785621643066,True,False,3,3,Correct,Incorrect,Correct_to_Incorrect
A05,2,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.0616261512041091,-0.4907683134078979,-0.5523944646120071,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A05,3,0,Left_Hand,1,Right_Hand,2,Feet,-0.1666052341461181,-0.1434330642223358,0.0231721699237823,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,4,0,Left_Hand,2,Feet,2,Feet,-0.1365952789783477,-0.3306761980056762,-0.1940809190273285,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,5,2,Feet,2,Feet,2,Feet,0.2503157258033752,0.6310288906097412,0.3807131648063659,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,6,1,Right_Hand,2,Feet,2,Feet,-0.1159145832061767,-0.6772857904434204,-0.5613712072372437,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,7,3,Tongue,3,Tongue,3,Tongue,0.0359428226947784,0.1250246167182922,0.0890817940235138,True,True,2,2,Correct,Correct,Correct_to_Correct
A05,8,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.1396242678165435,0.438995897769928,0.5786201655864716,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,9,2,Feet,0,Left_Hand,0,Left_Hand,-0.4232500493526459,-0.1901188492774963,0.2331312000751495,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,10,1,Right_Hand,3,Tongue,3,Tongue,-0.3485067486763,-0.6572127938270569,-0.3087060451507568,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,11,3,Tongue,1,Right_Hand,2,Feet,-0.4827388823032379,-0.1230783089995384,0.3596605733036995,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,12,3,Tongue,1,Right_Hand,3,Tongue,-0.0174299180507659,0.3846016526222229,0.4020315706729889,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,13,3,Tongue,1,Right_Hand,1,Right_Hand,-1.1633620262145996,-0.0690169185400009,1.0943451076745987,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,14,0,Left_Hand,1,Right_Hand,3,Tongue,-0.7551676034927368,-0.8844775557518005,-0.1293099522590637,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,15,2,Feet,1,Right_Hand,3,Tongue,-0.805290937423706,-0.0545140951871871,0.7507768422365189,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,16,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.313274472951889,0.0189887303858995,0.3322632033377886,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,17,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.4634222984313965,0.3137768507003784,-0.149645447731018,True,True,1,2,Correct,Correct,Correct_to_Correct
A05,18,2,Feet,2,Feet,2,Feet,0.2915001511573791,0.3088963329792022,0.0173961818218231,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,19,3,Tongue,1,Right_Hand,2,Feet,-0.6667240262031555,-0.6170093417167664,0.0497146844863891,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,20,0,Left_Hand,1,Right_Hand,1,Right_Hand,-1.112529993057251,-0.5444300770759583,0.5680999159812927,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,21,2,Feet,1,Right_Hand,2,Feet,-0.1302201747894287,0.3266414701938629,0.4568616449832916,False,True,1,0,Incorrect,Correct,Incorrect_to_Correct
A05,22,2,Feet,1,Right_Hand,2,Feet,-0.0640231817960739,0.2217689454555511,0.285792127251625,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,23,2,Feet,1,Right_Hand,0,Left_Hand,-0.2546788454055786,-0.0280292481184005,0.226649597287178,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,24,0,Left_Hand,2,Feet,2,Feet,-0.8449294567108154,-0.8158491253852844,0.029080331325531,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,25,1,Right_Hand,1,Right_Hand,2,Feet,0.0458089113235473,-0.3498370051383972,-0.3956459164619446,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,26,0,Left_Hand,3,Tongue,3,Tongue,-0.2668797075748443,-0.5047016143798828,-0.2378219068050384,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,27,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.0155099034309387,-0.4036442041397095,-0.4191541075706482,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A05,28,1,Right_Hand,1,Right_Hand,2,Feet,0.3439483046531677,-0.1954980343580246,-0.5394463390111923,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,29,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.1583567857742309,0.0742156505584716,-0.0841411352157592,True,True,2,2,Correct,Correct,Correct_to_Correct
A05,30,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.6365901827812195,-1.1569253206253052,-0.5203351378440857,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,31,2,Feet,1,Right_Hand,3,Tongue,-0.7745710611343384,-0.2782738208770752,0.4962972402572632,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,32,1,Right_Hand,1,Right_Hand,2,Feet,0.6781870126724243,-0.501376748085022,-1.1795637607574463,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,33,2,Feet,2,Feet,2,Feet,0.4204471111297607,0.4134241342544555,-0.0070229768753051,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,34,2,Feet,2,Feet,2,Feet,0.3836933970451355,0.5294030904769897,0.1457096934318542,True,True,3,3,Correct,Correct,Correct_to_Correct
A05,35,3,Tongue,0,Left_Hand,3,Tongue,-0.1365518867969513,0.0443582236766815,0.1809101104736328,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A05,36,2,Feet,2,Feet,2,Feet,0.132249504327774,0.2228700369596481,0.090620532631874,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,37,2,Feet,1,Right_Hand,2,Feet,-0.234104186296463,0.1824902445077896,0.4165944308042526,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,38,3,Tongue,1,Right_Hand,2,Feet,-1.0205323696136477,-0.4236670136451721,0.5968653559684753,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,39,3,Tongue,0,Left_Hand,2,Feet,-0.1667521595954895,-0.2646407186985016,-0.097888559103012,False,False,0,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,40,3,Tongue,1,Right_Hand,3,Tongue,-0.4795271456241607,0.1963381171226501,0.6758652627468109,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,41,3,Tongue,2,Feet,2,Feet,-0.1745603084564209,-0.2611556649208069,-0.0865953564643859,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,42,3,Tongue,1,Right_Hand,2,Feet,-0.9643394947052002,-0.0829764008522033,0.8813630938529968,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,43,2,Feet,2,Feet,2,Feet,0.2497769892215728,0.2486668527126312,-0.0011101365089416,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,44,0,Left_Hand,1,Right_Hand,2,Feet,-0.6380502581596375,-0.8702607154846191,-0.2322104573249817,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,45,0,Left_Hand,1,Right_Hand,3,Tongue,-0.1725312024354934,-0.5151984691619873,-0.3426672667264938,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,46,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.6528182625770569,-0.2427115440368652,-0.8955298066139221,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A05,47,2,Feet,3,Tongue,2,Feet,-0.1743374913930893,0.0423896461725235,0.2167271375656128,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A05,48,3,Tongue,1,Right_Hand,2,Feet,-1.2727694511413574,-1.0103338956832886,0.2624355554580688,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,49,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.4128479659557342,0.0018820762634277,-0.4109658896923065,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,50,2,Feet,1,Right_Hand,2,Feet,-0.0436623096466064,0.3484710156917572,0.3921333253383636,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,51,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.3912031650543213,-0.1971328854560852,0.194070279598236,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,52,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.7465924024581909,0.5660747289657593,-0.1805176734924316,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,53,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.5843907594680786,0.0254454761743545,0.6098362356424332,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,54,3,Tongue,1,Right_Hand,3,Tongue,-0.3735346794128418,0.066733606159687,0.4402682855725288,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,55,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.6894057989120483,0.2633625268936157,-0.4260432720184326,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,56,1,Right_Hand,2,Feet,2,Feet,-0.3980246484279632,-0.7976804971694946,-0.3996558487415313,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,57,0,Left_Hand,2,Feet,2,Feet,-0.4698162078857422,-0.2764536738395691,0.1933625340461731,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,58,0,Left_Hand,1,Right_Hand,2,Feet,-0.1940525770187378,-0.1289978623390197,0.065054714679718,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,59,2,Feet,1,Right_Hand,2,Feet,-0.0654127150774002,0.3023413717746734,0.3677540868520736,False,True,1,0,Incorrect,Correct,Incorrect_to_Correct
A05,60,0,Left_Hand,0,Left_Hand,2,Feet,0.1828972399234771,-0.0260733962059021,-0.2089706361293792,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,61,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.796142041683197,0.1575677543878555,-0.6385742872953415,True,True,0,2,Correct,Correct,Correct_to_Correct
A05,62,3,Tongue,1,Right_Hand,0,Left_Hand,-0.8456677198410034,-0.3165964484214782,0.5290712714195251,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,63,3,Tongue,1,Right_Hand,3,Tongue,-0.0356510281562805,0.4192821681499481,0.4549331963062286,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,64,2,Feet,1,Right_Hand,3,Tongue,-0.9783249497413636,-0.152612566947937,0.8257123827934265,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,65,3,Tongue,3,Tongue,3,Tongue,0.0102505981922149,0.2059719562530517,0.1957213580608368,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,66,3,Tongue,1,Right_Hand,2,Feet,-0.3448620140552521,-0.2013982087373733,0.1434638053178787,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,67,1,Right_Hand,1,Right_Hand,3,Tongue,0.4799476861953735,-0.1489014476537704,-0.628849133849144,True,False,3,3,Correct,Incorrect,Correct_to_Incorrect
A05,68,3,Tongue,1,Right_Hand,0,Left_Hand,-0.2944681048393249,-0.030966468155384,0.2635016366839409,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,69,3,Tongue,1,Right_Hand,3,Tongue,-0.2745139598846435,0.100017175078392,0.3745311349630356,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,70,0,Left_Hand,2,Feet,2,Feet,-0.6288069486618042,-0.4648524820804596,0.1639544665813446,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,71,1,Right_Hand,3,Tongue,3,Tongue,-0.1111300289630889,-0.3660199642181396,-0.2548899352550506,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,72,2,Feet,1,Right_Hand,0,Left_Hand,-0.5092231035232544,-0.2259159386157989,0.2833071649074554,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,73,2,Feet,2,Feet,2,Feet,0.2353467345237732,0.4750156998634338,0.2396689653396606,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,74,2,Feet,1,Right_Hand,0,Left_Hand,-0.5108039379119873,-0.156184121966362,0.3546198159456253,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,75,3,Tongue,1,Right_Hand,1,Right_Hand,-0.8293709754943848,-0.2080911844968795,0.6212797909975052,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,76,2,Feet,2,Feet,2,Feet,0.6448861956596375,0.7316429018974304,0.0867567062377929,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,77,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.1676052212715149,0.1092385947704315,-0.0583666265010833,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,78,3,Tongue,1,Right_Hand,3,Tongue,-0.6263326406478882,0.0589806102216243,0.6853132508695126,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,79,1,Right_Hand,1,Right_Hand,2,Feet,0.6155350208282471,-0.155159592628479,-0.7706946134567261,True,False,3,2,Correct,Incorrect,Correct_to_Incorrect
A05,80,2,Feet,0,Left_Hand,3,Tongue,-0.028842270374298,-0.5726398825645447,-0.5437976121902466,False,False,0,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,81,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.0114636719226837,-0.7116162776947021,-0.7001526057720184,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,82,2,Feet,1,Right_Hand,1,Right_Hand,-0.9501858949661256,-0.4192943572998047,0.5308915376663208,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,83,3,Tongue,0,Left_Hand,0,Left_Hand,-0.4205789566040039,-0.12128247320652,0.2992964833974838,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,84,1,Right_Hand,1,Right_Hand,3,Tongue,0.4071419835090637,-0.1514842212200164,-0.5586262047290802,True,False,2,3,Correct,Incorrect,Correct_to_Incorrect
A05,85,2,Feet,1,Right_Hand,1,Right_Hand,-0.8239968419075012,-0.0744713991880416,0.7495254427194595,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,86,0,Left_Hand,2,Feet,2,Feet,-0.5300675630569458,-0.4790062308311462,0.0510613322257995,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,87,0,Left_Hand,3,Tongue,3,Tongue,-0.7227154970169067,-1.1924107074737549,-0.4696952104568481,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,88,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.7817996740341187,-0.5007997751235962,0.2809998989105224,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,89,3,Tongue,1,Right_Hand,3,Tongue,-0.6352452039718628,0.2234859615564346,0.8587311655282974,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,90,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.042795181274414,0.3520985245704651,-0.690696656703949,True,True,2,3,Correct,Correct,Correct_to_Correct
A05,91,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.5519816875457764,0.2669250667095184,0.8189067542552948,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,92,2,Feet,2,Feet,2,Feet,0.0867889672517776,0.4666653275489807,0.379876360297203,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,93,0,Left_Hand,2,Feet,2,Feet,-0.4947529137134552,-0.4650324881076813,0.0297204256057739,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,94,2,Feet,3,Tongue,3,Tongue,-0.2677293419837951,-0.5090519785881042,-0.241322636604309,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,95,1,Right_Hand,1,Right_Hand,2,Feet,0.3420722186565399,-0.2911120951175689,-0.6331843137741089,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,96,3,Tongue,1,Right_Hand,2,Feet,-0.9049396514892578,-0.5557062029838562,0.3492334485054016,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,97,0,Left_Hand,1,Right_Hand,2,Feet,-0.7284002304077148,-0.7124289274215698,0.015971302986145,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,98,2,Feet,2,Feet,2,Feet,0.1228746771812439,0.5168880224227905,0.3940133452415466,True,True,1,1,Correct,Correct,Correct_to_Correct
A05,99,2,Feet,2,Feet,2,Feet,0.7381405234336853,0.7072045803070068,-0.0309359431266784,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,100,0,Left_Hand,1,Right_Hand,3,Tongue,-0.8798670768737793,-0.6277627944946289,0.2521042823791504,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,101,2,Feet,1,Right_Hand,2,Feet,-0.2277083992958068,0.1287110149860382,0.3564194142818451,False,True,1,0,Incorrect,Correct,Incorrect_to_Correct
A05,102,1,Right_Hand,1,Right_Hand,3,Tongue,0.7648571133613586,-0.007913701236248,-0.7727708145976067,True,False,3,3,Correct,Incorrect,Correct_to_Incorrect
A05,103,3,Tongue,1,Right_Hand,1,Right_Hand,-0.6302601099014282,-0.0662580803036689,0.5640020295977592,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,104,3,Tongue,2,Feet,2,Feet,-1.0304932594299316,-0.8420852422714233,0.1884080171585083,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,105,3,Tongue,2,Feet,2,Feet,-0.7187959551811218,-0.7824060320854187,-0.0636100769042968,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,106,2,Feet,1,Right_Hand,2,Feet,-0.2072964161634445,0.2550351023674011,0.4623315185308456,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,107,0,Left_Hand,1,Right_Hand,1,Right_Hand,-1.1259217262268066,-0.5420768857002258,0.5838448405265808,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,108,3,Tongue,1,Right_Hand,0,Left_Hand,-0.6873111128807068,-0.0113778933882713,0.6759332194924355,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,109,1,Right_Hand,1,Right_Hand,2,Feet,0.1469439268112182,-0.3333194553852081,-0.4802633821964264,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,110,3,Tongue,1,Right_Hand,3,Tongue,-0.0141713023185729,0.6958182454109192,0.7099895477294922,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,111,1,Right_Hand,1,Right_Hand,3,Tongue,0.4213590025901794,-0.0392590165138244,-0.4606180191040039,True,False,0,3,Correct,Incorrect,Correct_to_Incorrect
A05,112,0,Left_Hand,1,Right_Hand,3,Tongue,-0.5558938980102539,-0.1965579688549041,0.3593359291553497,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,113,2,Feet,2,Feet,2,Feet,0.4838241934776306,0.9683192372322084,0.4844950437545776,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,114,0,Left_Hand,2,Feet,3,Tongue,-0.0387499183416366,-0.2577083110809326,-0.2189583927392959,False,False,2,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,115,2,Feet,2,Feet,2,Feet,0.98377126455307,1.267139911651611,0.2833686470985412,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,116,2,Feet,1,Right_Hand,2,Feet,-0.1287179291248321,0.1441875249147415,0.2729054540395736,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,117,0,Left_Hand,3,Tongue,2,Feet,-0.2782512605190277,-0.2948444783687591,-0.0165932178497314,False,False,3,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,118,2,Feet,1,Right_Hand,2,Feet,-0.4357184171676636,0.2278190851211547,0.6635375022888184,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,119,3,Tongue,2,Feet,2,Feet,-0.7990274429321289,-0.7352005243301392,0.0638269186019897,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,120,3,Tongue,1,Right_Hand,1,Right_Hand,-1.0212420225143433,-0.3336729109287262,0.6875691115856171,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,121,1,Right_Hand,0,Left_Hand,3,Tongue,-0.0588964521884918,-0.510289192199707,-0.4513927400112152,False,False,0,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,122,0,Left_Hand,1,Right_Hand,3,Tongue,-0.3110437393188476,-0.3278219699859619,-0.0167782306671142,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
